FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y
1481.0000,7.0000,521.7983,1216.7355,1368.2540,1147.3073,1251.5420,1094.6823,583.6902,1072.9946,844.0219,821.5891,665.0151,753.2215,1405.2192,733.7262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482.0000,7.0000,522.1713,1295.7566,1368.5899,1226.3342,1251.9203,1174.0056,584.1044,1152.5465,844.3653,900.9484,665.0980,832.9515,1405.5576,812.8336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483.0000,7.0000,523.0219,1374.4015,1368.7479,1305.3353,1252.2611,1252.8044,584.7591,1231.9877,844.6569,980.2788,665.3557,912.6582,1405.4973,892.2733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484.0000,8.0000,523.7383,1453.4256,1369.2856,1383.9779,1252.7074,1331.8185,585.2001,1312.4065,845.2891,1059.9018,665.0891,992.6645,1405.5420,971.6578,666.7800,67.0614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485.0000,8.0000,524.4148,1531.7922,1369.8564,1461.7422,1253.0107,1410.5181,585.0658,1392.2432,845.5968,1139.1676,664.9884,1072.7214,1405.0299,1050.9756,665.2830,145.3033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486.0000,8.0000,525.4369,1610.2720,1369.9040,1540.2958,1253.1435,1489.9216,585.0272,1472.7466,846.0217,1218.6650,665.0835,1152.9819,1404.7999,1130.5295,663.8521,223.9744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487.0000,7.0000,1369.8165,1618.2565,1253.7593,1569.7365,585.1441,1553.0634,846.6025,1297.3784,664.9379,1232.9293,1404.5877,1209.1450,662.7076,301.5334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488.0000,6.0000,1253.7251,1649.4784,584.8907,1632.3443,847.5807,1375.7870,664.8881,1312.2916,1404.8032,1287.3450,661.7561,378.6558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489.0000,4.0000,848.0490,1454.1618,664.5606,1391.6685,1404.9620,1365.6266,660.6408,457.0209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490.0000,5.0000,848.7201,1532.4211,665.0772,1470.5403,1405.2861,1444.3395,660.5969,535.2657,863.4411,97.2039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491.0000,5.0000,848.7999,1610.3646,665.4065,1549.4621,1405.8300,1522.0530,660.8033,613.1290,863.3713,174.3683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492.0000,4.0000,666.2503,1627.6219,1406.2105,1599.1238,661.9567,691.4690,863.6499,251.6168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493.0000,2.0000,663.0156,770.7926,863.8922,330.2681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494.0000,2.0000,664.0835,849.8592,863.9007,408.3225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495.0000,2.0000,664.7687,930.0967,863.9781,487.1550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496.0000,2.0000,665.8109,1008.8148,864.3318,565.4195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497.0000,2.0000,666.4761,1088.0342,864.5919,645.2210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498.0000,3.0000,667.2514,1166.7825,864.5368,724.0647,1272.3234,44.2667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499.0000,3.0000,667.6444,1246.4072,864.9439,803.7454,1272.4844,123.6502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1500.0000,3.0000,667.8468,1325.0628,865.3957,883.0819,1273.0834,202.4926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501.0000,3.0000,667.8359,1404.2795,865.9369,962.9519,1273.4026,281.8728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1502.0000,3.0000,667.6996,1482.3144,866.1178,1041.4481,1273.7107,360.0367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503.0000,3.0000,668.0472,1560.3497,866.7035,1120.4495,1273.9610,439.2577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1504.0000,3.0000,667.9444,1637.3012,866.9280,1198.6693,1274.5511,517.4247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1505.0000,2.0000,867.4794,1277.5729,1274.9668,596.4587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1506.0000,2.0000,867.8769,1355.5556,1275.2521,675.1759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1507.0000,2.0000,867.9969,1433.9798,1275.3652,754.0582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1508.0000,2.0000,868.4865,1511.7575,1275.3100,832.7230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1509.0000,2.0000,869.2158,1589.9205,1275.7404,911.8383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1510.0000,2.0000,870.4599,1668.1604,1276.1172,990.6053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1511.0000,1.0000,1276.5050,1070.0382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1512.0000,1.0000,1276.7817,1149.5650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1513.0000,1.0000,1276.6458,1228.9985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1514.0000,1.0000,1277.0828,1308.4370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1515.0000,1.0000,1277.3388,1387.6857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1516.0000,2.0000,1277.9616,1466.7503,1540.2948,76.3727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1517.0000,2.0000,1278.3717,1545.8740,1540.8691,154.9439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1518.0000,2.0000,1278.7872,1625.4495,1541.1909,234.1279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1519.0000,1.0000,1541.5187,312.0421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1520.0000,1.0000,1542.2323,390.7884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1521.0000,1.0000,1542.7402,468.7176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1522.0000,1.0000,1542.9825,546.8309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1523.0000,1.0000,1543.5155,624.0210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1524.0000,2.0000,1543.6588,701.5593,853.7468,95.5336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1525.0000,2.0000,1543.9383,778.5540,853.7198,172.5217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1526.0000,2.0000,1544.5378,856.7593,853.6896,250.1406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1527.0000,2.0000,1544.6694,934.6178,853.8995,327.7444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1528.0000,2.0000,1544.7811,1013.3184,854.1404,406.2151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1529.0000,2.0000,1545.2834,1091.2112,854.2937,484.1347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530.0000,2.0000,1545.5146,1170.6418,854.4376,563.4779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1531.0000,2.0000,1545.9489,1248.8319,855.0957,641.7717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1532.0000,2.0000,1545.8827,1328.4027,855.2827,721.1784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1533.0000,2.0000,1546.3352,1406.4181,855.6548,799.3518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1534.0000,2.0000,1546.9226,1484.8881,856.0629,878.2656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1535.0000,2.0000,1546.7684,1562.1264,856.3430,956.7295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1536.0000,3.0000,1546.5262,1639.7161,856.9178,1034.5493,1223.5518,120.3647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1537.0000,2.0000,857.1170,1112.1298,1223.8129,197.6423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1538.0000,2.0000,857.5425,1190.4879,1223.9969,275.6637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1539.0000,2.0000,857.9265,1267.9902,1224.4891,352.5280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1540.0000,2.0000,858.1932,1346.2525,1224.6374,431.0421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1541.0000,3.0000,859.0608,1424.5893,1225.1354,510.3047,1137.2694,41.3751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1542.0000,4.0000,860.1069,1503.1428,1225.1855,590.1464,1137.5814,120.4225,703.1932,85.9710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1543.0000,4.0000,861.0300,1581.3014,1225.5516,670.5426,1137.9454,199.9932,703.1584,164.8511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1544.0000,4.0000,862.0593,1659.5730,1225.8272,750.7914,1138.1862,280.0076,703.2286,244.5675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1545.0000,3.0000,1226.1256,830.8481,1138.0543,360.2508,703.3004,324.1763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1546.0000,3.0000,1226.2678,910.7757,1138.2585,439.8522,703.5174,403.7043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1547.0000,3.0000,1226.5770,990.8733,1138.6755,519.9019,703.9240,483.7415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1548.0000,4.0000,1227.1850,1070.4489,1139.1452,598.5611,703.9013,562.7105,1965.1842,55.5331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1549.0000,5.0000,1227.4453,1150.0828,1139.3518,678.4062,704.4161,642.1414,1965.6193,133.7437,1030.0549,56.0239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1550.0000,5.0000,1227.7973,1228.4995,1139.7190,756.9550,704.6377,720.5965,1966.4952,211.6524,1028.9948,129.5657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1551.0000,5.0000,1227.9112,1307.5692,1139.8755,835.7805,704.6520,799.3105,1967.2461,290.0314,1027.5774,204.2448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1552.0000,5.0000,1228.4502,1384.8233,1139.8045,913.7993,705.0210,877.0978,1967.5927,367.8826,1025.8286,279.6029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1553.0000,5.0000,1228.9468,1462.9737,1140.2620,993.1560,705.4778,956.4289,1968.2621,446.7700,1024.4744,356.3916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1554.0000,5.0000,1230.5238,1540.1873,1140.8555,1071.1703,705.6988,1034.7002,1968.5130,524.6022,1023.0514,432.4883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1555.0000,5.0000,1231.5457,1618.9558,1140.9825,1149.8946,705.9201,1113.3513,1968.9961,603.0975,1022.1130,509.7343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1556.0000,4.0000,1141.4917,1228.4863,706.4578,1191.8670,1969.1265,681.3036,1021.2869,587.4565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1557.0000,4.0000,1141.9366,1308.3559,706.8395,1271.4721,1969.2874,760.2676,1020.5203,666.4145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1558.0000,5.0000,1142.2625,1387.0080,707.6836,1349.9081,1969.8622,838.5208,1020.2479,744.2344,1573.3932,39.7529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1559.0000,5.0000,1142.5978,1466.6625,708.2553,1428.8778,1969.5931,918.2500,1020.1075,823.6307,1575.4868,117.4544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1560.0000,5.0000,1142.1500,1544.2081,708.5044,1506.9714,1970.2745,996.8602,1019.8667,902.3793,1577.1937,194.3949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1561.0000,5.0000,1140.7447,1622.4997,709.2089,1586.0172,1971.0639,1076.2980,1019.5691,982.1360,1578.1067,271.8064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1562.0000,3.0000,1971.6230,1154.6171,1019.3377,1061.1961,1579.1716,348.3469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1563.0000,3.0000,1971.6695,1232.7649,1019.0147,1140.8734,1580.2406,425.6684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564.0000,3.0000,1971.1823,1310.1867,1018.4711,1220.0382,1580.7264,502.6664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1565.0000,3.0000,1970.6273,1387.4000,1018.2358,1299.0573,1581.6846,580.4807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1566.0000,4.0000,1969.3355,1464.2430,1017.5165,1377.4536,1581.9002,657.3869,644.8933,90.2875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1567.0000,4.0000,1968.4299,1540.9398,1016.8106,1455.8829,1582.4310,735.1104,644.4519,168.3215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568.0000,4.0000,1967.3937,1617.2257,1016.4565,1534.0911,1583.0460,813.0320,644.2081,246.2646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569.0000,4.0000,1015.6858,1611.9480,1583.2136,891.2536,644.6837,324.6531,1752.4727,110.9353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1570.0000,3.0000,1583.9271,969.9513,645.0790,402.5310,1751.1830,188.7411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1571.0000,3.0000,1583.6451,1048.8008,645.1455,479.5349,1749.9109,267.0190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.0000,3.0000,1583.5161,1128.7218,646.0799,557.2444,1748.8619,345.6718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1573.0000,3.0000,1583.1355,1207.7650,646.8992,633.9861,1748.0710,423.9946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1574.0000,3.0000,1582.4347,1287.3715,646.6481,711.2584,1747.5759,502.0297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1575.0000,4.0000,1582.0198,1366.1032,646.3476,787.9124,1747.5551,579.8675,1292.4512,104.5950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1576.0000,4.0000,1581.2271,1445.4570,646.8426,864.3776,1747.9840,657.4229,1292.8184,182.7223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1577.0000,4.0000,1580.5221,1523.9548,647.5191,940.3336,1748.7270,734.4022,1292.9803,260.3616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1578.0000,4.0000,1580.2964,1603.4153,647.7168,1016.9473,1749.0756,811.7841,1293.7112,338.9483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1579.0000,3.0000,648.5023,1093.8607,1748.7973,888.9079,1293.9527,416.7394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1580.0000,3.0000,648.6901,1172.0232,1748.3089,966.7184,1294.0502,494.8772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581.0000,3.0000,648.8544,1250.0286,1748.1180,1044.6059,1294.5481,572.8080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1582.0000,3.0000,649.0791,1329.5196,1748.4065,1123.3096,1294.7643,652.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1583.0000,3.0000,649.6044,1408.4364,1748.6911,1200.5665,1294.9917,730.2489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
