FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y
625.0000,4.0000,675.1188,504.6140,2116.4907,315.3588,1204.1062,297.1715,562.5799,59.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626.0000,4.0000,675.4473,581.9194,2117.4229,393.0554,1204.3801,374.6982,562.7964,136.9137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627.0000,4.0000,675.6427,659.4871,2117.1880,470.5151,1204.8447,452.0520,563.0154,213.5939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
628.0000,4.0000,675.6757,737.3469,2117.4963,548.2649,1205.1592,530.1607,562.8549,290.5934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629.0000,4.0000,676.0252,815.5307,2117.6239,626.1693,1205.6978,608.3322,563.0358,368.3777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
630.0000,4.0000,676.5068,893.3187,2118.3806,703.6087,1206.1686,686.2114,563.3402,445.9791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
631.0000,4.0000,676.8166,972.1136,2118.8257,782.1482,1206.2241,765.4416,563.0500,525.1009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632.0000,6.0000,677.2847,1050.2579,2119.6921,859.7936,1206.4448,843.5926,563.2914,603.3213,1982.9027,95.1560,1769.1038,63.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633.0000,6.0000,677.8179,1129.1623,2120.6921,937.9875,1206.6611,922.5455,563.3172,682.4288,1983.2176,173.1482,1770.5996,139.6290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
634.0000,6.0000,678.1979,1207.4694,2120.9946,1015.0216,1206.8294,1001.1225,563.5691,760.8127,1983.7083,251.2481,1772.3936,215.1271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635.0000,6.0000,678.7448,1286.4346,2121.6005,1092.7611,1207.0740,1080.1267,564.0670,840.0554,1984.4805,329.9226,1774.7783,291.8770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636.0000,7.0000,679.3400,1364.8678,2122.2851,1169.9182,1207.5684,1158.6511,564.8017,918.5412,1984.4555,408.0124,1777.4668,368.6649,1074.2025,82.9525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.0000,7.0000,680.1524,1443.4532,2122.2372,1247.5724,1207.9822,1237.7654,565.2894,997.9590,1985.1684,487.2093,1779.7604,446.8731,1075.7958,161.6292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638.0000,8.0000,680.4840,1520.7694,2122.5703,1324.7342,1208.1278,1316.0212,565.3188,1076.8559,1985.6384,564.9006,1781.1706,523.8900,1077.4188,239.8215,398.2002,34.3799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639.0000,8.0000,680.7521,1599.6389,2122.0359,1402.2275,1208.1377,1395.4697,565.5320,1155.8912,1985.6350,644.1750,1781.7287,602.6149,1079.4500,319.5920,398.5053,112.6947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640.0000,7.0000,2122.0966,1478.8973,1208.3386,1473.9120,566.0721,1234.1456,1986.1737,722.7403,1782.0801,680.9835,1082.0001,398.1913,398.8666,189.9870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641.0000,7.0000,2122.3792,1556.1316,1208.5461,1552.2179,567.0385,1312.6963,1986.6740,801.7564,1781.4476,760.6084,1084.6594,477.4155,398.8917,268.7468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642.0000,7.0000,2121.9865,1632.3120,1207.9189,1630.3308,567.7041,1390.5345,1986.6371,879.4754,1780.3959,838.8657,1087.5100,556.1684,399.0993,346.6184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643.0000,5.0000,568.5651,1468.8818,1986.9858,958.5720,1778.4679,918.1959,1090.0439,635.2479,399.2332,425.4975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644.0000,5.0000,569.5184,1546.8377,1987.2104,1036.3752,1776.2792,996.4284,1092.6998,713.8599,399.1884,503.8543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645.0000,5.0000,570.1988,1625.4165,1987.2352,1115.0228,1773.7266,1074.7733,1095.3162,792.7235,399.1716,582.5902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646.0000,4.0000,1987.2228,1193.3326,1771.6286,1153.5627,1097.7923,870.5958,399.5124,661.3513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647.0000,4.0000,1987.3242,1271.9618,1770.1764,1232.6255,1100.1361,949.6962,399.5890,740.5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648.0000,4.0000,1987.0177,1350.8823,1768.3175,1311.7170,1102.5394,1028.3074,399.8075,819.7776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649.0000,4.0000,1986.9643,1429.5716,1767.4294,1390.4881,1104.6966,1107.3652,399.9175,898.6843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650.0000,4.0000,1986.8410,1508.0549,1767.0286,1468.7657,1106.5671,1185.9527,399.8369,977.9486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651.0000,5.0000,1986.2421,1586.3902,1766.6686,1546.9504,1107.9757,1263.9005,399.7755,1057.2454,1708.1329,83.0182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652.0000,5.0000,1984.7656,1662.6980,1766.6089,1625.2321,1109.4012,1342.3121,400.1020,1136.5669,1707.6162,160.1664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653.0000,3.0000,1110.7155,1420.2375,400.5264,1215.6703,1707.3757,237.3841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.0000,3.0000,1112.0868,1500.1955,400.1883,1294.9336,1707.3608,315.0243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
655.0000,3.0000,1112.9801,1578.2616,400.3271,1373.6823,1707.7923,392.1655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
656.0000,4.0000,1113.7748,1656.7333,400.3486,1452.9230,1707.5848,470.3416,1022.7218,83.3256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657.0000,4.0000,400.8311,1531.4957,1707.9043,547.6341,1023.0382,160.6637,1234.5924,57.9171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
658.0000,4.0000,400.9319,1610.2986,1707.8527,625.6946,1023.2956,238.0535,1234.8538,135.6215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
659.0000,3.0000,1707.9202,702.9137,1023.3682,315.6852,1235.3388,213.2879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660.0000,4.0000,1708.0632,780.5761,1023.8463,394.1323,1235.7257,291.3320,665.0416,63.6278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
661.0000,4.0000,1708.1042,857.4005,1024.3244,471.4547,1235.6351,368.9151,668.7829,141.3650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
662.0000,4.0000,1708.4084,935.8933,1024.2417,549.9960,1235.5424,447.7538,671.4270,221.2633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663.0000,4.0000,1708.7889,1013.7575,1024.6899,628.1426,1236.0732,525.4582,674.1425,300.1304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
664.0000,4.0000,1708.8352,1092.4915,1025.0238,706.8802,1236.1015,603.8507,675.5184,378.5772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
665.0000,5.0000,1708.9732,1171.0496,1025.1267,785.5961,1236.3976,682.3438,676.2866,456.5313,1235.6350,65.0700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
666.0000,5.0000,1709.2024,1249.9277,1025.5954,864.0961,1236.5526,761.4026,675.7874,534.6458,1236.0150,143.3168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667.0000,6.0000,1709.6051,1328.3420,1025.6509,942.2987,1236.5346,839.7791,674.5103,612.6191,1236.0214,220.9899,1803.8212,63.9260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
668.0000,6.0000,1709.5320,1407.2462,1025.8050,1022.1498,1236.4627,919.1887,673.5396,690.6655,1236.4764,300.5537,1804.2123,140.9047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
669.0000,6.0000,1709.1987,1485.4526,1026.5962,1100.5519,1236.7668,997.9916,672.3045,767.7343,1236.8695,378.1757,1804.9806,217.9875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
670.0000,6.0000,1708.7018,1563.6865,1026.9098,1179.4810,1236.9649,1077.0674,671.7335,845.6040,1237.3677,456.9290,1805.9233,296.5949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.0000,6.0000,1708.1458,1641.5469,1026.8503,1258.0329,1237.2841,1155.3818,672.0434,923.4908,1237.5437,535.4343,1806.7958,375.7673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
672.0000,5.0000,1027.4744,1335.8692,1237.4320,1233.7856,673.2166,1001.6977,1237.8919,613.4971,1808.5138,455.4393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
673.0000,5.0000,1028.4095,1413.3116,1237.7414,1311.2628,674.3687,1079.6919,1238.1104,691.6843,1809.5737,534.1733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
674.0000,5.0000,1028.6642,1491.1342,1237.4823,1390.0191,676.4690,1158.5588,1238.3648,770.4859,1809.6437,613.6391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
675.0000,5.0000,1029.0460,1568.4377,1237.3376,1467.9880,678.3068,1237.0282,1238.6538,848.6352,1809.7241,691.8894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
676.0000,5.0000,1029.6373,1646.0781,1236.7643,1545.9972,679.7482,1315.6580,1238.9223,927.2486,1810.2298,770.4355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
677.0000,5.0000,1235.3955,1623.9279,680.5730,1392.9580,1239.0776,1006.3419,1810.8217,848.7572,1260.6808,101.0444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
678.0000,4.0000,680.8561,1470.2026,1239.3640,1085.1194,1811.5416,927.1592,1260.5895,177.7133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
679.0000,5.0000,680.2235,1546.3865,1239.5457,1163.9942,1811.7799,1005.5058,1259.7141,254.6024,1720.5790,47.0814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680.0000,5.0000,679.5968,1622.3995,1239.7137,1242.6683,1812.2382,1083.7549,1258.9611,331.7758,1718.1075,126.4176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
681.0000,4.0000,1239.8799,1322.6416,1812.5881,1162.9161,1257.5745,410.1333,1715.5070,206.6787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
682.0000,4.0000,1240.2821,1401.3280,1812.3008,1241.3127,1257.4089,487.3467,1712.6402,285.8655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
683.0000,4.0000,1240.7938,1479.5680,1811.7140,1320.0791,1257.0563,565.6846,1710.1896,365.9746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
684.0000,4.0000,1241.3268,1557.5420,1811.6466,1398.9211,1257.0134,643.9178,1708.7126,445.7713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
685.0000,4.0000,1241.7397,1636.5286,1811.3962,1477.0724,1257.1697,722.1590,1707.6538,525.2612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
686.0000,4.0000,1811.4086,1554.7961,1257.1690,799.7662,1706.6278,604.2327,1699.0531,49.3216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
687.0000,4.0000,1811.1681,1633.3524,1257.1250,878.1638,1705.7805,683.8460,1699.5917,127.7670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.0000,4.0000,1257.3205,955.3769,1705.4628,762.8434,1700.3500,204.6154,1993.7304,40.4963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
689.0000,4.0000,1257.4648,1033.2532,1705.3432,841.4864,1700.9259,282.2593,1994.2970,118.0888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
690.0000,4.0000,1257.2633,1110.5736,1704.9092,919.5248,1701.2418,359.7058,1995.1739,195.4997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
691.0000,4.0000,1257.4394,1188.3447,1704.9645,997.2439,1701.5754,437.5324,1995.7826,273.4734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
692.0000,4.0000,1257.5010,1265.2966,1705.2229,1074.3678,1701.8764,514.7670,1996.2833,350.8465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
693.0000,4.0000,1257.6592,1343.1354,1705.5883,1151.5175,1702.5099,592.2214,1996.2088,428.6140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
694.0000,4.0000,1257.7830,1420.0418,1705.9665,1228.1252,1702.5901,669.4147,1996.1580,505.9886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
695.0000,4.0000,1257.6408,1497.8462,1706.6084,1305.5525,1702.9084,748.0110,1996.3916,584.5722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
696.0000,4.0000,1257.2422,1575.2997,1708.0890,1382.3408,1703.1956,826.1661,1996.7856,662.6390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697.0000,5.0000,1256.6352,1653.2105,1709.3950,1459.6177,1703.4896,905.1647,1997.3201,741.7014,977.9963,100.8070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
698.0000,4.0000,1710.9775,1536.3114,1703.3874,984.0011,1997.8307,820.4587,977.8199,179.2240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699.0000,5.0000,1713.0799,1613.5918,1703.7087,1063.8120,1998.5657,899.6387,978.4318,258.8133,858.4567,103.7214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
700.0000,5.0000,1703.8967,1141.7769,1998.6600,977.8246,978.8047,336.7933,858.9129,182.1117,707.8329,81.2751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
701.0000,5.0000,1704.2225,1220.1331,1998.5918,1056.4433,979.3970,415.1352,859.1718,259.9103,709.1075,160.8376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
702.0000,5.0000,1704.3004,1297.4914,1998.7902,1134.9898,979.7090,492.9268,859.2648,337.3590,711.1978,239.6777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
703.0000,5.0000,1704.5959,1374.7131,1998.6051,1213.1209,980.1041,570.6992,859.4072,415.1821,713.4188,318.2114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
704.0000,5.0000,1704.1503,1452.2038,1998.4857,1291.7140,980.2473,649.4732,859.8552,493.4572,715.4729,396.8147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.0000,5.0000,1704.1463,1529.7623,1998.3331,1370.1024,980.7813,728.2192,859.7139,572.3692,717.3638,475.8598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
706.0000,5.0000,1704.2841,1607.6625,1998.2524,1447.9710,980.9165,806.6384,860.1160,650.7825,718.7160,554.5778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
707.0000,4.0000,1999.2485,1525.8313,981.2829,885.3613,860.3605,729.6590,719.8045,633.5443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
708.0000,5.0000,1998.9057,1603.1454,981.5431,965.3896,860.4598,809.5874,720.1008,713.1999,1020.0007,67.4301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
709.0000,4.0000,981.9694,1046.1156,860.6965,890.0934,720.0134,793.5089,1023.6413,145.1505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
710.0000,4.0000,981.7505,1126.8348,861.1874,971.4305,718.9479,873.7294,1026.4425,222.6384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
711.0000,4.0000,982.1798,1207.1546,861.5426,1051.5538,718.0949,953.9065,1028.6831,298.6409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712.0000,4.0000,982.6270,1288.4942,861.7814,1132.9005,716.6212,1034.8328,1030.3862,375.4310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713.0000,4.0000,983.0308,1368.9287,862.3612,1213.3958,715.1874,1114.7734,1032.0181,451.8852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714.0000,6.0000,983.3709,1448.1957,863.4607,1293.6853,714.4672,1194.2976,1033.2847,529.1594,628.0629,114.0151,1524.6282,113.4099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
715.0000,6.0000,984.2516,1527.4745,864.2787,1373.0569,714.3589,1273.0481,1033.6280,606.6733,628.3608,192.8985,1525.3520,192.4989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716.0000,6.0000,984.4239,1606.9685,864.9051,1451.8689,715.2728,1351.4422,1033.8815,685.0054,628.5372,271.2811,1525.8935,270.8828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717.0000,6.0000,865.8355,1529.6386,716.4186,1429.2444,1033.7156,763.1363,628.3466,349.6136,1526.2697,349.3333,1552.6235,87.3563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718.0000,7.0000,866.6566,1608.3808,717.3872,1507.9427,1033.9693,842.0995,628.3901,428.9864,1526.5384,428.4090,1552.8575,165.9315,1574.6455,78.7670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
719.0000,6.0000,718.7428,1585.4641,1033.9690,919.9936,628.8236,507.2175,1527.0457,506.3388,1553.2092,242.7721,1575.1657,157.0011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
720.0000,6.0000,719.3802,1663.9776,1033.8000,999.3003,628.6333,586.1587,1527.4656,585.6962,1553.2682,320.7691,1575.3705,236.3757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
721.0000,5.0000,1033.5976,1078.1998,629.0612,665.4413,1527.9055,665.0590,1553.1365,398.4702,1575.9636,314.8340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
722.0000,6.0000,1033.0781,1157.5924,629.0215,744.8973,1528.1103,744.5148,1553.3245,477.1802,1576.2809,393.5853,1577.5807,95.8292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
723.0000,6.0000,1032.7075,1236.4664,629.2491,824.4814,1528.3636,824.4345,1553.1101,556.1053,1576.7065,472.5748,1577.8120,175.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
724.0000,6.0000,1032.6276,1316.2140,629.4977,905.0538,1528.6916,904.4686,1553.1719,636.1824,1577.1356,552.8940,1578.4330,255.0689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
725.0000,6.0000,1032.6111,1394.2551,630.1291,984.1233,1528.8836,983.9231,1553.6737,715.6267,1577.6339,631.9375,1579.1334,334.0054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
726.0000,7.0000,1033.1025,1472.6797,630.4745,1063.7094,1529.2852,1063.4405,1554.2220,796.0697,1577.6745,711.8961,1579.8526,413.3938,1943.0755,47.5757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
727.0000,7.0000,1033.7784,1550.4121,630.8723,1143.3772,1529.5244,1143.1191,1554.9671,876.5376,1578.2102,791.0013,1580.2947,493.2537,1944.6288,125.9938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
728.0000,8.0000,1034.4011,1628.1836,631.4060,1222.3047,1530.0397,1221.7915,1556.0549,956.2706,1578.5635,869.8398,1580.8796,572.1658,1945.2923,203.8692,1163.2694,80.7776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
729.0000,7.0000,632.1613,1300.8547,1529.9828,1300.4875,1556.9512,1035.7821,1578.8391,948.3652,1580.9330,650.2754,1945.3399,281.7638,1163.7353,158.6206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
730.0000,7.0000,632.7480,1378.6841,1530.5415,1378.9331,1557.6311,1114.8903,1579.0054,1026.5560,1581.0701,728.4353,1944.7984,361.1540,1164.1869,236.4404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
