FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y
621.0000,1.0000,355.1043,324.9003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
622.0000,1.0000,348.1082,415.9967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
623.0000,1.0000,341.1352,506.1343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624.0000,1.0000,334.3017,597.2643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
625.0000,1.0000,327.7244,687.5408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626.0000,2.0000,320.9432,778.2347,1420.3282,107.5401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627.0000,3.0000,314.2331,868.1378,1421.5708,200.7485,948.6784,99.2515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
628.0000,3.0000,307.6794,958.5698,1423.1102,294.4019,945.1499,191.4285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629.0000,3.0000,301.0292,1048.7001,1424.4454,388.0891,941.5284,283.5681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
630.0000,3.0000,294.6395,1139.1316,1425.8748,482.5601,937.8861,376.2695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
631.0000,3.0000,288.1951,1229.1078,1427.3869,575.7414,934.2110,468.6640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632.0000,3.0000,281.6911,1318.9846,1428.8467,669.0468,930.5110,560.8832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633.0000,3.0000,275.8713,1409.1023,1430.2453,762.7237,926.9142,653.6848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
634.0000,4.0000,270.0135,1498.5273,1431.5683,856.2410,923.2356,746.1517,1232.0646,39.7845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635.0000,4.0000,264.5148,1587.6198,1432.6571,950.0992,919.2320,838.2505,1227.8239,130.6533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636.0000,3.0000,1433.8732,1043.6670,915.4760,930.4338,1223.4612,221.3240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.0000,3.0000,1435.0152,1137.4137,911.7726,1023.0265,1218.8446,312.4648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638.0000,3.0000,1436.1764,1229.9487,908.0493,1114.4881,1214.3677,402.8393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639.0000,3.0000,1437.2080,1322.7774,904.3130,1206.9051,1209.7463,493.8668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640.0000,3.0000,1438.4371,1415.0540,900.8888,1298.2927,1205.4285,584.4692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641.0000,3.0000,1439.4220,1507.7937,897.5296,1390.5895,1200.8001,675.8749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642.0000,3.0000,1440.4599,1599.5895,894.1469,1481.2701,1196.5891,765.7283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643.0000,2.0000,890.5184,1572.8719,1192.4671,856.7726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644.0000,2.0000,887.6471,1662.5672,1188.3686,946.5350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645.0000,1.0000,1184.3371,1038.2213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646.0000,1.0000,1180.0561,1128.0053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647.0000,1.0000,1175.8639,1219.3548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648.0000,1.0000,1171.8240,1308.9873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649.0000,1.0000,1167.4013,1399.7498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650.0000,1.0000,1162.9520,1488.8662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651.0000,1.0000,1158.5041,1578.8407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
655.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
656.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657.0000,1.0000,1840.2678,35.7871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
658.0000,1.0000,1839.2098,126.5642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
659.0000,2.0000,1837.9360,217.2161,570.7153,103.7072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660.0000,2.0000,1836.5454,307.9967,570.5894,193.4132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
661.0000,2.0000,1835.0449,398.6110,570.3575,283.1948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
662.0000,3.0000,1833.3873,489.4117,570.1171,372.9057,1016.4770,48.8276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663.0000,5.0000,1831.5704,579.5145,569.6862,462.3510,1016.0782,140.6248,706.0067,125.1591,1115.2978,93.7105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
664.0000,5.0000,1829.8082,670.3071,569.5582,552.3324,1015.8173,233.1394,705.8406,218.3796,1116.3509,187.7571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
665.0000,5.0000,1828.2239,760.4783,569.0758,642.0995,1015.5395,325.2118,705.7531,311.3266,1117.4150,281.8360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
666.0000,6.0000,1826.4357,850.9371,568.7097,731.9871,1015.4088,417.4099,705.6404,404.7174,1118.2829,376.6614,1538.3386,71.6664,NaN,NaN,NaN,NaN,NaN,NaN
667.0000,6.0000,1824.7224,940.3871,568.6453,821.0272,1015.2179,509.3436,705.5135,497.5027,1119.3820,470.2464,1542.0272,163.8751,NaN,NaN,NaN,NaN,NaN,NaN
668.0000,6.0000,1822.8845,1031.2351,568.4206,911.2031,1014.9377,602.5268,705.5281,591.3374,1120.4392,565.3774,1545.6713,257.3354,NaN,NaN,NaN,NaN,NaN,NaN
669.0000,6.0000,1821.2234,1120.8126,568.3374,1000.1212,1014.7123,694.3161,705.6130,683.8291,1121.8244,658.8156,1549.4618,349.3472,NaN,NaN,NaN,NaN,NaN,NaN
670.0000,6.0000,1819.3499,1211.0644,568.4567,1089.5942,1014.2706,786.9159,705.4250,776.7570,1122.9871,753.3235,1553.1713,442.3259,NaN,NaN,NaN,NaN,NaN,NaN
671.0000,7.0000,1817.6864,1300.5108,568.7829,1177.8899,1013.9536,878.1658,705.3898,869.2462,1124.2046,846.7296,1556.8298,534.3657,783.2084,45.3751,NaN,NaN,NaN,NaN
672.0000,7.0000,1815.7537,1391.1549,569.0816,1267.7395,1013.6493,970.5977,705.0546,963.2880,1125.3887,941.4020,1560.6565,627.6949,782.8889,140.6224,NaN,NaN,NaN,NaN
673.0000,7.0000,1814.1068,1480.3339,569.3002,1356.0001,1013.1422,1061.2584,705.0526,1055.7159,1126.4369,1034.4871,1564.4970,719.4150,782.4089,234.0189,NaN,NaN,NaN,NaN
674.0000,7.0000,1812.3361,1570.3107,569.7281,1445.0932,1013.0421,1153.1667,704.9194,1149.2899,1127.6915,1129.0269,1568.3804,812.5493,782.0141,328.5744,NaN,NaN,NaN,NaN
675.0000,8.0000,1810.2574,1658.1911,570.6644,1532.6269,1012.7870,1243.6311,705.0907,1241.4057,1128.8470,1221.8283,1572.1703,904.0769,781.7353,422.5284,983.4277,109.4614,NaN,NaN
676.0000,8.0000,571.3928,1621.8697,1012.7182,1335.7008,705.2021,1334.8102,1129.9647,1315.8616,1575.5672,996.9681,781.4022,518.0209,982.9180,202.1729,822.8915,82.0644,NaN,NaN
677.0000,7.0000,1012.4757,1426.2179,705.5640,1426.5648,1130.9590,1408.3259,1579.0807,1088.6373,781.0747,612.1981,982.5260,293.8175,823.1419,174.6630,NaN,NaN,NaN,NaN
678.0000,7.0000,705.5917,1519.1635,1012.4577,1517.5481,1132.0348,1501.9129,1582.4354,1181.4053,780.8995,707.4609,982.3428,386.3023,823.3342,268.8711,NaN,NaN,NaN,NaN
679.0000,7.0000,705.4201,1611.1085,1012.4266,1607.7447,1133.0795,1594.6809,1585.8299,1273.1433,780.7892,801.7503,982.1728,477.6791,823.7347,362.0323,NaN,NaN,NaN,NaN
680.0000,4.0000,1589.1820,1365.9641,780.6548,897.0496,981.6674,570.0520,823.8906,456.2854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
681.0000,4.0000,1592.3748,1457.7263,780.3673,991.1354,981.1426,661.2964,824.0378,549.8082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
682.0000,4.0000,1595.3299,1549.1487,780.3330,1085.8833,980.6434,753.2856,824.4861,643.8775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
683.0000,4.0000,1598.5124,1640.1963,780.3182,1180.2210,980.1378,844.5164,825.1048,737.2109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
684.0000,3.0000,780.2905,1274.7832,979.5641,936.2403,825.5246,830.8729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
685.0000,3.0000,780.2399,1368.7483,978.9244,1027.4639,825.7621,924.0510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
686.0000,3.0000,780.3609,1462.2159,978.6578,1118.6399,826.1491,1017.2973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
687.0000,3.0000,780.4323,1555.9035,978.5086,1209.6880,826.4584,1110.6460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.0000,3.0000,780.4635,1649.0490,978.0396,1300.6765,826.9620,1204.0096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
689.0000,2.0000,977.7716,1391.4849,827.4037,1297.1228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
690.0000,2.0000,977.7062,1481.5042,827.8707,1389.4206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
691.0000,2.0000,977.6023,1572.2422,828.3800,1482.3031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
692.0000,2.0000,977.6818,1662.0260,828.9808,1574.3006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
693.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
694.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
695.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
696.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697.0000,1.0000,1771.7514,114.9551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
698.0000,2.0000,1767.9113,205.6975,1771.4970,120.2779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699.0000,2.0000,1764.5085,297.6660,1772.3786,210.7157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
700.0000,3.0000,1760.8593,388.3650,1773.0803,300.1310,1138.3421,90.1721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
701.0000,4.0000,1757.3578,480.6114,1773.7614,390.8016,1137.5268,182.9755,1259.0546,68.0936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
702.0000,4.0000,1753.5778,571.2089,1774.3371,480.0859,1136.8827,274.7757,1258.6223,159.4994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
703.0000,5.0000,1749.7863,663.8245,1774.8455,571.1359,1135.9514,367.9695,1258.1596,252.2620,1890.2016,103.4406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
704.0000,6.0000,1745.6615,755.0314,1774.9753,660.8267,1135.0213,459.9469,1257.6624,343.7302,1887.5179,194.6053,520.4919,65.0682,NaN,NaN,NaN,NaN,NaN,NaN
705.0000,6.0000,1741.6365,847.3975,1775.2303,751.3295,1134.3764,553.3047,1257.3886,436.5077,1884.7383,286.7704,520.3970,158.5980,NaN,NaN,NaN,NaN,NaN,NaN
706.0000,6.0000,1737.5486,938.8143,1775.2334,840.9420,1133.5407,645.6637,1257.3958,528.3107,1881.7262,378.5466,520.4718,251.0891,NaN,NaN,NaN,NaN,NaN,NaN
707.0000,6.0000,1733.4737,1031.2812,1775.2160,931.4509,1132.7458,739.1550,1257.0438,621.5828,1878.6584,471.5908,520.2761,344.5504,NaN,NaN,NaN,NaN,NaN,NaN
708.0000,6.0000,1729.3933,1122.4509,1775.0413,1021.0427,1131.9247,831.4177,1256.6173,713.3872,1875.4354,563.1451,520.3487,437.0977,NaN,NaN,NaN,NaN,NaN,NaN
709.0000,7.0000,1725.3372,1214.2017,1774.7918,1111.3064,1131.0606,924.1273,1256.2903,805.9889,1872.1592,655.1694,520.3321,530.1055,1023.7547,93.8518,NaN,NaN,NaN,NaN
710.0000,7.0000,1721.2013,1305.1647,1774.6211,1200.9310,1130.3793,1016.3577,1255.9258,897.8071,1868.9938,746.8079,520.4343,622.6380,1023.8212,185.5521,NaN,NaN,NaN,NaN
711.0000,7.0000,1717.3334,1396.8544,1774.1107,1291.1423,1129.4321,1108.5360,1255.3901,990.0309,1865.7599,838.5541,520.3719,715.6449,1023.6723,277.9509,NaN,NaN,NaN,NaN
712.0000,7.0000,1713.6373,1487.3093,1773.6723,1380.2909,1128.5425,1200.1019,1254.8349,1081.3936,1862.7197,929.5863,520.4149,808.0067,1023.8117,369.6995,NaN,NaN,NaN,NaN
713.0000,8.0000,1709.8019,1577.2798,1772.8998,1469.1076,1127.4847,1291.3925,1254.0015,1172.9933,1859.3138,1020.9130,520.5449,900.7335,1023.7290,461.6654,1699.0509,109.6622,NaN,NaN
714.0000,8.0000,1705.7592,1666.6981,1772.3228,1558.3208,1126.5471,1382.6825,1253.3167,1264.7266,1856.0316,1112.4972,520.8596,993.2814,1023.7099,553.5440,1692.4891,200.5447,NaN,NaN
715.0000,7.0000,1771.1980,1646.6916,1125.4069,1473.5939,1252.5105,1356.1689,1852.4322,1203.3891,521.3476,1085.4058,1023.5561,645.3765,1686.0100,290.8861,NaN,NaN,NaN,NaN
716.0000,7.0000,1124.0883,1564.7596,1251.5072,1447.5003,1848.4138,1294.5581,521.8231,1177.5706,1023.3785,736.9258,1679.4958,381.7061,1468.8510,91.1316,NaN,NaN,NaN,NaN
717.0000,7.0000,1123.1038,1655.2149,1250.7425,1537.9801,1844.9427,1384.7926,522.2428,1269.5404,1023.2794,828.5331,1673.1226,471.7893,1469.7110,182.8065,NaN,NaN,NaN,NaN
718.0000,6.0000,1249.8022,1628.8721,1841.1103,1475.5018,522.5547,1361.9298,1023.2574,920.5897,1666.5860,562.8789,1470.4326,274.8286,NaN,NaN,NaN,NaN,NaN,NaN
719.0000,5.0000,1837.0241,1565.8453,523.4837,1452.5756,1023.1575,1012.2316,1660.0803,654.1662,1471.0730,366.5154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
720.0000,5.0000,1832.0899,1656.7541,523.9516,1544.5175,1023.0390,1104.3389,1653.6150,745.6511,1471.7648,459.1289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
721.0000,4.0000,524.7724,1635.2275,1023.0911,1195.1561,1647.2546,836.0098,1472.5305,550.4809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
722.0000,3.0000,1023.2976,1287.2307,1640.7812,927.6642,1473.3979,643.7565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
723.0000,4.0000,1023.5750,1377.8953,1634.3714,1018.2031,1474.0905,735.6832,975.9076,62.0593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
724.0000,4.0000,1023.8212,1469.4958,1627.9898,1109.6524,1474.8124,828.2309,974.2116,153.1527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
725.0000,4.0000,1024.5290,1559.4199,1621.6231,1199.3694,1475.6517,919.2443,972.5328,242.9161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
726.0000,4.0000,1024.8899,1650.8271,1615.4330,1290.8527,1476.1934,1011.5303,970.5267,334.2693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
727.0000,3.0000,1608.8449,1380.5839,1477.1719,1102.2371,968.6574,424.0227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
728.0000,3.0000,1602.5849,1471.1971,1477.7986,1193.8229,966.6507,515.0498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
729.0000,3.0000,1595.9990,1560.4842,1478.9183,1283.9691,964.6638,604.9674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
730.0000,3.0000,1589.4224,1650.7350,1479.5452,1375.7194,962.5242,696.4274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
731.0000,2.0000,1480.5204,1466.5738,960.1713,786.5616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
732.0000,4.0000,1481.1730,1557.7436,957.7395,877.8205,1690.1179,57.7322,1340.3947,55.1913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
733.0000,6.0000,1481.7384,1647.2409,955.6618,968.2247,1689.3056,146.3754,1338.6841,146.7056,803.2846,83.6004,1481.3727,59.4469,NaN,NaN,NaN,NaN,NaN,NaN
734.0000,5.0000,953.4085,1059.8217,1336.6313,239.4835,1688.4791,236.2440,801.2541,177.3351,1484.0776,151.2817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
735.0000,5.0000,951.3055,1149.9830,1334.8814,331.6104,1687.6914,325.0169,799.2842,269.9374,1487.0424,242.0290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736.0000,6.0000,949.4045,1240.2767,1332.9739,423.9622,1686.7952,414.8008,797.1968,363.2130,1489.6430,333.6843,939.6013,44.4377,NaN,NaN,NaN,NaN,NaN,NaN
737.0000,6.0000,947.5602,1330.3973,1331.0721,516.2657,1685.8779,504.0882,795.1873,456.5512,1492.4549,425.2243,935.8491,135.8698,NaN,NaN,NaN,NaN,NaN,NaN
738.0000,6.0000,945.9408,1420.4113,1329.2727,608.6607,1684.7339,593.7821,792.9566,549.9967,1494.9622,517.0394,932.0730,227.8113,NaN,NaN,NaN,NaN,NaN,NaN
739.0000,7.0000,944.2008,1509.9147,1327.4679,700.5846,1683.4341,682.9937,790.4309,642.3513,1497.3743,608.2494,928.2592,318.8946,764.4096,80.6703,NaN,NaN,NaN,NaN
740.0000,7.0000,942.4646,1598.8285,1325.6788,792.4780,1682.3592,772.0982,788.5225,735.1492,1499.7194,699.6755,924.2771,410.3826,763.1072,172.6404,NaN,NaN,NaN,NaN
741.0000,6.0000,1324.0761,884.2062,1681.1180,861.2718,786.6152,828.2162,1502.1526,791.1566,920.5501,502.2837,761.5581,264.7516,NaN,NaN,NaN,NaN,NaN,NaN
742.0000,6.0000,1322.1924,975.8177,1679.8840,950.3391,784.4332,921.1121,1504.5509,882.2761,916.5520,593.6110,759.9863,356.7146,NaN,NaN,NaN,NaN,NaN,NaN
743.0000,6.0000,1320.2954,1067.4297,1678.5698,1039.3075,782.6061,1013.8475,1506.7316,972.7904,912.2804,685.0556,758.7046,449.2933,NaN,NaN,NaN,NaN,NaN,NaN
744.0000,6.0000,1318.4152,1158.3863,1677.1675,1127.4359,780.8294,1106.1335,1509.4863,1063.0493,908.1642,775.7151,757.6068,541.1278,NaN,NaN,NaN,NaN,NaN,NaN
745.0000,6.0000,1316.3646,1249.8831,1675.8428,1216.4809,778.9638,1199.1991,1511.7152,1153.7682,904.1589,867.2302,756.3492,634.1557,NaN,NaN,NaN,NaN,NaN,NaN
746.0000,6.0000,1314.2251,1340.5651,1674.6688,1304.8104,777.0564,1291.2810,1514.3776,1243.7560,899.8480,957.9882,754.9296,725.7774,NaN,NaN,NaN,NaN,NaN,NaN
747.0000,6.0000,1312.3584,1431.2868,1673.6597,1393.3530,775.3073,1383.1724,1516.8237,1334.0561,895.7501,1049.0130,753.9619,817.8740,NaN,NaN,NaN,NaN,NaN,NaN
748.0000,6.0000,1310.6578,1520.9997,1672.5816,1481.0473,773.6300,1474.2492,1519.4952,1423.0364,891.5628,1139.2847,752.9244,908.9029,NaN,NaN,NaN,NaN,NaN,NaN
749.0000,7.0000,1308.7529,1611.8134,1671.2065,1569.7177,771.9900,1566.8880,1522.3316,1513.9076,887.7697,1230.5073,751.7076,1001.5304,1207.9132,102.1362,NaN,NaN,NaN,NaN
750.0000,6.0000,770.5139,1658.6438,1670.0212,1657.4043,1524.9583,1603.1429,883.9981,1320.6163,750.7037,1092.8064,1205.8486,193.2728,NaN,NaN,NaN,NaN,NaN,NaN
751.0000,3.0000,880.2600,1411.1472,749.7699,1184.7042,1203.8992,285.2601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
752.0000,3.0000,876.3768,1500.6413,748.7107,1275.4072,1201.7801,376.2506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
753.0000,3.0000,873.1452,1591.4337,747.6567,1367.1485,1199.6855,468.5854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
754.0000,3.0000,746.7577,1457.5154,1197.4929,559.5330,606.2931,40.2797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
755.0000,3.0000,745.7783,1548.5571,1195.3626,651.7648,602.6549,133.1614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
756.0000,3.0000,745.3980,1638.8989,1193.4083,742.6900,599.2405,225.1510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
757.0000,2.0000,1191.1033,834.8490,595.8096,318.4578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
758.0000,2.0000,1188.8043,925.8530,592.5516,410.6862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
759.0000,2.0000,1186.4182,1017.8360,589.0682,503.6172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
760.0000,3.0000,1184.1260,1108.2821,585.8559,595.8192,540.1010,51.6208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
761.0000,3.0000,1181.6847,1200.0815,582.4488,689.2763,536.2311,143.1086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762.0000,4.0000,1179.1664,1290.6050,579.1124,781.8391,532.6981,233.5124,981.3078,89.4883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
763.0000,4.0000,1176.8369,1380.8348,575.9047,874.2881,529.5239,324.7448,981.7828,182.0555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
764.0000,5.0000,1174.7592,1470.8744,572.8723,966.6927,526.4803,415.7907,982.2453,274.8087,1505.4409,42.6721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
765.0000,5.0000,1172.4338,1560.9990,569.8609,1059.0776,523.4487,507.3990,982.7391,367.2082,1503.5171,134.3717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
766.0000,5.0000,1170.3709,1650.2110,566.8683,1150.9635,520.3049,598.4236,983.2015,459.2113,1501.8908,225.4647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
767.0000,4.0000,563.8785,1242.6092,517.0398,689.1451,983.4625,551.4227,1500.0455,316.7052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
