FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y
1676.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1677.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1678.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1679.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1680.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1681.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1682.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1683.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1684.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1685.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1686.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1687.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1688.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1689.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1690.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1691.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1694.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1695.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1696.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1697.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1699.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1700.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1701.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1702.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1703.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1704.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1706.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1707.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1708.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1709.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1710.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1711.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1712.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1713.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1714.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1715.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1716.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1717.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1718.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1719.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1720.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1721.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1722.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1723.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1724.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1725.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1726.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1727.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1728.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1729.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1730.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1731.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1732.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1733.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1734.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1735.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1736.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1737.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1738.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1740.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1741.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1742.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1743.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1744.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1745.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1746.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1747.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1748.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1749.0000,1.0000,1540.2590,57.2353,NaN,NaN,NaN,NaN,NaN,NaN
1750.0000,1.0000,1541.0440,148.4055,NaN,NaN,NaN,NaN,NaN,NaN
1751.0000,1.0000,1541.9343,239.4323,NaN,NaN,NaN,NaN,NaN,NaN
1752.0000,1.0000,1542.4523,331.4873,NaN,NaN,NaN,NaN,NaN,NaN
1753.0000,1.0000,1543.2226,422.6288,NaN,NaN,NaN,NaN,NaN,NaN
1754.0000,1.0000,1543.8132,514.7934,NaN,NaN,NaN,NaN,NaN,NaN
1755.0000,1.0000,1544.4923,606.0827,NaN,NaN,NaN,NaN,NaN,NaN
1756.0000,1.0000,1545.0583,698.1608,NaN,NaN,NaN,NaN,NaN,NaN
1757.0000,1.0000,1545.8212,789.1951,NaN,NaN,NaN,NaN,NaN,NaN
1758.0000,1.0000,1546.7166,881.0447,NaN,NaN,NaN,NaN,NaN,NaN
1759.0000,1.0000,1547.4989,972.2476,NaN,NaN,NaN,NaN,NaN,NaN
1760.0000,1.0000,1548.3746,1064.1893,NaN,NaN,NaN,NaN,NaN,NaN
1761.0000,1.0000,1549.3467,1154.5856,NaN,NaN,NaN,NaN,NaN,NaN
1762.0000,1.0000,1550.1400,1245.6657,NaN,NaN,NaN,NaN,NaN,NaN
1763.0000,1.0000,1550.8837,1335.4275,NaN,NaN,NaN,NaN,NaN,NaN
1764.0000,1.0000,1551.0974,1426.0790,NaN,NaN,NaN,NaN,NaN,NaN
1765.0000,1.0000,1551.9260,1514.8071,NaN,NaN,NaN,NaN,NaN,NaN
1766.0000,1.0000,1552.4468,1604.4706,NaN,NaN,NaN,NaN,NaN,NaN
1767.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1768.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1769.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1770.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1771.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1772.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1773.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1774.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1775.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1776.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1777.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1778.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1779.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1780.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1781.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1782.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1783.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1784.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1785.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1786.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1787.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1788.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1789.0000,1.0000,1728.9967,84.8220,NaN,NaN,NaN,NaN,NaN,NaN
1790.0000,1.0000,1726.2650,177.4366,NaN,NaN,NaN,NaN,NaN,NaN
1791.0000,1.0000,1723.4036,270.3595,NaN,NaN,NaN,NaN,NaN,NaN
1792.0000,1.0000,1720.7011,362.3226,NaN,NaN,NaN,NaN,NaN,NaN
1793.0000,1.0000,1718.0084,455.2633,NaN,NaN,NaN,NaN,NaN,NaN
1794.0000,1.0000,1715.1310,547.5821,NaN,NaN,NaN,NaN,NaN,NaN
1795.0000,1.0000,1712.1468,641.0026,NaN,NaN,NaN,NaN,NaN,NaN
1796.0000,1.0000,1709.1420,733.6267,NaN,NaN,NaN,NaN,NaN,NaN
1797.0000,1.0000,1706.2006,826.1640,NaN,NaN,NaN,NaN,NaN,NaN
1798.0000,1.0000,1703.2559,918.2608,NaN,NaN,NaN,NaN,NaN,NaN
1799.0000,1.0000,1700.0285,1010.9877,NaN,NaN,NaN,NaN,NaN,NaN
1800.0000,1.0000,1696.5365,1103.7872,NaN,NaN,NaN,NaN,NaN,NaN
1801.0000,1.0000,1693.3561,1196.1006,NaN,NaN,NaN,NaN,NaN,NaN
1802.0000,1.0000,1689.8385,1288.4927,NaN,NaN,NaN,NaN,NaN,NaN
1803.0000,1.0000,1686.4036,1379.8402,NaN,NaN,NaN,NaN,NaN,NaN
1804.0000,1.0000,1683.0335,1471.5392,NaN,NaN,NaN,NaN,NaN,NaN
1805.0000,1.0000,1679.6975,1562.6051,NaN,NaN,NaN,NaN,NaN,NaN
1806.0000,1.0000,1675.9181,1653.6430,NaN,NaN,NaN,NaN,NaN,NaN
1807.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1813.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1814.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1815.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1816.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1817.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1818.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1819.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1820.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1821.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1822.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1823.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1824.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1825.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1826.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1827.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1828.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1829.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1830.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1831.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1832.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1833.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1834.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1835.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1836.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1837.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1838.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1839.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1840.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1841.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1842.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1843.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1844.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1845.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1846.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1847.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1848.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1849.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1850.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1851.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863.0000,1.0000,1554.9151,38.1986,NaN,NaN,NaN,NaN,NaN,NaN
1864.0000,1.0000,1556.1577,131.8439,NaN,NaN,NaN,NaN,NaN,NaN
1865.0000,1.0000,1557.3545,224.7222,NaN,NaN,NaN,NaN,NaN,NaN
1866.0000,1.0000,1558.5419,318.6002,NaN,NaN,NaN,NaN,NaN,NaN
1867.0000,1.0000,1559.7569,411.1161,NaN,NaN,NaN,NaN,NaN,NaN
1868.0000,1.0000,1560.7383,504.9452,NaN,NaN,NaN,NaN,NaN,NaN
1869.0000,1.0000,1561.7512,597.2682,NaN,NaN,NaN,NaN,NaN,NaN
1870.0000,1.0000,1562.7253,690.1845,NaN,NaN,NaN,NaN,NaN,NaN
1871.0000,1.0000,1563.3009,782.6804,NaN,NaN,NaN,NaN,NaN,NaN
1872.0000,1.0000,1563.7948,876.4953,NaN,NaN,NaN,NaN,NaN,NaN
1873.0000,1.0000,1564.4018,968.3051,NaN,NaN,NaN,NaN,NaN,NaN
1874.0000,1.0000,1565.3535,1061.8698,NaN,NaN,NaN,NaN,NaN,NaN
1875.0000,1.0000,1566.2798,1154.1504,NaN,NaN,NaN,NaN,NaN,NaN
1876.0000,1.0000,1567.2972,1247.1113,NaN,NaN,NaN,NaN,NaN,NaN
1877.0000,1.0000,1568.1442,1339.3732,NaN,NaN,NaN,NaN,NaN,NaN
1878.0000,1.0000,1569.2239,1431.7815,NaN,NaN,NaN,NaN,NaN,NaN
1879.0000,1.0000,1570.3425,1523.2311,NaN,NaN,NaN,NaN,NaN,NaN
1880.0000,1.0000,1571.2194,1615.7416,NaN,NaN,NaN,NaN,NaN,NaN
1881.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1882.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1883.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1884.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1885.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1886.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1887.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1888.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1889.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1890.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1891.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1892.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1893.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1894.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1895.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1896.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1897.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1898.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1899.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1900.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1901.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1902.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1903.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1904.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1905.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1906.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1907.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1908.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1909.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1910.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1911.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1912.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1913.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1914.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1915.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1916.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1917.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1918.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1919.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1920.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1921.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1922.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1923.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1924.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1925.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1926.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1927.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1928.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1929.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1930.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1931.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1932.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1933.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1934.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1935.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1936.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1937.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1938.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1939.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1940.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1941.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1942.0000,1.0000,1576.1166,40.1258,NaN,NaN,NaN,NaN,NaN,NaN
1943.0000,1.0000,1574.9498,133.5165,NaN,NaN,NaN,NaN,NaN,NaN
1944.0000,1.0000,1575.0064,224.5071,NaN,NaN,NaN,NaN,NaN,NaN
1945.0000,1.0000,1575.4799,318.4717,NaN,NaN,NaN,NaN,NaN,NaN
1946.0000,1.0000,1576.3410,408.3294,NaN,NaN,NaN,NaN,NaN,NaN
1947.0000,1.0000,1576.3226,501.5875,NaN,NaN,NaN,NaN,NaN,NaN
1948.0000,1.0000,1575.4059,594.5151,NaN,NaN,NaN,NaN,NaN,NaN
1949.0000,1.0000,1575.6985,688.6214,NaN,NaN,NaN,NaN,NaN,NaN
1950.0000,1.0000,1572.1437,781.6126,NaN,NaN,NaN,NaN,NaN,NaN
1951.0000,1.0000,1570.3273,876.2610,NaN,NaN,NaN,NaN,NaN,NaN
1952.0000,1.0000,1568.8152,966.3038,NaN,NaN,NaN,NaN,NaN,NaN
1953.0000,1.0000,1566.7100,1058.5259,NaN,NaN,NaN,NaN,NaN,NaN
1954.0000,1.0000,1565.3913,1149.0685,NaN,NaN,NaN,NaN,NaN,NaN
1955.0000,1.0000,1562.0235,1241.3431,NaN,NaN,NaN,NaN,NaN,NaN
1956.0000,1.0000,1560.0892,1334.9103,NaN,NaN,NaN,NaN,NaN,NaN
1957.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1958.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1960.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1961.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1962.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1963.0000,1.0000,1683.7284,111.5893,NaN,NaN,NaN,NaN,NaN,NaN
1964.0000,1.0000,1684.7665,203.1870,NaN,NaN,NaN,NaN,NaN,NaN
1965.0000,1.0000,1685.8853,294.8471,NaN,NaN,NaN,NaN,NaN,NaN
1966.0000,1.0000,1686.8445,386.3635,NaN,NaN,NaN,NaN,NaN,NaN
1967.0000,1.0000,1688.1226,478.0665,NaN,NaN,NaN,NaN,NaN,NaN
1968.0000,1.0000,1689.3054,570.0009,NaN,NaN,NaN,NaN,NaN,NaN
1969.0000,1.0000,1690.4390,660.9772,NaN,NaN,NaN,NaN,NaN,NaN
1970.0000,1.0000,1691.5038,752.2357,NaN,NaN,NaN,NaN,NaN,NaN
1971.0000,1.0000,1692.5372,842.8091,NaN,NaN,NaN,NaN,NaN,NaN
1972.0000,1.0000,1693.5845,934.6534,NaN,NaN,NaN,NaN,NaN,NaN
1973.0000,1.0000,1694.5510,1025.4404,NaN,NaN,NaN,NaN,NaN,NaN
1974.0000,1.0000,1695.4281,1116.7348,NaN,NaN,NaN,NaN,NaN,NaN
1975.0000,1.0000,1696.0794,1206.8025,NaN,NaN,NaN,NaN,NaN,NaN
1976.0000,1.0000,1696.7809,1298.1901,NaN,NaN,NaN,NaN,NaN,NaN
1977.0000,1.0000,1697.4654,1387.5342,NaN,NaN,NaN,NaN,NaN,NaN
1978.0000,1.0000,1698.0866,1477.6245,NaN,NaN,NaN,NaN,NaN,NaN
1979.0000,1.0000,1698.7005,1567.1673,NaN,NaN,NaN,NaN,NaN,NaN
1980.0000,1.0000,1698.8617,1657.4593,NaN,NaN,NaN,NaN,NaN,NaN
1981.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1987.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1989.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
