FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y
742.0000,5.0000,582.1887,1593.1731,1207.4519,1440.6093,1229.0043,1266.9004,794.9591,1065.9123,1777.2484,188.5845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
743.0000,4.0000,1206.1423,1533.3420,1226.3039,1357.0644,795.2900,1157.6151,1776.3909,281.3144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
744.0000,6.0000,1205.1580,1624.7469,1223.5177,1446.3667,796.0203,1248.0489,1775.6267,373.0582,828.2953,96.7436,997.5373,89.2520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
745.0000,5.0000,1220.9136,1536.3027,796.4375,1339.2721,1774.5590,465.9662,827.2642,189.0143,996.0582,181.9001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
746.0000,6.0000,1218.1325,1625.8415,797.1408,1429.6114,1773.8110,557.8846,826.4367,280.3629,994.5231,273.8078,735.6842,71.4483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
747.0000,6.0000,797.7461,1520.0138,1773.0412,650.1913,825.8519,372.2842,993.0816,365.8376,735.2975,161.8081,1344.5681,49.8699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748.0000,7.0000,798.3018,1609.9777,1772.1627,742.3975,825.1717,463.8531,991.7117,457.7649,735.3100,251.9327,1346.5578,141.7224,1799.4015,86.2696,NaN,NaN,NaN,NaN,NaN,NaN
749.0000,6.0000,1771.3344,834.5353,824.3592,555.6028,990.3522,549.6482,734.9499,342.5338,1348.7834,233.6123,1796.2401,179.1047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
750.0000,6.0000,1770.4939,926.7281,823.8062,647.2293,989.2838,641.4049,734.7417,432.8388,1350.6210,325.7346,1792.8789,271.6084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
751.0000,6.0000,1769.7258,1018.7886,823.2401,738.8915,988.3431,733.2383,734.7241,523.4156,1352.8429,418.3571,1789.6063,364.4056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
752.0000,6.0000,1768.5869,1111.0642,822.3948,831.1689,987.3862,825.7538,734.6712,614.6509,1354.8108,511.2527,1786.2240,457.7271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
753.0000,6.0000,1767.4079,1202.5470,821.6575,922.5413,986.2866,917.4413,734.5577,704.8667,1356.4618,603.4036,1782.7892,550.4635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
754.0000,6.0000,1765.9431,1294.3956,820.9546,1014.5504,985.1394,1009.5258,734.4760,795.5697,1358.4319,695.8367,1779.3921,643.8358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
755.0000,6.0000,1764.7983,1385.1932,820.4721,1105.7255,984.0011,1100.7586,734.5376,885.4589,1360.3185,787.4441,1775.8756,736.3934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
756.0000,7.0000,1763.5872,1476.2727,819.8636,1197.5025,982.8714,1192.7129,734.7457,975.9332,1362.0092,880.0391,1772.0813,829.4076,1537.5510,67.7451,NaN,NaN,NaN,NaN,NaN,NaN
757.0000,7.0000,1762.1603,1567.1897,819.1061,1288.6082,981.4586,1283.8593,734.7259,1065.5131,1363.6789,971.8271,1768.1573,921.7901,1538.1752,161.1107,NaN,NaN,NaN,NaN,NaN,NaN
758.0000,7.0000,1760.3117,1658.2418,818.2701,1379.5810,980.0362,1375.3387,734.7943,1155.9354,1365.4088,1064.6254,1764.1345,1014.7851,1538.6082,254.9601,NaN,NaN,NaN,NaN,NaN,NaN
759.0000,6.0000,817.7964,1469.2177,978.7772,1465.1571,734.9719,1244.9827,1367.4566,1155.2486,1760.3412,1106.2249,1539.4928,347.6207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
760.0000,7.0000,817.2085,1560.3587,977.3062,1556.0701,735.1246,1335.2692,1369.1755,1247.3595,1756.3709,1199.0779,1540.0319,441.8894,1359.7986,49.6061,NaN,NaN,NaN,NaN,NaN,NaN
761.0000,7.0000,816.4372,1650.6373,976.0881,1645.4806,735.3636,1424.2284,1370.8782,1338.3999,1752.1520,1290.7619,1540.7475,534.9483,1359.8262,141.1926,NaN,NaN,NaN,NaN,NaN,NaN
762.0000,5.0000,735.5781,1513.6864,1372.3792,1429.7651,1748.1472,1383.0648,1541.6116,629.0771,1359.8272,233.8712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
763.0000,5.0000,735.9683,1601.8026,1374.1657,1520.1795,1744.1780,1474.1845,1542.4467,721.9221,1360.0317,325.5924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
764.0000,4.0000,1375.5809,1611.4658,1740.0374,1566.6700,1543.0189,816.2396,1359.7397,419.1582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
765.0000,3.0000,1735.5663,1657.1494,1543.7597,909.0415,1359.5788,511.2137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
766.0000,2.0000,1544.3514,1002.6884,1359.3705,604.4599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
767.0000,2.0000,1544.9405,1095.5020,1359.3101,696.6290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
768.0000,2.0000,1545.3632,1189.3943,1359.0910,789.9924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
769.0000,3.0000,1545.8657,1281.9035,1358.9154,881.9320,1417.8624,116.9159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
770.0000,3.0000,1546.2097,1374.9675,1358.7908,974.5177,1415.9171,208.6907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
771.0000,3.0000,1546.6671,1467.2611,1358.4870,1066.6145,1413.8627,300.0093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
772.0000,3.0000,1547.2404,1559.8955,1358.0686,1158.8791,1411.8887,391.7933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
773.0000,3.0000,1547.7448,1651.8595,1357.7146,1250.6555,1409.9783,483.3984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
774.0000,2.0000,1357.5580,1342.5022,1408.2454,575.1544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
775.0000,2.0000,1357.4052,1433.8751,1406.3255,666.9042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
776.0000,4.0000,1357.1603,1525.3967,1404.6472,758.7447,1023.3639,64.4730,614.2803,45.0890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
777.0000,4.0000,1356.7669,1616.4471,1402.8809,850.5885,1021.9422,157.9970,613.4035,133.1307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
778.0000,3.0000,1401.3165,941.9280,1020.6997,251.0630,612.9264,221.3414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
779.0000,3.0000,1399.6947,1033.6728,1019.5135,344.5634,612.3127,309.7839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
780.0000,3.0000,1397.9829,1124.5047,1018.4974,437.6388,611.5729,397.7682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
781.0000,3.0000,1396.2346,1215.3172,1017.3804,531.2665,610.8728,486.0990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782.0000,3.0000,1394.3426,1305.2713,1016.3852,624.6950,610.2875,574.2405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
783.0000,3.0000,1392.3161,1396.1274,1015.4341,718.6421,609.7673,662.8260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
784.0000,3.0000,1390.1617,1485.6548,1014.3116,811.4797,609.2011,750.3613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
785.0000,3.0000,1387.9019,1575.8568,1013.0932,905.1729,608.5950,838.7342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
786.0000,3.0000,1385.6725,1665.1903,1012.0422,998.0365,608.2194,926.3987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
787.0000,2.0000,1010.8158,1091.4777,607.8941,1014.7863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
788.0000,2.0000,1009.6373,1184.1000,607.5559,1102.4602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
789.0000,2.0000,1008.3009,1277.4512,607.4826,1190.7823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
790.0000,3.0000,1007.2259,1369.2756,607.6445,1278.1357,925.2334,66.9865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
791.0000,3.0000,1005.7954,1462.0150,607.4832,1366.3152,923.9541,161.1411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
792.0000,4.0000,1004.5792,1553.4671,608.1281,1453.3534,922.8178,254.2675,1760.8521,53.9283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
793.0000,5.0000,1003.5972,1645.3005,608.3137,1540.6291,921.6794,348.5666,1760.1674,145.9208,1209.3798,124.4961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
794.0000,5.0000,608.6929,1627.1201,920.5771,442.2652,1758.9758,236.9418,1205.3195,216.3807,1584.4170,77.3222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
795.0000,4.0000,919.4420,536.7554,1758.0095,328.6423,1201.1097,309.0553,1584.1409,170.8010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
796.0000,4.0000,918.5221,629.9399,1756.9936,419.3094,1196.8462,400.3230,1583.9793,263.1627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
797.0000,4.0000,917.7612,724.1935,1755.8356,511.1459,1192.9452,492.9023,1583.7262,356.5856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
798.0000,4.0000,916.8884,817.9455,1754.8450,602.6115,1188.6263,584.9615,1583.6122,449.5086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
799.0000,4.0000,916.0405,911.9731,1753.7937,694.3756,1184.2847,677.5604,1583.0232,543.3772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
800.0000,4.0000,915.3134,1005.1658,1752.5525,784.9963,1179.6723,769.1958,1582.2804,636.6339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801.0000,4.0000,914.5964,1098.8529,1751.4245,875.8512,1175.1486,861.1253,1581.6636,730.1906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802.0000,4.0000,913.9443,1192.4703,1750.1405,966.7552,1170.8219,953.3034,1580.9084,823.7706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803.0000,4.0000,913.2521,1285.6035,1748.7649,1057.7274,1166.3476,1045.1766,1580.0577,917.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804.0000,4.0000,912.5623,1378.4220,1747.5716,1148.2175,1162.0026,1136.6499,1579.1853,1009.7783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805.0000,5.0000,911.7368,1471.0304,1746.2771,1238.8421,1157.6799,1228.0446,1578.2748,1102.2250,469.7474,57.3817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806.0000,5.0000,911.0533,1563.4359,1744.8978,1329.4317,1153.1464,1319.5081,1577.2683,1194.9492,464.7054,149.5304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
807.0000,5.0000,910.2269,1655.6516,1743.7622,1419.1287,1148.6570,1410.0575,1576.3465,1287.1124,459.9494,241.3485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
808.0000,5.0000,1742.3327,1509.2414,1144.0063,1500.5698,1575.2683,1379.4808,455.0075,333.4128,1678.1302,77.7487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
809.0000,5.0000,1740.9407,1597.9894,1139.1420,1590.4550,1574.4784,1471.0042,450.1246,425.1294,1678.4546,169.3671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
810.0000,3.0000,1573.6596,1563.3680,445.1732,517.6250,1678.3324,262.3120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
811.0000,4.0000,1572.5295,1654.0784,440.2730,609.1340,1678.6570,354.2360,454.8632,76.2861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
812.0000,3.0000,435.2777,701.4577,1678.7847,446.6233,452.1710,166.5285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
813.0000,3.0000,430.4705,792.9870,1679.0291,538.2392,449.5050,256.3713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
814.0000,3.0000,425.3166,885.6749,1679.3085,630.8519,446.7013,347.0952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
815.0000,3.0000,420.5386,976.8385,1679.5581,722.1647,443.8418,436.5291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
816.0000,3.0000,415.5824,1068.9766,1679.6926,814.9231,441.0391,526.8030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
817.0000,3.0000,411.3885,1160.1287,1680.0390,906.6000,438.2171,616.0781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818.0000,3.0000,407.0524,1252.5175,1679.8655,999.5680,435.4503,706.5645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
819.0000,3.0000,403.0164,1343.1407,1680.0218,1091.0294,432.6898,795.8229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
820.0000,3.0000,398.9743,1434.4169,1680.0367,1183.0638,430.2633,885.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
821.0000,3.0000,394.9978,1525.0166,1679.9091,1274.1278,427.6966,975.4332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
822.0000,4.0000,391.3725,1616.1865,1679.7253,1366.3229,425.1248,1065.7481,1460.2905,99.4528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823.0000,4.0000,1679.6299,1456.7971,422.5386,1154.8400,1456.6438,191.4152,1158.3963,71.1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824.0000,4.0000,1679.4698,1547.8131,419.9217,1244.1313,1452.9533,283.5936,1159.2151,162.5270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825.0000,4.0000,1679.2984,1638.3477,417.5571,1333.0711,1449.2838,375.7891,1159.5920,253.3289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
826.0000,3.0000,415.1873,1422.0955,1445.5540,468.6697,1159.9840,345.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
827.0000,3.0000,412.6379,1510.4846,1442.0479,561.0800,1160.5791,436.0187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
828.0000,3.0000,410.3179,1598.7414,1438.1383,653.9859,1161.1038,527.4166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
829.0000,2.0000,1434.3093,746.6572,1161.5001,618.8870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
830.0000,3.0000,1430.4808,839.2773,1161.9914,710.6006,411.9954,38.1880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
831.0000,3.0000,1426.6467,931.7479,1162.5869,801.5614,408.4203,128.5136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
832.0000,6.0000,1422.9635,1023.8611,1163.4867,891.9845,404.7766,218.6774,1038.5224,116.8371,1509.4999,55.0294,1004.3361,35.7782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
833.0000,6.0000,1418.9927,1116.3863,1164.3525,983.0094,401.0151,309.4234,1039.9416,206.8652,1510.3751,146.2476,1004.1370,126.1297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
834.0000,6.0000,1415.1896,1208.4068,1165.1357,1073.7561,397.3153,399.8426,1041.3069,296.4252,1511.3436,236.8911,1003.7856,215.7846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
835.0000,6.0000,1411.2478,1300.5127,1165.9039,1164.6322,393.8663,490.5907,1042.7152,386.8636,1512.4255,328.0714,1003.6271,305.8546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
836.0000,6.0000,1407.3541,1391.9615,1166.7328,1254.6922,390.6492,580.6639,1044.3277,476.6468,1513.6982,418.4957,1003.3231,395.4580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
837.0000,6.0000,1403.2459,1484.1370,1167.8290,1345.3683,387.3395,671.4257,1045.7902,567.4566,1514.6909,510.0000,1002.9011,486.0262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
838.0000,6.0000,1399.2939,1575.0506,1168.4853,1435.2821,383.8007,760.9691,1046.9592,657.4171,1515.6247,600.6097,1002.6589,575.8215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
839.0000,5.0000,1169.5795,1525.3189,380.4219,851.0882,1048.5179,747.7123,1516.6650,691.8340,1002.4254,666.3209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
840.0000,5.0000,1170.3287,1614.1189,377.2073,940.6697,1050.1074,837.0501,1517.6889,782.1997,1002.3911,756.1835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841.0000,4.0000,373.9103,1031.2800,1051.2475,927.3422,1518.5678,873.6826,1002.1571,847.0490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
842.0000,4.0000,370.8597,1120.5050,1052.5372,1016.1679,1519.5535,963.9326,1002.0001,936.6020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
843.0000,4.0000,367.7237,1210.4109,1053.7630,1105.8059,1520.4547,1054.6597,1001.7989,1026.9149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
844.0000,4.0000,364.9651,1299.3315,1055.3087,1194.4771,1521.4583,1144.3574,1001.7545,1116.0714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
845.0000,4.0000,362.2324,1388.8366,1056.5397,1283.7727,1522.3447,1235.1011,1001.8072,1206.0073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
846.0000,4.0000,359.6729,1476.9581,1057.8248,1372.2511,1522.9753,1324.6203,1001.7949,1294.6978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
847.0000,4.0000,357.2848,1565.9772,1059.2880,1460.9576,1523.7505,1414.9669,1002.0746,1383.9965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
848.0000,4.0000,355.1013,1654.3160,1060.7048,1548.9384,1524.8307,1504.1245,1002.0671,1472.2534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
849.0000,4.0000,1062.0700,1637.7663,1525.6602,1594.2615,1002.2711,1561.1011,1234.9981,103.7933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
850.0000,2.0000,1002.4303,1648.6948,1238.7580,194.1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
851.0000,2.0000,1242.4250,285.3920,1453.3270,109.2058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
852.0000,2.0000,1245.9715,376.0189,1456.5269,200.8518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
853.0000,2.0000,1249.4397,467.3181,1459.7559,292.8792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
854.0000,3.0000,1252.8676,557.9064,1463.0771,384.0593,1555.1151,124.3842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
855.0000,3.0000,1256.4467,648.9821,1466.6437,475.4596,1558.0729,216.5472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
856.0000,4.0000,1260.1802,739.9791,1469.9829,567.7007,1560.7964,308.2496,1038.1111,46.2474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
857.0000,4.0000,1264.1160,830.8342,1473.5414,659.6774,1563.7028,400.1879,1031.2352,137.3904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858.0000,4.0000,1267.9619,921.6178,1476.5643,751.3145,1566.5001,492.4919,1024.4688,228.3859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
859.0000,4.0000,1272.1020,1012.1750,1479.8527,842.8825,1569.3220,584.9627,1017.8009,319.2034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
860.0000,4.0000,1276.2998,1103.0259,1483.1250,934.8953,1572.1241,677.6570,1011.0632,410.8434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861.0000,4.0000,1280.4374,1193.2586,1486.4412,1026.1344,1574.9337,769.6575,1004.1487,501.5958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
862.0000,5.0000,1284.5808,1283.7802,1489.6308,1117.8728,1577.8785,862.2427,997.3816,592.7545,887.7324,104.9297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
863.0000,5.0000,1288.9671,1373.1997,1492.6643,1208.4320,1580.6974,954.0515,990.4600,683.5058,887.4976,195.2796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
864.0000,5.0000,1293.2130,1463.5640,1495.7687,1300.2662,1583.4126,1046.6240,983.3266,774.9306,886.9775,286.2358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
865.0000,5.0000,1297.3329,1552.6650,1498.9097,1390.7366,1586.1671,1138.0767,976.3803,865.3784,886.5596,376.3140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
866.0000,5.0000,1301.4777,1642.3194,1501.8281,1481.8751,1588.9372,1230.2527,969.1913,956.5264,886.1705,467.1889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
867.0000,4.0000,1505.0057,1572.0708,1591.6166,1321.5499,962.2602,1046.9131,885.8098,557.4494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
868.0000,4.0000,1507.8887,1663.4457,1594.1021,1413.8577,955.2763,1138.2591,885.4022,648.7518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
869.0000,3.0000,1596.7669,1504.7890,948.5165,1228.0481,884.9456,738.7104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
870.0000,3.0000,1599.3705,1596.0934,941.8256,1318.3810,884.6314,829.4591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
871.0000,2.0000,935.1056,1407.9327,884.4507,919.5570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
872.0000,2.0000,928.0507,1498.5408,884.1252,1010.7303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
873.0000,2.0000,921.3072,1587.9322,883.6026,1100.2862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
874.0000,1.0000,883.5917,1190.5662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
875.0000,1.0000,883.6688,1279.7207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
