x,y
-1.8500000000000245,4.051384374999987
-1.8400000000000247,4.0573030399999865
-1.830000000000025,4.063387814999988
-1.8200000000000252,4.06961463999998
-1.8100000000000254,4.075959814999983
-1.8000000000000256,4.082399999999986
-1.7900000000000258,4.088912214999983
-1.780000000000026,4.095473839999979
-1.7700000000000262,4.10206261499998
-1.7600000000000264,4.108656639999978
-1.7500000000000266,4.115234374999979
-1.7400000000000269,4.12177463999998
-1.730000000000027,4.128256614999987
-1.7200000000000273,4.134659839999983
-1.7100000000000275,4.140964214999986
-1.7000000000000277,4.147149999999982
-1.690000000000028,4.153197814999984
-1.6800000000000281,4.1590886399999825
-1.6700000000000284,4.164803814999978
-1.6600000000000286,4.170325039999991
-1.6500000000000288,4.175634374999987
-1.640000000000029,4.180714239999983
-1.6300000000000292,4.185547414999991
-1.6200000000000294,4.190117039999986
-1.6100000000000296,4.194406614999988
-1.6000000000000298,4.198399999999989
-1.59000000000003,4.202081414999984
-1.5800000000000303,4.205435439999988
-1.5700000000000305,4.20844701499999
-1.5600000000000307,4.211101439999993
-1.550000000000031,4.213384374999993
-1.5400000000000311,4.215281839999999
-1.5300000000000313,4.2167802149999964
-1.5200000000000315,4.217866239999999
-1.5100000000000318,4.218527014999999
-1.500000000000032,4.21875
-1.4900000000000322,4.218523015000001
-1.4800000000000324,4.217834240000002
-1.4700000000000326,4.216672215000006
-1.4600000000000328,4.215025840000003
-1.450000000000033,4.212884375000009
-1.4400000000000333,4.210237440000011
-1.4300000000000335,4.207075015000012
-1.4200000000000337,4.203387440000013
-1.410000000000034,4.1991654150000155
-1.400000000000034,4.194400000000016
-1.3900000000000343,4.189082615000018
-1.3800000000000345,4.183205040000024
-1.3700000000000347,4.176759415000024
-1.360000000000035,4.169738240000024
-1.3500000000000352,4.1621343750000275
-1.3400000000000354,4.153941040000033
-1.3300000000000356,4.145151815000034
-1.3200000000000358,4.135760640000035
-1.310000000000036,4.12576181500004
-1.3000000000000362,4.115150000000039
-1.2900000000000365,4.103920215000041
-1.2800000000000367,4.092067840000043
-1.2700000000000369,4.079588615000048
-1.260000000000037,4.066478640000053
-1.2500000000000373,4.05273437500005
-1.2400000000000375,4.038352640000056
-1.2300000000000377,4.023330615000056
-1.220000000000038,4.007665840000062
-1.2100000000000382,3.9913562150000637
-1.2000000000000384,3.974400000000063
-1.1900000000000386,3.956795815000069
-1.1800000000000388,3.9385426400000707
-1.170000000000039,3.9196398150000746
-1.1600000000000392,3.900087040000077
-1.1500000000000394,3.8798843750000795
-1.1400000000000396,3.8590322400000847
-1.1300000000000399,3.837531415000088
-1.12000000000004,3.815383040000089
-1.1100000000000403,3.792588615000094
-1.1000000000000405,3.7691500000000966
-1.0900000000000407,3.745069415000099
-1.080000000000041,3.7203494400001027
-1.0700000000000411,3.6949930150001062
-1.0600000000000414,3.669003440000111
-1.0500000000000416,3.6423843750001126
-1.0400000000000418,3.615139840000116
-1.030000000000042,3.587274215000119
-1.0200000000000422,3.5587922400001224
-1.0100000000000424,3.5296990150001246
-1.0000000000000426,3.500000000000128
-0.9900000000000428,3.4697010150001306
-0.9800000000000431,3.438808240000135
-0.9700000000000433,3.4073282150001383
-0.9600000000000435,3.3752678400001397
-0.9500000000000437,3.3426343750001433
-0.9400000000000439,3.309435440000147
-0.9300000000000441,3.27567901500015
-0.9200000000000443,3.241373440000153
-0.9100000000000446,3.2065274150001564
-0.9000000000000448,3.171150000000159
-0.890000000000045,3.135250615000163
-0.8800000000000452,3.0988390400001666
-0.8700000000000454,3.061925415000168
-0.8600000000000456,3.0245202400001716
-0.8500000000000458,2.986634375000175
-0.840000000000046,2.9482790400001777
-0.8300000000000463,2.90946581500018
-0.8200000000000465,2.8702066400001827
-0.8100000000000467,2.8305138150001867
-0.8000000000000469,2.7904000000001896
-0.7900000000000471,2.7498782150001926
-0.7800000000000473,2.7089618400001947
-0.7700000000000475,2.6676646150001977
-0.7600000000000477,2.6260006400002
-0.750000000000048,2.583984375000202
-0.7400000000000482,2.5416306400002044
-0.7300000000000484,2.498954615000207
-0.7200000000000486,2.45597184000021
-0.7100000000000488,2.4126982150002116
-0.700000000000049,2.3691500000002144
-0.6900000000000492,2.3253438150002164
-0.6800000000000495,2.2812966400002184
-0.6700000000000497,2.2370258150002207
-0.6600000000000499,2.192549040000222
-0.6500000000000501,2.1478843750002237
-0.6400000000000503,2.1030502400002264
-0.6300000000000505,2.0580654150002275
-0.6200000000000507,2.0129490400002292
-0.610000000000051,1.967720615000231
-0.6000000000000512,1.9224000000002321
-0.5900000000000514,1.8770074150002334
-0.5800000000000516,1.8315634400002345
-0.5700000000000518,1.7860890150002355
-0.560000000000052,1.7406054400002366
-0.5500000000000522,1.6951343750002374
-0.5400000000000524,1.6496978400002382
-0.5300000000000527,1.604318215000239
-0.5200000000000529,1.5590182400002393
-0.5100000000000531,1.5138210150002394
-0.5000000000000533,1.4687500000002398
-0.4900000000000535,1.4238290150002397
-0.4800000000000537,1.3790822400002396
-0.47000000000005393,1.3345342150002397
-0.46000000000005414,1.2902098400002393
-0.45000000000005436,1.246134375000239
-0.44000000000005457,1.2023334400002381
-0.4300000000000548,1.1588330150002375
-0.420000000000055,1.1156594400002366
-0.4100000000000552,1.0728394150002352
-0.4000000000000554,1.030400000000234
-0.39000000000005564,0.9883686150002327
-0.38000000000005585,0.946773040000231
-0.37000000000005606,0.9056414150002293
-0.3600000000000563,0.8650022400002273
-0.3500000000000565,0.824884375000225
-0.3400000000000567,0.7853170400002227
-0.3300000000000569,0.7463298150002202
-0.3200000000000571,0.7079526400002174
-0.31000000000005734,0.6702158150002145
-0.30000000000005755,0.6331500000002114
-0.29000000000005777,0.5967862150002079
-0.280000000000058,0.5611558400002044
-0.2700000000000582,0.5262906150002006
-0.2600000000000584,0.4922226400001966
-0.2500000000000586,0.45898437500019235
-0.24000000000005883,0.42660864000018794
-0.23000000000005905,0.39512861500018315
-0.22000000000005926,0.36457784000017823
-0.21000000000005947,0.33499021500017306
-0.20000000000005969,0.30640000000016765
-0.1900000000000599,0.2788418150001619
-0.1800000000000601,0.25235064000015595
-0.17000000000006033,0.22696181500014975
-0.16000000000006054,0.20271104000014328
-0.15000000000006075,0.17963437500013654
-0.14000000000006096,0.15776824000012954
-0.13000000000006118,0.13714941500012223
-0.12000000000006139,0.11781504000011468
-0.1100000000000616,0.09980261500010681
-0.10000000000006182,0.08315000000009866
-0.09000000000006203,0.06789541500009022
-0.08000000000006224,0.05407744000008146
-0.07000000000006246,0.041735015000072394
-0.06000000000006267,0.030907440000063024
-0.05000000000006288,0.021634375000053344
-0.040000000000063096,0.013955840000043332
-0.03000000000006331,0.007912215000033002
-0.020000000000063523,0.0035442400000223373
-0.010000000000063736,0.000893015000011339
-6.394884621840902e-14,3.6805094393989696e-26
0.009999999999935838,0.0009070149999883157
0.019999999999935625,0.003656239999976281
0.02999999999993541,0.008290214999963892
0.0399999999999352,0.01485183999995114
0.049999999999934985,0.023384374999938028
0.05999999999993477,0.03393143999992454
0.06999999999993456,0.04653701499991067
0.07999999999993435,0.061245439999896435
0.08999999999993413,0.07810141499988181
0.09999999999993392,0.09714999999986677
0.1099999999999337,0.11843661499985136
0.1199999999999335,0.14200703999983555
0.12999999999993328,0.16790741499981932
0.13999999999993307,0.19618423999980264
0.14999999999993285,0.22688437499978562
0.15999999999993264,0.26005503999976814
0.16999999999993243,0.2957438149997502
0.17999999999993221,0.3339986399997319
0.189999999999932,0.3748678149997131
0.1999999999999318,0.4183999999996939
0.20999999999993157,0.4646442149996742
0.21999999999993136,0.5136498399996541
0.22999999999993115,0.5654666149996335
0.23999999999993094,0.6201446399996124
0.24999999999993072,0.6777343749995908
0.2599999999999305,0.7382866399995689
0.2699999999999303,0.8018526149995462
0.2799999999999301,0.8684838399995233
0.28999999999992987,0.9382322149994997
0.29999999999992966,1.0111499999994757
0.30999999999992944,1.0872898149994512
0.31999999999992923,1.1667046399994263
0.329999999999929,1.2494478149994006
0.3399999999999288,1.3355730399993746
0.3499999999999286,1.4251343749993481
0.3599999999999284,1.518186239999321
0.36999999999992816,1.6147834149992932
0.37999999999992795,1.7149810399992649
0.38999999999992774,1.8188346149992363
0.3999999999999275,1.9263999999992067
0.4099999999999273,2.037733414999177
0.4199999999999271,2.152891439999147
0.4299999999999269,2.271931014999115
0.43999999999992667,2.3949094399990836
0.44999999999992646,2.5218843749990514
0.45999999999992625,2.6529138399990186
0.46999999999992603,2.788056214998985
0.4799999999999258,2.927370239998951
0.4899999999999256,3.070915014998916
0.4999999999999254,3.218749999998881
0.5099999999999252,3.3709350149988446
0.519999999999925,3.5275302399988084
0.5299999999999248,3.6885962149987703
0.5399999999999245,3.854193839998733
0.5499999999999243,4.024384374998695
0.5599999999999241,4.199229439998655
0.5699999999999239,4.378791014998615
0.5799999999999237,4.563131439998575
0.5899999999999235,4.752313414998534
0.5999999999999233,4.946399999998492
0.609999999999923,5.145454614998449
0.6199999999999228,5.349541039998406
0.6299999999999226,5.5587234149983615
0.6399999999999224,5.773066239998317
0.6499999999999222,5.992634374998271
0.659999999999922,6.2174930399982244
0.6699999999999218,6.447707814998178
0.6799999999999216,6.68334463999813
0.6899999999999213,6.924469814998082
0.6999999999999211,7.171149999998033
0.7099999999999209,7.423452214997982
0.7199999999999207,7.681443839997932
0.7299999999999205,7.945192614997881
0.7399999999999203,8.214766639997826
0.7499999999999201,8.490234374997774
0.7599999999999199,8.77166463999772
0.7699999999999196,9.059126614997664
0.7799999999999194,9.352689839997609
0.7899999999999192,9.652424214997552
0.799999999999919,9.958399999997496
0.8099999999999188,10.270687814997439
0.8199999999999186,10.589358639997378
0.8299999999999184,10.914483814997318
0.8399999999999181,11.246135039997258
0.8499999999999179,11.584384374997196
0.8599999999999177,11.929304239997133
0.8699999999999175,12.28096741499707
0.8799999999999173,12.639447039997007
0.8899999999999171,13.00481661499694
0.8999999999999169,13.377149999996876
0.9099999999999167,13.756521414996808
0.9199999999999164,14.143005439996742
0.9299999999999162,14.53667701499667
0.939999999999916,14.937611439996601
0.9499999999999158,15.345884374996531
0.9599999999999156,15.76157183999646
0.9699999999999154,16.184750214996388
0.9799999999999152,16.61549623999631
0.989999999999915,17.05388701499624
0.9999999999999147,17.499999999996163
1.0099999999999145,17.953913014996083
1.0199999999999143,18.41570423999601
1.029999999999914,18.88545221499593
1.0399999999999139,19.363235839995852
1.0499999999999137,19.849134374995767
1.0599999999999135,20.343227439995687
1.0699999999999132,20.845595014995606
1.079999999999913,21.356317439995525
1.0899999999999128,21.87547541499544
1.0999999999999126,22.40314999999535
1.1099999999999124,22.939422614995266
1.1199999999999122,23.484375039995175
1.129999999999912,24.038089414995085
1.1399999999999118,24.600648239994996
1.1499999999999115,25.172134374994904
1.1599999999999113,25.752631039994814
1.1699999999999111,26.34222181499472
1.179999999999911,26.940990639994624
1.1899999999999107,27.54902181499453
1.1999999999999105,28.166399999994432
1.2099999999999103,28.793210214994332
1.21999999999991,29.429537839994232
1.2299999999999098,30.075468614994133
1.2399999999999096,30.731088639994027
1.2499999999999094,31.39648437499393
1.2599999999999092,32.07174263999382
1.269999999999909,32.75695061499372
1.2799999999999088,33.45219583999361
1.2899999999999086,34.1575662149935
1.2999999999999083,34.87314999999339
1.3099999999999081,35.599035814993286
1.319999999999908,36.33531263999317
1.3299999999999077,37.08206981499306
1.3399999999999075,37.839397039992946
1.3499999999999073,38.607384374992826
1.359999999999907,39.386122239992716
1.3699999999999068,40.17570141499259
1.3799999999999066,40.97621303999247
1.3899999999999064,41.78774861499235
1.3999999999999062,42.61039999999223
1.409999999999906,43.4442594149921
1.4199999999999058,44.28941943999199
1.4299999999999056,45.14597301499185
1.4399999999999054,46.01401343999173
1.4499999999999051,46.893634374991606
1.459999999999905,47.78492983999147
1.4699999999999047,48.68799421499134
1.4799999999999045,49.6029222399912
1.4899999999999043,50.52980901499107
1.499999999999904,51.46874999999093
1.5099999999999039,52.419841014990794
1.5199999999999037,53.383178239990656
1.5299999999999034,54.35885821499052
1.5399999999999032,55.34697783999037
1.549999999999903,56.347634374990236
1.5599999999999028,57.36092543999009
1.5699999999999026,58.38694901498994
1.5799999999999024,59.42580343998979
1.5899999999999022,60.47758741498964
1.599999999999902,61.5423999999895
1.6099999999999017,62.62034061498933
1.6199999999999015,63.71150903998919
1.6299999999999013,64.81600541498904
1.639999999999901,65.93393023998887
1.6499999999999009,67.06538437498872
1.6599999999999007,68.21046903998857
1.6699999999999005,69.36928581498839
1.6799999999999002,70.54193663998822
1.6899999999999,71.72852381498808
1.6999999999998998,72.92914999998791
1.7099999999998996,74.14391821498774
1.7199999999998994,75.37293183998756
1.7299999999998992,76.6162946149874
1.739999999999899,77.87411063998722
1.7499999999998987,79.14648437498704
1.7599999999998985,80.43352063998687
1.7699999999998983,81.7353246149867
1.779999999999898,83.0520018399865
1.789999999999898,84.38365821498633
1.7999999999998977,85.73039999998613
1.8099999999998975,87.09233381498596
1.8199999999998973,88.46956663998577
1.829999999999897,89.86220581498557
1.8399999999998968,91.2703590399854
1.8499999999998966,92.6941343749852
1.8599999999998964,94.13364023998501
1.8699999999998962,95.5889854149848
1.879999999999896,97.06027903998461
1.8899999999998958,98.5476306149844
1.8999999999998956,100.0511499999842
1.9099999999998953,101.57094741498402
1.9199999999998951,103.10713343998381
1.929999999999895,104.6598190149836
1.9399999999998947,106.22911543998337
1.9499999999998945,107.81513437498319
1.9599999999998943,109.41798783998297
1.969999999999894,111.03778821498275
1.9799999999998938,112.67464823998253
1.9899999999998936,114.3286810149823
1.9999999999998934,115.9999999999821
2.009999999999893,117.68871901498187
2.019999999999893,119.39495223998165
2.029999999999893,121.11881421498143
2.0399999999998926,122.86041983998119
2.0499999999998924,124.61988437498097
2.059999999999892,126.39732343998072
2.069999999999892,128.1928530149805
2.0799999999998917,130.00658943998025
2.0899999999998915,131.83864941498
2.0999999999998913,133.6891499999798
2.109999999999891,135.55820861497955
2.119999999999891,137.44594303997928
2.1299999999998906,139.35247141497905
2.1399999999998904,141.2779122399788
2.14999999999989,143.22238437497856
2.15999999999989,145.1860070399783
2.16999999999989,147.16889981497803
2.1799999999998896,149.1711826399778
2.1899999999998894,151.19297581497753
2.199999999999889,153.23439999997726
2.209999999999889,155.295576214977
2.2199999999998887,157.37662583997673
2.2299999999998885,159.47767061497646
2.2399999999998883,161.5988326399762
2.249999999999888,163.74023437497593
2.259999999999888,165.90199863997566
2.2699999999998877,168.08424861497537
2.2799999999998875,170.28710783997508
2.2899999999998872,172.5107002149748
2.299999999999887,174.75514999997452
2.309999999999887,177.02058181497424
2.3199999999998866,179.30712063997396
2.3299999999998864,181.61489181497367
2.339999999999886,183.9440210399734
2.349999999999886,186.29463437497307
2.3599999999998857,188.66685823997278
2.3699999999998855,191.06081941497246
2.3799999999998853,193.47664503997217
2.389999999999885,195.91446261497185
2.399999999999885,198.37439999997156
2.4099999999998847,200.85658541497122
2.4199999999998845,203.36114743997092
2.4299999999998843,205.88821501497063
2.439999999999884,208.4379174399703
2.449999999999884,211.01038437497
2.4599999999998836,213.60574583996964
2.4699999999998834,216.22413221496936
2.479999999999883,218.865674239969
2.489999999999883,221.53050301496867
2.4999999999998828,224.21874999996834
2.5099999999998825,226.93054701496803
2.5199999999998823,229.6660262399677
2.529999999999882,232.42532021496731
2.539999999999882,235.20856183996702
2.5499999999998817,238.01588437496662
2.5599999999998815,240.8474214399663
2.5699999999998813,243.70330701496593
2.579999999999881,246.5836754399656
2.589999999999881,249.48866141496524
2.5999999999998806,252.41839999996486
2.6099999999998804,255.3730266149645
2.61999999999988,258.35267703996414
2.62999999999988,261.35748741496377
2.6399999999998798,264.3875942399634
2.6499999999998796,267.44313437496305
2.6599999999998793,270.52424503996264
2.669999999999879,273.6310638149623
2.679999999999879,276.7637286399619
2.6899999999998787,279.9223778149615
2.6999999999998785,283.1071499999611
2.7099999999998783,286.31818421496075
2.719999999999878,289.55561983996034
2.729999999999878,292.81959661496
2.7399999999998776,296.11025463995963
2.7499999999998774,299.4277343749592
2.759999999999877,302.77217663995873
2.769999999999877,306.1437226149584
2.779999999999877,309.54251383995796
2.7899999999998766,312.9686922149575
2.7999999999998764,316.4223999999572
2.809999999999876,319.9037798149567
2.819999999999876,323.41297463995625
2.8299999999998757,326.95012781495586
2.8399999999998755,330.51538303995545
2.8499999999998753,334.108884374955
2.859999999999875,337.7307762399546
2.869999999999875,341.38120341495414
2.8799999999998747,345.0603110399537
2.8899999999998744,348.7682446149533
2.8999999999998742,352.5051499999528
2.909999999999874,356.2711734149524
2.919999999999874,360.0664614399519
2.9299999999998736,363.8911610149515
2.9399999999998734,367.745419439951
2.949999999999873,371.6293843749505
2.959999999999873,375.5432038399501
2.9699999999998727,379.4870262149496
2.9799999999998725,383.46100023994916
2.9899999999998723,387.4652750149487
