FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y
1569.0000,7.0000,1935.3862,1621.1876,430.6033,1527.9699,1226.8082,888.6805,1635.2520,891.5404,1379.3564,850.2781,1716.0802,550.3656,1188.1849,297.5515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1570.0000,8.0000,433.3477,1604.3638,1227.4961,967.4634,1636.1690,971.4363,1380.5904,928.8815,1718.8520,624.1152,1186.8168,373.9004,152.7131,83.4029,736.1558,83.6475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1571.0000,7.0000,1228.4907,1047.4107,1636.9713,1051.7407,1381.3322,1007.9786,1721.1011,698.0300,1185.1814,450.9317,153.3895,158.5381,738.2102,163.1588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.0000,7.0000,1228.5151,1126.5543,1637.6604,1131.4843,1382.0526,1086.3162,1723.5371,771.2719,1183.7052,527.8243,153.6561,233.1010,740.3295,241.9791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1573.0000,8.0000,1228.2968,1205.8958,1638.3638,1210.3727,1382.2387,1164.4183,1725.7501,844.9442,1182.2447,604.4526,153.8978,307.6518,742.3886,320.2092,1839.1937,65.6220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1574.0000,8.0000,1228.0211,1284.5112,1639.2808,1288.6904,1382.2113,1242.2594,1727.0967,918.4368,1181.1798,680.7719,153.7605,382.1565,744.2640,398.9036,1840.6903,144.1868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1575.0000,8.0000,1228.6066,1364.1127,1639.6808,1368.0716,1382.9377,1320.7069,1729.1768,992.9060,1179.4124,758.2947,153.4289,456.6056,746.3492,477.9843,1841.7332,223.1852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1576.0000,8.0000,1228.6646,1442.6494,1640.2536,1446.6120,1383.5969,1398.6123,1730.8946,1066.8799,1178.5027,834.9635,153.0426,530.9019,748.5012,557.2504,1842.5158,302.2325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1577.0000,8.0000,1228.2973,1521.0431,1640.3570,1525.1908,1383.7404,1476.4066,1732.5873,1141.1999,1177.3689,911.7549,152.6827,605.3061,750.1309,636.1687,1843.4023,381.3431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1578.0000,8.0000,1227.9485,1599.3808,1640.6110,1603.0390,1384.3202,1553.9599,1733.6864,1215.1398,1176.4077,987.9564,152.7145,679.2863,751.7839,714.2361,1844.7319,459.6662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1579.0000,6.0000,1735.2522,1290.1968,1175.1981,1065.8025,753.1051,793.7978,152.4245,753.2668,1845.2834,539.5697,670.5259,119.4419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1580.0000,7.0000,1736.7368,1365.7979,1174.2389,1143.4400,754.0396,874.2658,152.4085,828.1684,1846.1409,619.5605,672.2162,197.9357,843.7293,103.0569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581.0000,8.0000,1737.6927,1439.7787,1173.2908,1220.3645,754.3672,953.2936,152.6908,902.3173,1846.5498,699.0184,673.7086,275.5322,843.7386,181.4717,149.5341,85.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1582.0000,8.0000,1739.3454,1514.9671,1171.6397,1297.9240,754.5976,1033.6568,152.9005,977.7928,1846.7881,779.7175,675.5341,353.9226,843.7641,260.9702,148.9765,159.5689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1583.0000,9.0000,1741.7104,1587.1310,1169.8920,1374.4147,754.9622,1113.4469,153.3857,1052.7451,1847.6878,859.2733,677.9102,432.7593,844.2143,340.7104,148.7316,234.1727,1321.8606,111.0210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1584.0000,10.0000,1743.6979,1661.0180,1167.9640,1451.0554,754.9257,1193.4250,154.0322,1128.3331,1848.2550,940.2453,679.9949,511.8118,844.2001,420.4106,148.5728,309.3496,1326.1253,191.1009,1152.0788,104.9591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1585.0000,10.0000,1166.2174,1526.4195,754.2900,1272.4648,153.7508,1202.4225,1848.6774,1019.9632,681.6245,589.3263,844.1848,500.0687,148.5550,383.4396,1330.4827,269.4187,1154.6998,184.5700,1703.1200,64.9332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1586.0000,10.0000,1164.4831,1602.7688,753.7208,1352.2083,154.2746,1277.2905,1849.1872,1100.3264,683.5746,667.8710,844.1180,579.1330,148.5852,458.1773,1334.4840,349.7891,1157.9076,264.0849,1703.9403,142.5039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587.0000,12.0000,752.4954,1431.5086,156.3224,1350.5679,1850.0515,1179.4757,685.9410,745.9159,844.4297,658.5518,148.1185,532.4375,1338.2612,428.5387,1160.3669,344.2271,1705.0936,219.9104,1155.9476,109.5827,228.6336,115.7075,656.2683,73.6808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588.0000,13.0000,751.4790,1511.0503,156.9540,1424.8932,1850.7544,1259.7587,688.4166,825.3599,844.3176,739.2720,147.5348,608.5144,1341.9068,509.4119,1162.6693,425.1885,1706.1776,298.3778,1155.0658,187.0641,227.4630,194.3177,655.3634,153.0631,402.7314,100.7441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1589.0000,13.0000,750.5635,1589.8608,158.0804,1498.7397,1850.6312,1338.2392,690.3092,902.4182,844.7056,817.9040,147.8401,682.5105,1345.5500,587.3603,1165.0623,504.8741,1706.9449,375.2027,1154.7491,262.7575,226.5962,271.2729,654.9637,230.0522,403.3432,176.6793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1590.0000,13.0000,158.0868,1573.5515,1850.7971,1417.7454,693.0480,980.9920,844.6611,897.6698,147.3963,757.9069,1349.1033,667.2076,1167.7910,585.1110,1707.5234,453.8439,1153.9593,340.7624,225.7977,349.6383,654.5822,308.6650,403.0470,253.5719,1176.2476,106.6713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1591.0000,13.0000,160.3478,1646.2103,1851.5129,1495.7908,695.4753,1057.8293,845.0353,976.5860,147.2928,832.5138,1352.6635,746.3208,1170.0235,664.3103,1707.9443,531.9358,1153.8263,418.0496,225.1723,427.6943,654.0302,386.4858,403.5518,330.6903,1174.5596,183.9558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1592.0000,12.0000,1851.7908,1573.4650,697.9853,1135.9321,845.1882,1056.6560,147.5242,907.9569,1355.8073,826.2720,1171.7170,744.9075,1708.7153,611.4696,1153.6260,496.4488,224.8744,506.3117,653.9113,465.4104,403.8692,408.7422,1173.0911,262.9938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1593.0000,11.0000,700.7238,1214.1574,845.5423,1135.5797,147.4782,982.9901,1358.9968,905.9058,1173.8274,824.8611,1708.3872,690.4414,224.5602,585.5613,1153.2271,574.5711,652.8844,543.7473,404.4525,486.3141,1171.8244,341.9370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1594.0000,12.0000,703.2823,1292.1946,846.5265,1215.2260,148.1951,1058.3648,1361.8926,986.4932,1175.5694,905.5580,1709.1448,770.4901,224.4416,664.9456,1152.9057,653.4357,652.1068,622.6899,404.3779,564.6887,1170.8321,421.5424,1062.7383,182.2672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1595.0000,13.0000,706.5628,1370.6450,847.3141,1294.1344,148.2361,1133.3976,1364.5099,1065.2599,1177.5934,984.9463,1709.3091,849.7393,1152.4633,731.7206,224.5764,743.4924,651.3871,700.6293,405.1598,642.7144,1169.8413,499.9517,1062.7106,261.0153,1520.2805,40.5325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1596.0000,14.0000,708.2305,1448.4352,847.8293,1374.6001,148.9384,1210.6174,1366.5492,1146.2738,1178.9496,1067.0061,1709.3947,931.0282,224.1675,823.9642,1151.8546,811.4311,649.9894,780.2937,405.4889,722.1638,1168.5109,580.5263,1062.8841,341.3041,1520.4887,121.3971,1050.6924,126.3908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1597.0000,14.0000,711.6690,1526.5287,848.5084,1453.6878,149.0099,1286.4354,1368.5499,1226.3109,1180.2430,1147.1280,1709.8129,1011.3095,224.4429,903.2594,1151.5433,889.5948,649.5719,859.0185,406.4527,800.9125,1167.7263,660.4873,1063.1578,421.1957,1520.9990,201.0446,1048.3346,206.5048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1598.0000,14.0000,714.6307,1604.8904,849.3261,1533.6464,151.0600,1362.3623,1370.8463,1306.3837,1181.3961,1227.7772,1709.5718,1092.5108,224.7484,983.0509,1151.0316,968.0786,649.0530,938.4929,407.0088,879.9505,1167.4448,740.9941,1063.6249,501.5587,1521.8956,280.9145,1046.4172,287.5847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1599.0000,14.0000,825.7262,1622.6699,873.6344,1602.0735,153.3680,1435.9326,1373.1419,1386.5220,1182.1250,1308.0471,1709.4217,1173.0829,224.9023,1062.3992,1150.3621,1046.4716,648.5092,1018.0514,407.8053,958.6311,1167.2115,820.2970,1063.8104,581.3047,1522.5709,359.5574,1043.7519,367.4061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600.0000,13.0000,153.2290,1510.3486,1375.5190,1465.7934,1182.8199,1387.3824,1709.3086,1253.9855,225.3877,1141.7214,1149.9597,1124.0587,648.9823,1097.0654,408.4826,1037.2759,1167.1761,899.7238,1064.2723,660.9388,1522.2984,438.4545,1041.4311,447.4630,1480.6456,84.0229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1601.0000,13.0000,153.3594,1585.4927,1377.9068,1545.0186,1182.8987,1466.9268,1708.2511,1334.2059,225.5241,1220.7078,1149.0292,1201.7809,649.3681,1175.9854,408.8716,1115.7835,1167.6687,979.0961,1064.6222,740.1487,1522.7969,517.2040,1038.8143,527.3826,1481.3082,163.0372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1602.0000,14.0000,156.1378,1659.2575,1380.2698,1623.7214,1183.4585,1544.9383,1707.7635,1414.1476,226.4714,1299.1963,1148.2654,1278.9644,649.7791,1254.8182,409.8660,1193.9398,1168.7414,1058.1016,1064.9870,818.8169,1522.6924,596.0483,1036.1370,606.8904,1482.0937,241.7804,365.6871,93.9325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1603.0000,13.0000,1183.3230,1624.4408,1707.7807,1494.1151,227.2789,1377.7610,1147.9044,1355.6365,650.5784,1333.4917,409.6082,1271.5403,1169.8549,1137.5738,1065.5259,898.1577,1523.4431,675.0671,1033.8724,686.7623,1482.8662,320.4790,355.6183,170.4266,2027.8709,66.1960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1604.0000,12.0000,1706.5803,1572.6054,228.2644,1455.6632,1147.5033,1432.4205,651.2315,1412.3295,410.8524,1349.4319,1171.5833,1215.9445,1065.6254,976.7528,1524.2294,753.5241,1031.4551,765.7525,1483.2768,398.6770,345.3035,247.4551,2024.0655,140.9680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1605.0000,12.0000,1707.0649,1650.7764,229.8041,1529.5675,1147.0288,1508.7112,652.2620,1490.2503,411.8194,1426.6927,1172.6577,1294.7364,1065.9440,1054.8848,1524.0818,832.0927,1029.0657,844.4652,1483.8151,476.8050,335.5432,324.2195,2020.4477,215.0302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1606.0000,11.0000,230.1155,1605.3425,1146.2058,1585.3267,653.2010,1568.4245,414.0655,1502.6845,1173.9058,1372.6868,1066.1214,1132.5583,1524.5921,910.0801,1026.8940,923.0638,1484.2595,554.9097,326.7108,400.0920,2016.1834,290.0457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1607.0000,9.0000,654.9961,1645.3336,415.3366,1579.2669,1175.1944,1451.9238,1066.1805,1212.3342,1524.6383,988.8111,1024.4883,1002.0838,1484.3952,633.7875,317.8511,477.3340,2011.7816,365.3967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1608.0000,10.0000,417.7669,1654.1168,1176.6471,1529.9057,1066.8571,1290.4562,1524.7424,1067.0123,1021.8675,1081.6911,1484.2826,712.2063,309.0557,552.8769,2007.7140,440.7019,958.9808,75.0042,1157.1771,49.3894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1609.0000,11.0000,1177.7556,1610.4267,1067.2747,1370.1911,1524.6946,1146.3007,1018.9679,1162.8744,1483.5720,792.1753,300.7857,630.7539,2003.3261,517.6807,959.5483,157.2515,1157.8350,127.0297,706.7564,120.8978,1647.5999,108.1285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1610.0000,10.0000,1067.9041,1448.7197,1524.9180,1224.2551,1016.2689,1241.8951,1483.1766,870.3588,293.4083,707.5629,1999.1835,592.8442,960.6195,238.1139,1158.9770,204.2695,704.7348,199.9725,1645.4295,186.1873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1611.0000,12.0000,1060.0738,1585.9858,1076.8034,1470.9674,1524.6775,1303.1428,1014.0587,1322.7781,1482.2238,949.8666,285.8081,785.7527,1995.0342,669.5390,961.6513,320.2019,1159.5687,283.1905,702.5132,279.7978,1643.4852,265.1577,1656.1194,68.1281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1612.0000,11.0000,1077.1339,1548.6236,1525.3250,1380.9871,1011.2359,1400.3772,1481.8456,1028.2332,278.5074,862.0815,1990.8740,744.1610,961.7820,400.9918,1159.5789,361.4737,700.0412,358.4739,1641.6758,342.7764,1656.3935,145.3759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1613.0000,11.0000,1077.1554,1628.3172,1525.2592,1459.2008,1008.6984,1479.6966,1482.4749,1106.5057,270.7345,939.2961,1986.8894,820.3670,962.9413,482.9874,1159.2980,441.2900,698.1136,437.7396,1640.0098,421.2484,1656.7485,223.8072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1614.0000,12.0000,1525.4124,1536.7058,1006.5102,1557.0219,1483.0466,1184.8258,263.5041,1015.6391,1983.1763,894.4066,963.8299,563.6946,1159.3153,520.4268,696.0981,515.7414,1638.4610,498.9386,1657.7071,301.1207,1864.4243,186.0953,161.7698,86.9786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615.0000,12.0000,1525.2516,1614.9181,1004.2374,1636.6522,1483.2583,1263.8705,255.6597,1093.9393,1978.8604,969.9118,964.3560,645.5621,1159.0172,600.9808,694.2928,595.6753,1636.4250,577.1628,1658.7537,380.0508,1861.4742,264.4714,160.4429,166.3450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1616.0000,10.0000,1483.9645,1341.2839,248.9945,1169.4615,1974.3916,1044.8806,965.3183,726.1368,1158.7280,680.5824,691.3191,673.8857,1634.2011,654.7985,1659.3929,458.4168,1858.0961,341.4882,158.9564,244.0865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1617.0000,12.0000,1484.3036,1420.2534,241.8472,1246.7276,1970.1369,1120.4799,966.2929,807.5128,1158.6782,760.7185,689.3486,753.3661,1632.3815,733.3265,1660.0984,538.0591,1837.6276,472.5123,1873.5831,366.1020,158.2377,323.4493,1797.1841,122.1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1618.0000,12.0000,1484.8785,1496.9171,234.6835,1323.3130,1965.3589,1194.6861,967.2283,887.5562,1158.4628,839.8742,687.5395,832.0530,1630.7359,811.3240,1661.3014,617.0378,1834.7804,551.9477,1869.3586,442.3119,157.1192,401.7906,1797.6440,199.4770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1619.0000,12.0000,1484.0450,1576.7408,228.0297,1400.3359,1960.5738,1270.2630,967.8389,969.0101,1158.3904,919.9663,686.1109,911.8609,1628.5919,890.5029,1662.1939,697.4538,1832.0573,633.1270,1865.1932,519.5756,156.4286,481.8566,1798.1674,277.9729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1620.0000,11.0000,221.8915,1474.9558,1955.3114,1344.4248,968.5154,1048.8419,1158.8567,998.6564,685.2762,991.2078,1626.3671,969.2586,1662.8337,776.5755,1829.5818,713.3619,1861.4122,596.6083,155.8877,560.5857,1798.5510,356.1591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1621.0000,11.0000,216.6786,1550.6903,1950.1532,1418.5227,968.4905,1130.4308,1159.1360,1077.9473,684.6962,1070.4432,1623.9667,1048.2411,1663.4474,855.8924,1826.5449,794.2774,1857.5795,674.2041,155.1158,639.7214,1798.6661,435.4084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1622.0000,11.0000,213.4436,1616.4449,1943.4913,1491.4614,968.8264,1210.9338,1159.3882,1156.1375,685.0673,1148.6277,1621.5359,1126.2251,1663.3302,934.4215,1824.1300,874.2307,1853.4870,751.3936,155.2786,718.5860,1799.2614,513.6222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1623.0000,11.0000,1936.3501,1566.8101,970.1220,1292.8155,1159.8460,1235.5930,684.7663,1228.6302,1619.3652,1205.8852,1662.9683,1013.9586,1822.0509,955.8093,1849.0326,829.6537,155.7055,799.0677,1799.5196,593.7171,1128.1975,118.6894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1624.0000,11.0000,1929.8570,1638.8461,970.6799,1373.1038,1160.1677,1313.6890,685.4619,1307.9202,1616.7780,1284.4661,1662.8746,1092.0392,1819.8460,1036.3106,1844.7830,907.2934,155.6565,877.5601,1799.8113,672.6754,1127.5707,196.8583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1625.0000,10.0000,970.8646,1454.1580,1161.5460,1392.3846,685.8147,1387.4529,1614.0496,1363.6712,1663.1272,1170.6655,1817.5447,1116.7536,1840.5909,984.9665,156.0715,956.2137,1800.3469,751.5404,1126.9339,275.7429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1626.0000,10.0000,972.2128,1534.5418,1161.9641,1470.1199,686.1800,1466.0077,1611.4540,1441.5998,1662.9960,1249.7294,1815.0176,1196.7454,1836.2011,1061.9213,157.0636,1035.5780,1800.8241,830.4925,1125.8916,354.4820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1627.0000,11.0000,972.8014,1615.2310,1163.2237,1548.2460,686.6385,1545.7145,1608.9984,1521.0053,1663.2507,1329.2790,1812.2809,1277.9076,1831.7161,1140.1824,157.8598,1115.0109,1800.9147,910.7049,1124.5351,433.9808,330.0181,115.0619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1628.0000,12.0000,1163.9724,1625.6511,687.3191,1623.8659,1606.5099,1599.4853,1663.3292,1408.1279,1809.0545,1358.2548,1826.9137,1216.5519,157.4652,1193.0027,1801.0583,989.7153,1123.1557,512.6556,327.6421,194.1366,806.7134,53.9283,1075.7173,36.5082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1629.0000,9.0000,1663.5846,1486.9227,1806.2801,1438.9213,1822.4416,1294.5350,158.7967,1272.5641,1801.3124,1069.2266,1121.6430,592.3811,325.4361,273.0026,806.7319,133.7536,1075.3898,111.2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1630.0000,9.0000,1663.6745,1566.0119,1803.6297,1519.6093,1817.5643,1372.4766,159.9507,1352.0295,1801.4266,1148.8218,1120.2993,672.2736,324.1008,353.9602,806.8581,213.6729,1075.1174,185.9539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1631.0000,10.0000,1663.4629,1644.4462,1801.8845,1601.2121,1813.0075,1450.0534,160.8810,1431.3227,1801.4737,1227.8205,1118.8401,752.1839,322.9190,434.6928,807.0794,294.1382,1075.7301,261.7221,738.4420,93.0588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1632.0000,8.0000,1807.9444,1528.3881,161.7024,1509.3735,1801.1966,1308.1768,1116.8496,832.5132,322.0625,514.6952,807.0432,374.2856,1075.3656,338.1831,738.0238,170.0373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1633.0000,8.0000,1803.0792,1605.5418,163.9312,1586.6054,1801.3747,1386.6876,1114.8490,910.6746,321.2040,593.5146,807.1775,454.0016,1075.1490,413.7889,737.7550,246.9624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1634.0000,6.0000,1800.4326,1466.7086,1112.1958,990.5993,320.3774,673.9332,807.1860,534.0667,1075.6655,490.0604,737.8014,324.5038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1635.0000,7.0000,1800.5456,1546.0023,1110.0574,1069.8831,318.8402,753.6697,807.5379,614.1445,1075.7219,566.7373,737.3710,402.0202,733.6148,76.6200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1636.0000,8.0000,1799.7573,1623.1446,1107.9494,1149.1719,317.7928,833.4740,807.9158,693.8886,1075.9507,643.1108,737.4327,479.7313,732.1217,155.5246,140.0731,72.2872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1637.0000,7.0000,1106.3173,1227.7757,316.2439,912.5508,808.1464,773.3134,1076.2308,719.0766,737.2140,557.1936,730.5500,233.2399,140.3248,150.7968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1638.0000,10.0000,1104.7033,1308.1481,314.8987,993.2213,808.3239,854.4064,1076.3411,796.1465,737.2947,636.2310,728.6417,313.2436,139.1969,229.3400,1488.4557,112.1550,1162.6939,115.6459,802.1998,70.4775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
