FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y
1952.0000,13.0000,1903.9395,1577.4589,1702.6126,1570.8074,1763.2200,1522.5245,1364.0460,1434.8999,1602.1796,1378.7035,555.9768,1018.0075,766.5281,958.8798,1501.7462,954.9341,1078.2821,895.9883,1444.8125,885.1421,1616.6411,838.4273,1016.4533,587.4921,762.9483,478.7172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1953.0000,14.0000,1901.6995,1649.9758,1763.0189,1600.7037,1362.3212,1509.8707,1602.1508,1457.1557,557.0656,1092.3831,769.3567,1035.8268,1501.8914,1033.6854,1076.4018,972.5464,1444.7002,963.6720,1613.3953,913.8145,1017.4973,666.2339,741.2400,588.9380,785.0719,526.1832,1735.9753,88.5930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1954.0000,12.0000,1360.2462,1585.9076,1602.3184,1536.5202,557.7189,1168.0473,772.3350,1113.5266,1501.4330,1113.5669,1073.7628,1051.0527,1444.6116,1043.4891,1610.2423,990.5532,1018.5693,746.9746,741.1489,669.6902,785.3882,604.9482,1734.1306,169.6343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1955.0000,12.0000,1602.7540,1613.5964,558.4444,1242.4789,775.7117,1190.8329,1500.7804,1192.5155,1071.4254,1127.6766,1444.4023,1122.5347,1607.1797,1066.4584,1019.1830,826.2312,741.4501,749.2749,786.3098,683.3920,1732.0232,249.1889,875.6040,78.1499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1956.0000,11.0000,558.7845,1317.0556,778.7407,1268.3233,1499.8856,1271.9569,1069.3643,1205.2332,1444.5145,1202.2223,1604.0223,1143.8377,1019.3793,906.3859,741.7938,829.9578,786.8725,762.8245,1730.9116,330.8691,872.5035,155.9010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957.0000,11.0000,560.3007,1390.2044,781.3665,1344.6948,1499.4054,1349.3805,1067.2688,1282.1027,1445.1471,1281.0839,1601.4778,1219.2486,1019.2473,984.5898,742.4670,909.8222,787.2624,841.0355,1729.2116,410.3387,869.4822,232.4881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1958.0000,13.0000,560.7958,1465.4747,1497.9108,1428.3946,784.1831,1422.3343,1065.6375,1359.8858,1445.6076,1361.0390,1598.2711,1295.8123,1018.8525,1064.8371,743.0109,990.9380,787.6265,921.0489,1728.2111,491.3710,866.6761,311.2830,1303.1012,55.9681,1145.8954,60.7729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959.0000,15.0000,561.6222,1540.2854,1496.6290,1505.3786,786.7135,1498.4649,1063.6289,1437.4054,1446.0473,1440.2034,1595.0097,1371.6442,1018.5962,1144.2106,743.5175,1071.3329,788.3379,999.9477,1727.3753,571.7473,863.7131,389.3331,1303.3126,135.8200,1146.8474,138.2264,1479.3957,58.0668,959.9742,78.0005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1960.0000,16.0000,563.4980,1614.3437,1494.6145,1584.0411,789.9004,1575.5986,1061.9850,1515.0346,1447.0160,1518.9367,1591.7759,1448.3664,1018.5303,1223.8674,744.1382,1152.6922,788.7100,1079.6627,1726.1311,652.2857,861.4938,467.4768,1303.0232,216.0920,1148.0920,216.2642,1480.0844,133.6189,958.6456,157.5188,1327.3102,111.7166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1961.0000,13.0000,1060.0813,1591.8215,1447.6720,1598.0174,1589.2927,1522.9344,1018.5831,1302.0285,745.1217,1232.6252,788.5829,1158.1652,1724.6113,731.2839,859.4521,544.3565,1302.9158,294.8798,1149.3829,293.5483,1481.5190,207.9577,957.7107,234.5880,1327.6331,189.3145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1962.0000,13.0000,1586.7005,1599.0851,1018.9178,1380.6434,745.9480,1313.3342,788.8406,1238.3796,1722.6430,812.4957,856.5084,623.3334,1302.4044,374.7250,1150.2757,372.3108,956.8466,312.9463,1481.6941,283.5617,1327.6988,268.5489,1276.6779,104.9140,1994.4723,69.1938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1963.0000,14.0000,1019.3181,1458.4848,746.3246,1393.7980,788.8738,1317.3705,1720.6771,892.3829,853.5670,700.6922,1302.4404,453.9477,1151.0433,450.0587,955.8667,391.2632,1482.3348,358.3283,1327.7582,346.5624,1277.2777,183.3260,1992.7706,148.6128,1558.1599,43.9369,112.8958,66.9678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1964.0000,14.0000,1019.9553,1537.4863,747.6680,1474.3987,789.3013,1397.0470,1719.4348,973.5429,850.4741,779.2052,1302.5944,533.4555,1151.9195,529.1340,955.5306,470.2186,1483.6626,433.9722,1328.2021,425.6991,1277.9379,262.3629,1991.4368,228.8825,1558.8707,123.8512,112.7239,148.0062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1965.0000,14.0000,1020.4528,1615.9654,747.8880,1554.6517,789.8512,1475.3954,1716.9740,1053.2330,847.9209,856.9125,1302.6160,612.4183,1152.5246,607.2180,955.0473,548.6232,1484.2373,508.1611,1329.0004,504.4078,1278.7208,340.5892,1990.1433,308.6667,1558.9794,203.2067,112.0028,224.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966.0000,14.0000,749.5765,1634.4299,790.4175,1554.4073,1714.8560,1134.3664,845.6092,935.2277,1302.9189,692.3211,1152.9217,686.2490,955.1957,627.7637,1484.9172,583.9684,1329.6137,583.8420,1278.7788,420.7466,1988.5284,388.6504,1559.6469,283.6243,111.6855,303.0126,392.9917,72.6241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1967.0000,14.0000,791.7595,1632.2053,1713.1090,1214.5772,843.3900,1012.6843,1303.2134,771.6403,1153.2493,765.0003,955.5008,706.9614,1485.4221,658.8201,1329.3173,663.0050,1279.4871,499.4836,1986.9200,468.4492,1560.0334,362.8184,111.3304,381.3738,391.2376,151.5221,420.2604,78.4681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1968.0000,13.0000,1710.8118,1294.3489,841.5785,1090.7541,1303.3917,850.7844,1153.8318,843.8575,956.0572,786.0206,1486.4713,733.7301,1329.7838,741.9556,1279.7761,578.5217,1985.5500,547.9810,1559.7964,442.1193,110.7879,460.1204,389.5443,230.1213,419.5015,157.3181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969.0000,13.0000,1708.4306,1374.4830,839.5889,1168.9137,1303.5066,929.4381,1154.5854,922.5994,956.7453,865.1096,1486.8475,809.2496,1330.1676,820.7438,1280.3436,657.6873,1984.4513,628.0571,1560.7235,521.2397,110.5139,538.2169,388.5004,309.7781,418.9231,236.0271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1970.0000,13.0000,1706.1524,1454.5559,837.7735,1246.8601,1304.0400,1008.6933,1154.8942,1001.6051,957.5356,944.2171,1487.7181,885.1799,1330.2990,899.6242,1280.6074,737.0421,1983.6417,708.3413,1561.2038,600.2256,110.3807,616.5783,387.2839,389.0552,418.5880,315.4468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1971.0000,13.0000,1704.3136,1535.1920,836.3993,1324.3267,1304.5415,1088.0018,1155.3402,1080.5537,957.9822,1023.7494,1488.2513,961.2704,1330.4722,978.8508,1280.9946,816.1839,1982.2912,788.2015,1561.5937,678.6920,109.8635,695.0862,386.1948,468.5385,418.1855,394.4146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1972.0000,13.0000,1701.7598,1614.0649,834.0884,1403.0149,1305.0745,1167.0195,1156.2772,1159.8738,958.9506,1102.9209,1488.5832,1037.4547,1330.7647,1058.5555,1280.7366,895.6863,1981.1737,868.9003,1562.1135,756.9468,109.5002,774.2014,385.0564,548.1309,418.5080,473.9549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1973.0000,12.0000,831.7772,1481.4112,1305.1789,1245.3139,1156.7141,1238.3402,959.9640,1182.8168,1331.1661,1137.9360,1488.9608,1113.5537,1281.0344,975.0946,1979.3101,949.0499,1562.7602,835.1459,109.0706,852.8042,383.9657,627.4968,418.7044,552.7109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1974.0000,12.0000,829.6002,1558.3870,1305.7016,1323.3347,1156.9661,1316.8160,961.3612,1262.2718,1331.4103,1217.0707,1489.5993,1189.1470,1281.5443,1053.8555,1977.8963,1029.7330,1562.8438,913.3388,108.7735,931.4057,382.9683,707.1472,419.0815,631.6417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1975.0000,11.0000,1306.7761,1402.2301,1157.6011,1396.0076,962.1999,1341.8872,1331.8619,1296.5845,1489.9138,1264.9715,1281.1325,1134.0810,1975.8899,1110.4423,1563.1950,992.4050,108.9564,1010.4904,381.8982,787.2420,419.9294,711.0324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1976.0000,11.0000,1307.4694,1478.6863,1157.9331,1473.9156,963.3664,1420.5812,1331.3667,1375.4367,1490.6132,1340.1078,1281.4142,1212.4720,1974.6408,1190.2084,1563.3187,1071.0997,108.9236,1089.3125,381.0284,866.6780,420.5014,789.2840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1977.0000,11.0000,1308.2664,1555.8042,1158.6671,1552.7348,963.7209,1499.8261,1331.9439,1453.8433,1490.6931,1415.2990,1281.5101,1291.0891,1972.5412,1269.8154,1563.6290,1150.3332,108.5976,1167.7594,380.0280,946.0363,421.1065,868.2385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1978.0000,11.0000,1309.2786,1633.0593,1159.1969,1631.3135,964.2596,1578.7957,1331.4631,1531.6382,1490.8278,1489.9177,1281.5216,1369.2633,1970.8854,1350.0951,1563.5600,1229.4379,109.0433,1245.8353,379.2274,1025.6109,422.1883,946.7042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1979.0000,8.0000,1331.4151,1610.5476,1490.4484,1565.4539,1281.4961,1447.8782,1969.0960,1431.0552,1563.9766,1309.1360,109.4209,1325.0596,378.8911,1105.7885,423.1047,1026.1320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1980.0000,7.0000,1491.5781,1638.2944,1281.5388,1525.4513,1966.6801,1510.7613,1563.9560,1388.0073,109.5737,1402.2073,378.4934,1184.1885,424.1186,1103.6141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1981.0000,6.0000,1280.4766,1604.1489,1963.7310,1588.6965,1563.6568,1467.8470,109.6355,1481.1327,378.3645,1263.8609,425.1662,1182.2714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1982.0000,4.0000,1563.7602,1546.2547,110.5186,1560.0722,377.8645,1342.4755,426.0890,1259.6672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983.0000,6.0000,1563.5935,1624.0226,111.8285,1629.8065,378.0529,1421.8767,428.0479,1338.3476,1356.0743,103.7747,1778.5506,74.5488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1984.0000,5.0000,378.4839,1498.8587,429.3572,1415.4434,1353.4100,179.7248,1779.3696,152.6127,806.0525,50.6864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1985.0000,5.0000,380.0202,1578.4654,430.6833,1493.4468,1779.8255,231.8981,1351.2692,256.4348,806.8394,127.3488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986.0000,4.0000,433.4987,1569.7003,1780.4513,309.4963,1348.6582,331.8565,807.5091,203.2302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1987.0000,4.0000,1780.6189,388.6873,1345.9979,409.0587,808.8789,281.2893,207.8994,128.1610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1988.0000,4.0000,1780.6746,466.6242,1343.1705,485.3634,809.3069,357.7560,205.5274,205.3240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1989.0000,4.0000,1781.5216,545.4832,1340.7101,562.0575,810.8238,435.4872,204.0241,282.1464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990.0000,4.0000,1781.5262,622.9568,1338.4627,637.2329,811.4210,511.9114,201.9699,357.7231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991.0000,4.0000,1781.6918,701.7196,1335.9632,713.7215,812.1531,589.2842,199.6974,434.4625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1992.0000,4.0000,1782.2803,779.0854,1333.6889,788.7798,812.5999,665.8809,197.6964,510.3418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993.0000,5.0000,1782.3385,857.4501,1331.4688,864.7761,813.1097,743.7976,196.2710,586.5028,1017.6138,96.7011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1994.0000,5.0000,1783.1130,935.0827,1329.2202,939.5526,813.5250,820.8640,194.3301,662.0387,1017.6519,173.8669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995.0000,5.0000,1783.1394,1013.2252,1326.7660,1014.8739,814.5127,898.8180,192.3816,738.2504,1017.8196,251.8461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996.0000,5.0000,1783.3673,1091.1866,1324.0548,1090.9832,814.7681,976.0653,190.0546,814.2817,1018.0241,329.9233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997.0000,5.0000,1783.0655,1169.5944,1321.6327,1168.1114,815.8210,1054.2345,187.5520,890.3332,1018.4697,409.0352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998.0000,6.0000,1783.1002,1247.0183,1319.9047,1244.0609,816.5001,1131.8110,185.0461,965.7152,1018.6410,487.7379,1796.7904,67.9533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999.0000,8.0000,1782.6218,1325.2862,1317.8589,1320.7929,817.4432,1209.1968,182.7735,1041.1648,1018.8861,566.5859,1796.8381,144.0314,771.5533,80.1650,675.8506,123.2616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000.0000,8.0000,1782.0185,1403.3190,1315.9567,1398.2881,818.4522,1287.1237,180.3905,1117.6731,1019.1895,646.3146,1797.3990,220.0660,698.3932,192.1536,1078.8337,94.4591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001.0000,9.0000,1782.1129,1481.2104,1313.9509,1475.3231,819.8713,1364.0244,178.2323,1193.7774,1019.7865,725.8274,1798.4306,295.9578,740.4108,262.1286,656.4590,278.0984,1078.3005,173.3699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002.0000,10.0000,1780.7196,1558.1090,1311.7453,1551.3564,821.2408,1441.4775,175.9008,1269.5846,1019.7592,805.1135,1799.0357,371.7980,740.1157,341.2198,656.4435,357.6009,1077.4195,251.8970,763.5219,70.1373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003.0000,10.0000,1779.8443,1634.2135,1308.5092,1627.9483,821.8841,1517.7253,173.1467,1345.1240,1020.2087,884.6881,1799.6872,447.1765,740.2364,419.2323,656.0603,436.6538,1076.5175,330.7227,764.6107,148.2233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2004.0000,8.0000,823.2070,1594.7072,170.4087,1421.2673,1020.3166,963.7390,1800.1238,523.3862,740.1763,497.5181,656.1728,516.1192,1075.3116,410.2971,765.3465,226.2509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2005.0000,7.0000,167.6749,1496.0259,1020.4496,1042.3477,1800.6483,599.1869,739.6810,575.6172,656.3227,594.4341,1074.0184,488.5130,766.0930,303.7597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006.0000,7.0000,165.6752,1570.2422,1020.5914,1121.6911,1801.1116,676.0420,739.4505,655.0001,656.4956,673.0461,1072.6173,568.4460,766.6280,382.5376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007.0000,8.0000,164.8713,1639.3272,1021.0446,1200.5272,1801.7920,751.8241,739.3434,733.7718,656.8698,751.7189,1071.5845,646.9855,767.1593,460.6326,764.3808,86.7845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
