FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y
2112.0000,5.0000,471.5604,1534.0018,1901.7026,1317.6107,533.3498,1024.2755,833.8606,826.1167,432.2912,458.2434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2113.0000,5.0000,473.1058,1609.8962,1896.3572,1398.9625,532.0608,1102.2706,832.7476,904.4633,432.6444,534.4114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2114.0000,4.0000,1891.3098,1480.5967,530.7534,1181.5782,831.9240,983.0687,433.3006,610.9952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2115.0000,4.0000,1886.0350,1562.9055,529.3102,1260.0001,830.8363,1061.3004,433.0323,687.5190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2116.0000,4.0000,1869.8717,1627.7027,527.9067,1337.9699,830.0540,1139.9661,433.6771,764.4908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2117.0000,3.0000,526.7301,1416.5417,829.5032,1218.4314,434.2294,841.5881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2118.0000,3.0000,525.4371,1494.2145,829.0472,1296.1205,434.6275,918.1306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2119.0000,4.0000,524.1680,1571.6285,828.3472,1374.6965,434.9540,995.1087,145.2602,140.7390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2120.0000,3.0000,827.8219,1451.4991,435.4336,1071.3982,143.9675,218.3746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2121.0000,3.0000,827.0590,1529.1079,435.4525,1147.7962,142.5461,296.5595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2122.0000,3.0000,826.0608,1605.7988,436.8012,1223.6160,140.9928,374.6093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2123.0000,2.0000,437.4179,1299.5421,139.2596,453.3671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2124.0000,4.0000,437.8945,1374.5636,137.5666,531.9784,830.1297,134.9606,1096.2352,133.7541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2125.0000,4.0000,438.7538,1450.3260,135.7757,611.5665,827.7323,212.6102,1096.6334,213.3150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2126.0000,4.0000,440.2086,1524.3354,134.1281,690.4421,825.0478,289.7738,1096.8434,292.2067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2127.0000,4.0000,441.0915,1599.3549,132.7098,769.5056,822.6284,367.8140,1097.3284,372.6533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2128.0000,4.0000,441.9046,1672.5649,131.2640,848.9177,820.7748,444.9442,1097.6989,452.2971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2129.0000,3.0000,130.0482,928.8172,818.5792,523.7334,1098.2214,533.2670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2130.0000,3.0000,129.4350,1007.3878,816.7784,601.0547,1098.8210,613.1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2131.0000,3.0000,129.0204,1087.6629,815.2396,679.5587,1099.5024,693.9232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2132.0000,3.0000,129.1170,1166.0424,813.3143,757.5743,1100.3834,773.6397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2133.0000,3.0000,129.8535,1245.6809,811.8578,835.9512,1100.9078,854.2443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2134.0000,4.0000,130.7305,1324.6068,810.0745,913.6482,1101.2104,933.8894,1886.0938,86.1447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2135.0000,4.0000,132.6652,1403.8052,807.6985,991.9782,1101.3635,1014.0123,1886.1797,164.6527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2136.0000,5.0000,133.9573,1482.9751,805.5457,1069.8603,1101.3924,1093.7594,1827.7704,272.2878,1939.3039,215.9579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2137.0000,5.0000,135.8708,1562.6916,803.7255,1148.5306,1101.2057,1173.9508,1826.6537,351.0130,1939.8183,295.5197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2138.0000,4.0000,801.6944,1226.1624,1101.0032,1253.3693,1825.7411,428.9741,1940.3311,374.7377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2139.0000,4.0000,799.9438,1303.9792,1101.3021,1332.4309,1824.9828,507.6210,1941.0309,454.5981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2140.0000,4.0000,1101.1100,1412.2416,798.0997,1381.7336,1824.3749,586.3315,1941.6260,534.6127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2141.0000,4.0000,1101.7288,1490.4261,796.1895,1459.5844,1823.5552,665.1786,1942.4153,614.1255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2142.0000,4.0000,1101.1826,1569.3720,794.3788,1536.2551,1822.8172,743.2544,1943.2168,693.4101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2143.0000,3.0000,791.8235,1613.0249,1822.5559,820.9139,1944.1584,772.2687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2144.0000,3.0000,1821.9672,899.2080,1944.8450,851.3307,617.2338,75.3715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2145.0000,3.0000,1821.4606,976.6709,1945.5146,929.6969,617.2667,153.4349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2146.0000,3.0000,1821.0103,1054.5899,1945.8760,1008.3167,616.8936,231.4343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2147.0000,3.0000,1820.6006,1131.8608,1945.3474,1086.7499,616.7448,309.5062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2148.0000,5.0000,1819.5641,1210.0119,1945.3955,1165.3257,616.3512,388.4528,736.2781,130.9892,1981.7301,68.4156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2149.0000,5.0000,1818.9534,1287.3680,1944.7757,1243.0909,616.5633,467.6520,736.6274,209.2716,1983.9895,146.8919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2150.0000,5.0000,1817.9957,1366.1442,1944.2517,1321.8155,616.6990,547.4401,737.8973,288.1246,1986.3113,226.3081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2151.0000,5.0000,1816.7182,1444.4686,1943.6266,1399.9910,617.1148,627.2488,739.7899,366.8852,1988.0895,305.1135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2152.0000,5.0000,1816.0723,1523.1413,1942.3439,1479.7146,617.4582,707.8931,741.6654,446.2601,1989.2659,384.8928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2153.0000,5.0000,1814.0274,1599.1734,1941.0298,1556.5972,617.6180,786.3762,743.4040,524.2753,1990.1959,463.2474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2154.0000,5.0000,1938.6874,1633.9714,617.7285,866.1096,744.7506,603.5923,1990.8582,542.9048,269.7111,71.8381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2155.0000,4.0000,618.4914,945.6847,746.1633,682.3712,1991.3443,621.8635,271.5449,149.6677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2156.0000,4.0000,618.5399,1025.6729,746.9385,762.2232,1991.0955,702.0875,272.4101,227.4742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2157.0000,4.0000,619.0246,1104.4557,747.2648,840.3850,1990.4420,780.4164,273.6600,304.8361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2158.0000,4.0000,619.1874,1183.7237,747.4849,920.6333,1989.6992,860.0065,274.2825,382.6377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2159.0000,4.0000,619.4853,1262.3286,746.8509,999.8932,1988.6089,938.6228,275.2533,460.5073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2160.0000,5.0000,620.3068,1342.3831,746.2366,1080.0691,1987.2329,1018.0414,276.2954,538.6567,1985.9790,100.1632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2161.0000,5.0000,620.4776,1420.7462,745.8877,1159.5382,1985.0491,1096.9176,277.4404,616.6171,1986.7994,177.8948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2162.0000,5.0000,620.8230,1499.8773,745.0711,1239.2700,1983.0450,1176.3129,278.4788,694.9274,1987.7874,256.0886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2163.0000,5.0000,621.4162,1578.8658,744.4312,1319.7269,1981.1916,1254.6421,279.3557,773.0289,1988.7960,333.9836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2164.0000,4.0000,744.0032,1399.6712,1979.0438,1334.7188,280.7339,852.5859,1989.0333,412.7620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2165.0000,5.0000,744.6631,1479.1875,1976.8210,1413.3551,282.2513,931.2527,1989.9786,490.5694,1901.5262,95.9861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2166.0000,5.0000,745.5930,1558.9321,1974.9750,1492.4699,283.0903,1009.5408,1990.6525,568.4609,1896.1884,173.4830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2167.0000,5.0000,1972.6682,1571.6614,283.9334,1088.5493,1990.9761,646.2678,1890.8642,249.8100,2016.1926,129.2870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2168.0000,5.0000,284.5736,1167.1888,1991.8217,724.2023,1885.1126,327.2641,2015.7803,207.7528,997.8271,63.6413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2169.0000,5.0000,284.9413,1245.3277,1991.8608,801.7963,1879.6628,403.6145,2015.3691,286.5042,998.2257,140.7317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2170.0000,5.0000,285.1866,1323.5303,1992.3902,879.2718,1874.6863,480.0824,2015.2082,365.2464,999.1401,218.2979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2171.0000,6.0000,285.9226,1402.7531,1993.1427,956.8925,1869.3009,556.8801,2014.6998,444.6490,998.9585,296.6466,298.2533,104.0551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2172.0000,6.0000,286.2795,1480.9445,1993.3666,1033.9668,1864.1357,633.5439,2014.1507,523.7379,999.9672,374.8940,298.3144,181.8435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2173.0000,6.0000,287.9970,1558.6616,1994.1183,1111.4015,1858.9320,710.5886,2013.6220,603.0869,999.6061,453.8442,298.3311,260.2714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2174.0000,6.0000,289.9404,1635.6270,1994.0844,1188.2845,1854.0794,786.2097,2012.7652,682.3113,999.6682,532.5314,298.4033,338.3153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2175.0000,5.0000,1993.8994,1265.8508,1849.0953,864.1099,2011.6260,762.2085,1000.2831,612.6075,297.9022,417.1004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2176.0000,5.0000,1994.5945,1342.9979,1844.2182,940.9981,2010.0484,841.1038,1000.3790,692.3537,298.6593,495.2555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2177.0000,6.0000,1995.0675,1419.9176,1839.5114,1018.8842,2008.5208,922.5371,1000.5560,773.2635,298.5368,574.3983,720.6339,127.6254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2178.0000,6.0000,1994.8453,1496.2462,1834.1480,1096.6508,2006.7239,1003.1115,1000.9387,853.1508,298.9140,653.2014,718.6540,206.4715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2179.0000,6.0000,1994.7741,1571.4011,1828.8627,1174.3176,2004.4988,1083.9278,1001.0243,934.1027,298.9440,732.7874,716.8518,286.7323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2180.0000,6.0000,1994.8110,1645.8677,1823.4758,1252.1958,2003.0746,1164.1569,1001.0656,1013.9233,299.4655,811.6814,715.2588,366.7843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2181.0000,5.0000,1818.3990,1329.2307,2000.5325,1244.0547,1001.1999,1095.0084,299.5406,891.2874,713.5154,446.0955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2182.0000,5.0000,1813.1198,1405.8323,1998.5856,1324.5975,1001.6537,1175.2287,300.1569,969.9694,711.9712,525.7441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2183.0000,5.0000,1807.0544,1483.2271,1995.8607,1404.9552,1001.4360,1255.7198,300.9203,1050.0441,710.7295,605.8252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2184.0000,5.0000,1801.3527,1559.5447,1993.5045,1484.3856,1001.6064,1335.9785,301.0967,1128.7504,709.2772,684.8741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2185.0000,4.0000,1991.3613,1564.8735,1001.9497,1416.3473,301.7592,1208.3562,708.0588,764.4455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2186.0000,3.0000,1001.6710,1495.6830,302.2218,1287.1344,706.8055,843.7385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2187.0000,3.0000,1002.1759,1575.9537,302.2673,1366.5803,705.6411,923.5558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2188.0000,4.0000,1002.9683,1655.0036,304.1740,1443.3496,703.9791,1002.3911,1408.5887,89.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2189.0000,3.0000,305.1043,1522.3563,702.4594,1082.8257,1410.1185,169.3363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2190.0000,4.0000,305.6435,1600.1767,701.1369,1162.3400,1411.6855,248.6073,729.9894,51.6940,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2191.0000,3.0000,699.2826,1242.0117,1413.2201,327.1427,729.4201,129.5142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2192.0000,3.0000,697.9187,1322.3510,1415.1202,406.7114,728.1776,207.7871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2193.0000,3.0000,696.1040,1402.7278,1417.0329,486.8428,727.8367,286.1858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2194.0000,3.0000,693.8848,1482.6336,1418.5358,566.4768,727.4787,364.0101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2195.0000,4.0000,691.9096,1562.5670,1420.2247,646.4594,726.4564,442.1404,309.1757,136.6635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2196.0000,4.0000,1421.6356,726.2255,726.1070,519.7256,306.9896,216.9172,736.8469,83.3139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2197.0000,4.0000,1423.1048,805.7984,724.9611,597.6902,304.9731,297.2583,734.9842,161.7015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2198.0000,4.0000,1424.5989,885.4218,724.5549,675.5460,303.5986,378.0471,732.8703,240.4414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2199.0000,4.0000,1426.6462,964.4307,724.2628,752.6410,302.0251,458.1511,731.1501,318.5670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2200.0000,4.0000,1428.5694,1043.6332,723.5355,830.5694,300.1632,538.2646,729.8221,397.7039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2201.0000,4.0000,1430.4089,1121.7899,723.3489,907.6946,298.3269,618.0254,729.0043,475.7492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2202.0000,4.0000,1432.6335,1201.0134,722.7612,985.8944,296.4679,699.2548,728.0837,555.3087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2203.0000,5.0000,1434.8605,1279.0380,722.5912,1062.8116,294.2854,778.8274,727.7681,633.3340,1276.1454,113.0262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2204.0000,5.0000,1437.0848,1357.4920,722.0882,1140.5141,292.3142,859.5397,727.4391,712.5228,1278.3938,192.6327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2205.0000,5.0000,1439.5068,1435.5168,721.6398,1217.2698,290.3512,939.6953,726.7920,791.9999,1280.7864,272.6087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2206.0000,5.0000,1441.2730,1514.3563,720.9249,1295.2747,288.7717,1021.0686,726.3333,872.2441,1283.4260,352.8061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2207.0000,6.0000,1443.4191,1592.9750,720.1724,1371.6561,287.0959,1101.5720,726.0950,950.9096,1285.9540,432.8750,720.8863,67.1799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2208.0000,5.0000,719.5451,1448.6620,285.4731,1182.0659,725.8036,1030.9572,1288.6217,513.4241,720.8399,148.1275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2209.0000,5.0000,719.7358,1523.7539,284.2274,1261.2501,725.8570,1109.4865,1291.3914,592.6976,720.2194,227.8262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2210.0000,5.0000,719.7224,1599.2149,283.1217,1341.0054,725.9455,1188.6232,1294.2272,672.8680,719.5141,308.5397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2211.0000,4.0000,281.9905,1419.9504,726.1944,1267.3272,1297.0881,752.4625,719.5890,388.3374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2212.0000,4.0000,281.5055,1498.7370,727.1158,1345.2735,1299.9090,832.2096,719.2077,468.4250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
