FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y
3295.0000,9.0000,1572.2849,1533.4832,766.8720,1545.9404,1050.4057,1256.9049,710.7930,1158.1562,1258.7200,629.6953,1283.8944,576.4382,700.2257,527.8088,872.1613,350.2148,718.2282,73.5066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3296.0000,10.0000,1572.5298,1612.9471,767.5694,1625.7674,1052.9949,1334.6095,711.2275,1236.3155,1258.7937,710.4160,1284.2165,653.6372,700.4721,607.3058,872.4421,428.5970,715.4756,152.2462,1940.8442,131.1351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3297.0000,8.0000,1055.6154,1411.8764,711.6814,1315.4372,1258.9667,790.5869,1284.7859,730.4369,700.5204,685.7020,872.4706,507.0262,712.6467,230.4223,1940.0310,210.8792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3298.0000,8.0000,1058.4961,1488.8335,712.8720,1394.0175,1259.2245,871.0798,1284.5616,807.3256,700.9072,765.3781,872.8856,586.6187,709.9618,309.1889,1939.3957,290.8963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3299.0000,9.0000,1061.0055,1565.1190,713.7818,1471.7022,1259.6539,950.8786,1285.0946,884.4691,701.2133,844.7734,872.7167,665.8914,707.5310,387.8090,1938.3553,371.1492,1798.6565,66.3315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3300.0000,9.0000,713.8617,1550.7370,1259.7210,1030.6189,1285.7784,961.2830,701.4861,923.9906,872.9750,745.5050,705.5639,467.1854,1937.2051,451.1630,1792.4291,142.9721,437.7634,133.9987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3301.0000,10.0000,714.0764,1629.7667,1260.0973,1110.5512,1285.4911,1039.3406,701.8098,1003.6416,872.5081,825.4851,703.7260,546.6805,1936.0887,532.0682,1785.8382,219.9435,433.8957,211.9673,1705.2250,62.4037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3302.0000,10.0000,1260.6130,1189.6690,1285.7115,1116.8782,702.1475,1081.8940,872.5430,905.0152,702.0300,625.6128,1935.1813,612.3046,430.8033,289.8673,1780.1523,296.7360,1702.7717,142.7767,312.7207,74.9696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3303.0000,11.0000,1260.2279,1269.0198,1285.6601,1194.8948,702.3950,1162.1915,872.9810,985.5155,700.3794,705.3119,1934.2462,693.1536,427.1202,368.6650,1774.4382,374.4790,1700.6302,224.6563,316.2097,152.0273,1423.8453,56.7780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3304.0000,11.0000,1260.4427,1347.4069,1286.1940,1272.0927,703.1948,1241.2723,873.3130,1064.9631,699.0825,785.9674,1933.4522,773.6773,423.9029,447.1554,1768.4331,451.6872,1698.1567,305.5926,319.5279,228.8214,1424.9531,131.8920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3305.0000,11.0000,1261.7184,1426.2872,1285.2791,1349.6977,703.9980,1321.7453,873.2198,1145.3244,697.3195,865.9583,1932.3203,854.9092,421.1524,525.6551,1762.4487,529.8368,1695.8456,387.8436,323.1206,306.3366,1425.4753,207.7456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3306.0000,11.0000,1261.7413,1503.7693,1284.8711,1426.7953,704.6984,1400.3555,873.3221,1224.3400,695.4131,944.7374,1931.3553,935.0752,418.4831,603.8920,1756.8712,606.7091,1693.9653,469.3411,326.6535,383.3558,1426.4964,282.7052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3307.0000,11.0000,1262.0410,1582.0784,1284.8342,1504.5920,705.0110,1480.0319,874.1222,1304.8322,694.1818,1025.4955,1930.1726,1016.6256,416.0510,683.8652,1751.2029,685.6615,1691.9043,551.6686,329.8754,462.2482,1427.2986,359.7153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3308.0000,11.0000,1262.3672,1659.4951,1285.3608,1580.9633,705.6159,1559.3398,874.7849,1383.8829,693.0704,1104.5587,1929.3228,1096.3133,413.3652,761.6326,1745.0169,763.4725,1689.6424,632.9289,333.2307,539.8068,1427.7960,435.5099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3309.0000,10.0000,1285.0368,1658.6686,875.4504,1463.6696,692.0583,1183.9911,1928.1054,1176.7163,410.2207,840.9395,1739.2268,841.4611,1687.9647,715.2156,336.3540,617.6374,1428.6968,512.8183,1713.3887,68.0713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3310.0000,9.0000,876.0369,1542.1224,1927.3219,1255.5928,691.7903,1262.6259,407.7646,918.5803,1733.9065,918.8356,1686.0256,795.6747,339.8639,694.4193,1429.5770,588.8839,1712.3584,146.8125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3311.0000,11.0000,876.9100,1621.7199,691.4343,1341.5208,1926.0898,1335.1965,405.5842,997.4952,1728.0183,996.7270,1684.0574,877.1146,343.6265,771.8638,1430.1222,666.4183,1711.5580,226.4375,1895.3350,186.3624,539.5775,80.6209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3312.0000,9.0000,1925.0350,1413.9382,691.3394,1419.5716,403.6958,1074.1815,1701.8807,1014.4994,347.3000,847.7258,1430.5609,742.6971,1710.9746,303.6151,1896.2492,264.2943,539.6171,158.2077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3313.0000,9.0000,1924.0373,1494.1882,691.5984,1498.3250,401.6482,1153.2541,1698.1189,1094.7443,350.7435,925.7236,1430.7595,820.7879,1710.3864,383.9619,1896.4923,344.1037,539.7790,237.3374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3314.0000,9.0000,1922.8339,1572.2950,692.0915,1576.9740,400.0506,1230.1144,1694.5791,1172.6825,354.1520,1002.7047,1431.4095,897.5618,1709.9474,460.8451,1897.3767,422.2312,539.5365,314.6177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3315.0000,7.0000,398.0999,1308.4334,1691.1051,1251.2029,357.2584,1079.4386,1431.3540,976.0702,1709.5373,540.4593,1897.5544,502.2074,539.7455,393.3437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3316.0000,9.0000,396.6342,1385.1589,1688.5167,1329.6835,360.5592,1155.7164,1431.9341,1053.1645,1898.1902,628.0513,1709.0266,618.7568,1897.5073,534.5489,539.9942,471.4211,298.5376,106.9498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3317.0000,9.0000,394.3634,1463.8514,1685.8754,1408.4680,364.2740,1233.8003,1431.9477,1131.9442,1899.0696,708.5456,1708.5153,698.9766,1897.9179,613.1725,540.4608,550.6453,298.5666,186.8989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3318.0000,10.0000,392.4946,1540.8786,1683.1483,1485.1418,367.6038,1309.1667,1432.6227,1209.0867,1899.2730,787.5387,1707.4503,776.6066,1898.1882,691.1708,540.5843,628.3120,298.3687,265.4811,927.5699,129.9217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3319.0000,11.0000,391.8377,1617.3205,1680.3641,1562.0676,371.5450,1387.2308,1432.4570,1287.3569,1899.2209,868.0250,1706.6105,856.4840,1898.3936,770.6296,541.1888,708.5773,298.6965,345.0607,927.7442,209.0151,1146.6649,91.5522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3320.0000,9.0000,375.0636,1463.5095,1432.9184,1364.1337,1899.6430,947.1551,1705.7156,936.1266,1898.6818,849.7573,541.3153,787.8872,298.7499,424.4737,927.7536,288.3547,1142.6919,164.7722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3321.0000,10.0000,379.0387,1540.4030,1433.4749,1441.3743,1899.6605,1027.2241,1704.6304,1015.6728,1898.9187,929.0209,541.3200,866.9486,298.8898,504.4757,927.6111,367.4659,1139.6724,238.6554,1156.4224,56.9384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3322.0000,10.0000,384.4494,1616.4248,1434.2787,1517.4796,1899.4259,1105.5788,1703.9613,1094.3404,1899.0752,1007.4567,541.8371,946.2032,299.1946,583.6268,927.5924,445.7907,1135.7482,312.2766,1157.6656,137.0774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3323.0000,9.0000,1434.8721,1594.1432,1899.6609,1184.7865,1703.0306,1173.3389,1899.2115,1086.8124,542.1092,1025.5196,299.6867,663.8417,928.0712,525.1923,1132.2352,386.4938,1158.9342,218.5720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3324.0000,10.0000,1435.0619,1668.0720,1899.5694,1262.9920,1702.6233,1252.0373,1899.0586,1165.0548,542.5041,1104.2143,300.3249,743.4539,927.8811,604.3432,1128.7932,460.7314,1160.1198,299.4273,526.8105,89.8891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3325.0000,9.0000,1899.6360,1340.6787,1702.2330,1330.2405,1898.8377,1242.6617,543.1618,1182.7350,300.8036,823.2593,928.2421,682.9172,1125.6836,534.5971,1161.2908,380.2013,526.9631,167.4235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3326.0000,10.0000,1899.4088,1417.9376,1702.5898,1408.3856,1898.9004,1320.0808,543.8365,1260.7337,301.2186,902.5728,928.8572,761.4007,1122.7891,608.8989,1162.4575,461.2448,526.7027,244.8154,935.6678,76.1261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3327.0000,10.0000,1899.1385,1494.7549,1702.5519,1485.8304,1898.9988,1398.6625,544.3232,1338.9585,302.1946,982.0504,928.9186,840.3599,1119.8250,683.7923,1163.8915,542.5735,526.8480,322.7648,935.9515,154.8968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3328.0000,11.0000,1898.0007,1571.4866,1702.8293,1564.4671,1898.3649,1476.7868,545.0610,1417.6692,302.2095,1061.5970,928.9584,919.3845,1117.4360,758.8525,1164.7214,623.9846,527.0447,401.0783,936.3027,233.8590,1156.4686,122.3561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3329.0000,10.0000,1897.8417,1646.6245,1898.6815,1554.8455,546.4931,1495.4382,303.0143,1140.1020,929.5074,998.4549,1114.4591,833.1893,1166.2301,704.8814,527.2955,479.2507,936.7390,312.7122,1156.6752,199.8678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3330.0000,10.0000,1895.0505,1626.1366,546.1556,1571.6594,303.4373,1219.1255,930.0847,1077.5286,1110.9205,908.5854,1166.4179,786.5840,527.2811,558.1151,936.9570,392.2530,1157.3363,278.5377,781.4731,109.3680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3331.0000,9.0000,513.9840,1635.1455,303.7295,1297.6563,930.4008,1155.9902,1108.0278,983.3708,1167.5890,867.2876,527.9278,636.8556,937.1373,471.2555,1157.8661,357.4048,781.6918,187.7223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3332.0000,8.0000,304.6926,1376.3272,930.8202,1235.5019,1105.0489,1059.1128,1168.4597,948.6997,527.8214,716.5254,936.9963,551.7550,1158.2193,436.3378,781.9660,266.4586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3333.0000,8.0000,305.2555,1454.0596,931.1843,1314.6252,1102.7160,1133.8151,1169.7370,1029.6466,527.8957,795.7541,937.3360,631.6046,1159.2136,515.5143,782.7728,345.0479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3334.0000,9.0000,306.2199,1530.4377,931.5411,1394.6211,1098.6747,1210.5249,1169.8997,1112.3994,528.6044,875.9913,938.0632,712.7764,1160.0261,595.5260,783.6582,425.2987,433.5183,90.4794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3335.0000,8.0000,306.4848,1606.8055,932.1334,1473.7623,1134.2139,1238.4845,528.8444,955.1039,938.7586,792.5541,1160.9438,674.9484,784.0052,503.9366,432.9220,170.5566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3336.0000,7.0000,932.5308,1552.3871,1133.3922,1317.4361,529.3024,1035.2924,939.1374,873.4890,1161.0052,754.9357,783.8773,583.9197,432.1966,251.6756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3337.0000,7.0000,933.2640,1630.2288,1133.1507,1394.3025,529.7539,1114.2196,940.1307,953.1362,1161.5516,834.0749,783.6429,662.9915,431.4975,332.1079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3338.0000,6.0000,1132.5899,1472.0869,530.2989,1194.0911,940.5580,1034.3491,1161.7702,913.7998,783.8542,743.4255,430.8038,413.3564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3339.0000,6.0000,1132.2277,1549.0194,531.0107,1272.4193,941.5314,1113.7113,1161.8852,992.3291,783.8217,821.9851,430.6593,492.8084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3340.0000,5.0000,531.4736,1352.3760,942.2474,1194.6789,1161.5860,1072.3501,783.7085,901.9425,430.4037,573.9149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3341.0000,5.0000,531.8865,1430.5304,943.3024,1273.5811,1161.4739,1150.6469,783.8655,980.0994,429.9990,653.3259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3342.0000,5.0000,532.6053,1510.2936,943.8812,1353.9506,1161.9670,1231.0430,784.4979,1060.2424,429.3209,734.0158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3343.0000,5.0000,533.0428,1588.1165,944.6182,1432.7491,1161.7549,1309.0402,785.0055,1138.9902,429.6500,813.9630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3344.0000,5.0000,533.7809,1665.6914,945.3704,1512.8511,1162.0747,1388.6717,785.9152,1218.3649,429.2923,895.0894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3345.0000,5.0000,946.4395,1590.6954,1161.9736,1466.1098,786.5423,1295.9524,429.5018,974.5281,1219.0654,88.8554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3346.0000,4.0000,1162.0392,1545.1167,787.3026,1375.3701,429.4544,1055.3564,1218.6588,168.9396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3347.0000,4.0000,1163.2669,1623.5560,787.9016,1453.8076,429.7577,1134.0983,1218.8405,246.0473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3348.0000,3.0000,787.5342,1531.9562,430.4647,1213.7200,1218.4863,325.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3349.0000,4.0000,787.8366,1610.5788,431.2307,1292.1504,1217.6300,403.5516,2097.6732,57.5643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3350.0000,3.0000,432.4396,1371.2451,1217.3774,483.0877,2100.3649,132.6602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3351.0000,3.0000,433.7087,1447.4088,1217.4981,561.7617,2102.6211,206.9255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3352.0000,3.0000,435.6956,1524.9634,1217.9833,641.3994,2104.9046,282.7183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3353.0000,5.0000,437.2022,1601.5013,1218.6378,720.6958,2106.8910,358.3757,766.5988,93.8451,1536.0273,67.4739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3354.0000,4.0000,1219.3390,800.3708,2108.6400,434.3028,769.4804,173.4197,1538.0805,144.1844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3355.0000,4.0000,1220.4685,879.8508,2109.7215,510.9223,771.7954,253.1547,1540.0539,221.3507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3356.0000,4.0000,1221.5745,958.9846,2111.0799,587.6898,773.8907,332.7056,1542.1211,297.6727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3357.0000,4.0000,1222.4952,1038.0956,2111.9066,664.8118,775.9701,412.6335,1544.1744,373.9644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3358.0000,5.0000,1223.1529,1116.6876,2112.2734,741.5396,778.1811,491.7679,1546.5268,450.4765,1567.6418,67.2839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3359.0000,5.0000,1224.0417,1195.2905,2113.1208,819.5885,779.7441,571.9080,1548.2160,527.1252,1568.7677,148.1668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3360.0000,5.0000,1224.3706,1272.9717,2113.7923,896.4487,781.7256,650.7785,1550.0692,603.5632,1569.7914,228.7037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3361.0000,5.0000,1224.1878,1351.3376,2114.2636,973.8887,783.4694,730.8279,1551.5232,680.5456,1571.0425,309.1393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3362.0000,5.0000,1223.8230,1428.8103,2115.0966,1050.9533,785.8582,809.3446,1553.4040,757.4617,1571.7173,388.7725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3363.0000,6.0000,1223.7251,1506.9014,2115.6926,1129.6119,787.4978,890.4838,1555.3169,835.6427,1572.3363,469.4181,901.7919,75.7423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3364.0000,6.0000,1223.1704,1583.7750,2116.5886,1207.1433,788.9602,970.4596,1557.4113,912.5730,1573.0212,548.4759,900.5637,154.7019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3365.0000,6.0000,2117.0101,1286.2024,790.7603,1051.0540,1559.5030,990.9440,1573.2666,628.8767,899.6758,234.1270,855.7520,89.0147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3366.0000,7.0000,2117.5991,1363.7727,792.2546,1131.0515,1561.7511,1067.4993,1573.6276,707.9702,899.0559,312.7861,856.9279,167.9429,1433.4199,110.0985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3367.0000,7.0000,2118.6254,1443.0441,793.9384,1212.0474,1564.3375,1144.7834,1574.3563,788.0599,898.6527,392.7814,856.6044,248.6663,1435.9989,189.5045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3368.0000,8.0000,2118.0902,1516.8701,795.8357,1291.2078,1567.2819,1221.0209,1574.3201,866.8714,898.2805,470.9903,857.8457,327.5462,1438.5158,267.4905,931.2458,125.9138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3369.0000,8.0000,2118.3526,1593.2894,797.6775,1371.9178,1569.5240,1297.5164,1574.4986,946.7431,898.4685,550.6931,858.3607,407.9175,1440.7307,346.9797,932.0013,204.6008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3370.0000,8.0000,799.6206,1451.0653,1572.3297,1373.3301,1574.9217,1024.7868,898.4987,628.7827,858.7365,486.8388,1442.6491,425.3473,931.9474,282.1586,876.1935,38.0573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3371.0000,8.0000,801.8533,1530.5937,1574.3982,1450.1265,1574.7411,1104.6479,898.8689,708.8112,859.1389,566.9730,1444.8855,504.9929,931.9403,361.8708,877.2130,115.6935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3372.0000,8.0000,803.0094,1610.3440,1576.7512,1525.3924,1575.0625,1182.2253,899.3084,787.0659,859.3588,645.4210,1447.0470,583.0939,931.8759,439.7698,877.6590,190.9157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3373.0000,7.0000,1579.7223,1602.3851,1574.8898,1261.1353,900.1151,866.5219,859.6984,725.2581,1449.1571,663.4444,932.2612,519.5604,878.1118,267.9591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3374.0000,7.0000,1574.4897,1339.0886,900.7371,946.0668,859.5581,803.8147,1450.9123,742.6085,932.4040,598.8466,878.9131,344.8644,832.5866,54.1464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
