FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y
241.0000,17.0000,634.6880,1607.4464,1171.0773,1562.5273,1734.6819,1517.0053,1450.1848,1323.3341,1914.6164,1209.2764,1308.5071,1033.2494,1952.2275,1036.0920,155.9373,918.4878,448.6635,818.7057,198.9586,655.6346,1869.1864,584.9789,1817.2728,403.9234,2076.2114,384.4220,1203.5492,345.8806,1899.3917,310.1360,1654.0743,169.0598,482.0277,158.2931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
242.0000,19.0000,1171.7903,1641.0309,1734.6141,1591.7374,1448.8393,1403.7357,1909.5142,1283.4607,1308.8650,1112.5463,1952.6111,1114.9151,154.9565,997.9914,449.1686,896.7653,198.3946,733.5710,1869.2956,662.6162,1815.4316,480.0150,2076.1231,463.0914,1203.5810,424.5989,1901.2106,387.1958,1654.2722,241.7986,476.8729,238.1891,379.8647,175.0145,996.7440,136.8870,308.3938,89.7512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
243.0000,18.0000,1735.4181,1665.2126,1447.0546,1483.6386,1904.6002,1357.9097,1309.2055,1192.0327,1952.8027,1193.2590,153.9850,1077.5480,449.4047,975.2232,197.5798,811.5447,1869.5830,739.8582,1814.2848,555.9435,2076.1171,541.2454,1204.1891,502.8110,1902.8202,464.0299,1655.3162,315.1227,471.6502,317.6277,378.2259,254.0467,993.5170,217.7515,305.1398,167.7706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
244.0000,18.0000,1445.6205,1563.7457,1899.7353,1432.4332,1308.8138,1270.2399,1952.8869,1270.3778,152.3462,1156.6175,450.1297,1053.7560,196.9606,888.5475,1869.2741,817.2556,1813.4068,631.6329,2076.3420,618.7647,1204.6722,581.8885,1904.0079,540.9459,1655.7951,388.4165,466.5057,396.7303,376.6121,333.0112,990.6010,298.3950,301.2737,245.5583,1628.2248,93.8548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
245.0000,18.0000,1444.0334,1641.5875,1895.3793,1505.8373,1309.4254,1348.1830,1952.9391,1347.7652,151.6192,1235.2424,450.8666,1131.1400,196.4868,965.9963,1869.5872,893.9375,1812.3982,707.2439,2076.6382,696.3634,1205.3047,659.7436,1905.4737,617.1468,1656.6214,461.3400,461.3194,474.4573,375.2855,410.9336,987.5236,377.7937,298.6327,323.0377,1626.1818,169.8466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
246.0000,18.0000,1889.8160,1577.4587,1309.6447,1426.3687,1952.7179,1424.7114,150.9530,1314.3095,451.4493,1209.2478,196.1561,1043.0344,1869.5233,971.0554,1811.2605,783.4201,2076.4766,773.9646,1205.0738,738.2711,1906.8366,694.2449,1657.3794,535.2341,456.3282,553.3046,373.6034,489.9661,984.8557,458.7386,295.0159,400.8356,1623.9505,246.4647,176.5476,105.6345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
247.0000,17.0000,1310.5116,1503.9452,1951.8673,1502.7405,150.3171,1392.6435,452.2533,1286.8515,195.4079,1121.1040,1869.4573,1048.0886,1809.9602,859.9010,2075.5947,852.0755,1205.1169,816.4743,1908.0124,771.7290,1657.6824,609.3488,450.8540,632.8032,372.3227,569.2271,981.7922,539.0282,292.0392,479.5856,1621.4491,324.1124,175.5664,181.2884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
248.0000,18.0000,1311.4003,1581.7300,1949.7170,1578.8494,150.8793,1469.8072,452.7459,1365.7694,194.7041,1199.6987,1869.3147,1124.8964,1808.6764,937.1469,2074.6468,930.9608,1205.1552,895.6120,1908.8788,849.6636,1658.5527,684.5202,445.6769,711.8440,371.5537,648.7228,979.8759,620.2475,289.2217,558.2683,1619.4315,401.4447,174.2683,256.9213,1702.3411,124.3929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
249.0000,16.0000,152.0512,1546.5437,453.9934,1443.4897,194.6398,1276.4404,1868.9091,1201.3538,1807.4547,1013.7765,2073.7889,1009.2046,1205.8732,974.5280,1910.0914,927.4259,1659.1037,759.7721,407.3375,760.4789,977.7253,700.4589,286.8395,637.2203,1617.3023,478.7654,172.8232,332.2795,1699.9635,199.9477,1434.7124,64.0038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
250.0000,17.0000,153.9554,1623.0050,454.4996,1522.6341,193.3561,1355.9114,1867.8323,1278.4464,1805.4144,1091.6356,2072.9420,1088.1817,1206.3047,1055.2219,1910.9995,1006.3831,1659.3361,836.0047,404.9896,840.9516,975.7961,782.1747,284.6112,717.4138,1614.9811,558.0313,171.4181,408.5579,1697.0430,277.4768,1434.3120,143.2723,1698.6418,86.8845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
251.0000,16.0000,455.6464,1601.1840,192.3545,1433.0459,1867.8870,1354.7264,1803.8353,1168.0683,2070.7851,1166.8458,1206.2766,1135.2171,1911.3497,1084.3278,1659.8559,911.2880,402.8034,920.6669,973.7241,862.9764,282.6488,796.8978,1612.2181,636.5703,169.2674,483.7827,1694.5580,353.8563,1434.3604,221.6882,1699.7740,163.9315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
252.0000,15.0000,191.5141,1509.6820,1867.0796,1431.9877,1802.2834,1244.9147,2068.5023,1245.5342,1207.0047,1214.3964,1911.6523,1163.2893,1660.1793,986.7016,401.1018,1000.4732,971.3871,944.6386,280.9714,875.6943,1609.7135,715.4662,168.0974,559.5599,1692.5511,430.7410,1433.9581,300.2549,1700.5320,241.6863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
253.0000,16.0000,190.2625,1581.5416,1865.9358,1508.5156,1800.5357,1321.3082,2066.8890,1322.8835,1207.0125,1293.7681,1911.9622,1242.2117,1660.8257,1061.6900,400.3196,1079.3146,969.3361,1025.6089,279.2053,954.9524,1607.3081,793.5168,166.6825,634.9732,1690.1640,507.7403,1433.8849,378.6136,1701.6144,319.2528,913.3259,76.2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
254.0000,15.0000,1865.4011,1584.8487,1798.6425,1398.8966,2064.9386,1401.6586,1206.8240,1373.9289,1911.4133,1321.7655,1660.7366,1138.2010,398.9097,1159.6853,966.7979,1107.6777,278.0557,1035.8868,1605.2005,872.8781,165.4851,711.8601,1687.7004,585.2893,1433.9851,458.1026,1701.7904,398.0532,910.2006,157.9256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
255.0000,16.0000,1864.6624,1659.1611,1796.6278,1474.3064,2062.5253,1476.2517,1207.2577,1452.5848,1910.9943,1400.9432,1660.7335,1212.9121,398.0951,1238.2437,964.5672,1188.3321,277.7901,1113.3557,1602.7114,950.7383,164.7633,787.3946,1685.3889,661.7362,1433.4430,536.1794,1702.7761,475.9449,906.3822,237.7302,1249.6323,92.5391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
256.0000,16.0000,1794.5481,1551.2018,2058.4936,1553.4057,1208.3322,1530.4486,1909.9058,1480.6917,1660.9272,1288.8765,397.8109,1318.0413,962.6594,1269.3901,277.4891,1192.8805,1600.4704,1029.8619,163.7862,864.5577,1682.9593,739.8210,1433.4135,615.1779,1703.3831,554.9648,903.4099,319.3498,1252.3758,168.5491,595.1990,60.6967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257.0000,16.0000,1791.5122,1625.3884,2053.9849,1628.6350,1208.1749,1608.1484,1907.9891,1558.0085,1661.1800,1363.2268,397.4914,1396.3647,960.6689,1349.3950,277.4312,1270.3327,1598.3061,1106.9954,163.3822,940.4667,1681.3043,816.0303,1433.4306,693.3870,1703.9799,633.1511,900.9116,399.3518,1254.3132,242.8301,595.6180,139.0524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258.0000,14.0000,1906.4144,1633.0327,1661.4057,1438.4945,397.0117,1476.1590,958.5156,1430.8907,277.3982,1349.3231,1595.7529,1185.3895,162.9299,1017.5727,1679.2925,894.3398,1433.4031,772.9945,1704.0481,712.7263,898.2198,480.1987,1257.4487,318.8175,595.9484,218.3500,1951.3004,141.5311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259.0000,13.0000,1660.9818,1512.6405,397.3041,1551.7433,955.9860,1510.8228,277.5456,1427.0446,1593.4490,1262.0740,162.6078,1093.2391,1677.2730,971.4368,1433.2287,851.4183,1704.5403,791.5380,895.7799,560.6330,1259.6336,393.8064,596.2250,296.9632,1945.9366,219.8860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260.0000,17.0000,1661.2265,1587.4333,371.1262,1594.4339,953.5695,1591.8187,278.1283,1505.7593,1590.9124,1340.1621,162.0793,1169.9467,1675.7715,1049.3832,1433.3046,930.6954,1704.8455,871.4193,893.4793,641.6774,1262.0219,469.7995,596.3183,376.7291,1939.8277,299.9008,1203.0262,102.6004,1783.1657,108.1922,1549.2039,29.1168,328.8091,77.7093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261.0000,18.0000,1661.3082,1661.4394,279.4999,1582.4180,1587.9973,1418.1384,162.0179,1245.7017,1673.8272,1127.2581,1432.9295,1009.8912,1705.3656,950.5545,891.6338,722.3790,1265.3916,545.1297,596.3822,455.9156,1932.7770,379.0519,1203.6189,181.9210,1782.2002,187.4027,1549.8942,107.2392,329.3037,156.9646,155.1004,130.2842,997.2019,89.4180,1952.5409,74.9063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
262.0000,17.0000,1584.9429,1496.4969,160.8031,1323.0355,1672.5502,1206.2204,1432.7896,1090.3120,1705.6142,1030.9220,890.2463,804.0957,1267.8230,621.4756,596.4579,535.8208,1926.5470,459.6994,1204.0005,262.4887,1781.2288,267.7152,1550.4672,186.4296,329.1771,236.6834,156.5455,209.9895,997.3978,168.7151,1947.4767,157.2051,967.7043,25.5559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263.0000,17.0000,1581.9370,1574.3461,160.4762,1399.3682,1670.5349,1284.2247,1432.4619,1170.0566,1705.6093,1110.5400,888.6861,885.2266,1270.4866,697.7457,596.2887,615.7643,1920.2335,539.8039,1204.3759,342.0963,1779.6403,348.2318,328.9323,316.1186,1551.4280,265.1122,158.0009,289.4307,997.5940,248.0307,1942.5646,238.7884,967.3284,105.6782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
264.0000,16.0000,160.7197,1472.2403,1668.1456,1362.5620,1432.5635,1250.2315,1705.7564,1190.2386,887.0188,966.7960,1273.0815,773.5326,596.3636,696.1431,1913.9868,620.3507,1204.5816,422.3623,1778.1486,427.8759,329.0083,395.7583,1551.3139,343.7314,159.6767,369.0357,997.7350,328.4006,1937.7161,320.5111,967.5313,186.5526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
265.0000,18.0000,158.3858,1547.2578,1665.9102,1441.0035,1432.7400,1329.7119,1705.4028,1269.1879,885.7527,1047.8133,1275.9032,849.5461,596.4078,776.1023,1907.0819,700.2491,1204.9245,502.1742,1776.7975,507.9244,328.7866,475.5720,1552.2791,421.8764,161.2830,448.4852,1932.4384,402.7066,997.4211,407.6890,968.0816,266.2585,539.0742,136.9958,1830.3038,104.2152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
266.0000,18.0000,159.1452,1621.7842,1664.4093,1519.4117,1433.0275,1410.3744,1705.6016,1349.0364,884.9008,1129.5966,1278.4151,926.4683,596.9389,857.0083,1900.5830,781.5521,1205.4068,582.7688,1775.6328,588.4779,329.0915,555.8766,1552.5654,501.2202,162.6654,528.9562,1927.2212,485.7993,997.6046,488.6508,967.9003,346.9063,537.9143,216.1477,1831.9412,180.7627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
267.0000,18.0000,1661.7369,1597.4345,1433.4228,1490.1418,1705.3697,1427.9883,884.3164,1209.4423,1281.0788,1002.7006,597.5971,936.9610,1894.0443,861.1714,1205.6283,663.0939,1774.3671,668.4902,1013.1197,599.8506,329.3188,635.7008,1552.5570,579.2976,164.0577,608.3132,1922.0456,567.9361,982.3976,537.2513,967.9900,426.1816,536.8026,294.9165,1833.6201,256.6860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
268.0000,19.0000,1433.5985,1570.0898,1705.8140,1506.9470,884.0945,1290.0796,1284.0317,1079.2745,598.1681,1017.2324,1887.1831,942.2130,1205.6517,743.2441,1772.7197,748.3634,1013.6927,679.7610,329.0021,714.9092,1553.0053,657.8010,165.1386,688.0269,1916.4451,649.6435,982.0801,617.3500,968.3280,505.7921,535.8191,373.7656,1834.5589,333.4052,2064.8923,117.2960,457.8353,112.8509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
269.0000,19.0000,1403.1305,1642.1060,1705.1357,1584.9102,884.2653,1369.1356,1285.5352,1155.9361,599.0772,1097.1293,1879.7743,1022.0221,1206.2517,823.2506,1770.7624,828.3620,1013.9762,759.3574,329.3703,794.5876,1553.5491,735.9918,165.9281,767.0294,1910.8827,731.2554,982.4580,698.3335,968.6845,584.8646,535.2569,452.3693,1835.7483,410.2871,2062.3981,199.9433,454.7689,190.9441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
270.0000,18.0000,1705.2781,1661.5761,884.5483,1448.1351,1287.9842,1232.8135,599.7702,1177.1777,1873.5211,1102.2868,1206.5934,903.2244,1768.8287,908.4856,1014.5074,838.7767,329.8113,874.0380,1553.8278,813.8270,166.7550,846.6143,1905.2045,813.8453,982.8164,779.6469,969.0012,664.1690,534.0486,531.8210,1836.5379,487.0123,2060.1164,282.5597,451.7304,269.8216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
271.0000,17.0000,885.9645,1527.6317,1289.8204,1309.0114,600.2587,1256.7121,1866.6700,1183.0036,1207.0513,983.5517,1766.6734,988.8955,330.1982,953.3623,1554.1280,891.8010,168.0067,926.6749,1899.3064,895.8748,998.6590,889.5608,969.0320,743.6701,533.8670,610.6626,1837.9706,563.8469,2058.3406,366.3963,448.4117,348.9179,1587.5611,123.4978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272.0000,18.0000,887.0548,1606.2604,1292.1637,1385.5207,600.7811,1336.1884,1859.8280,1262.3296,1208.1099,1063.1917,1764.6356,1068.5898,1015.1742,997.7128,330.9008,1032.6431,1554.7736,969.0414,168.7594,1005.2925,1893.8527,977.8149,983.1667,941.3001,969.7603,823.0574,533.5822,689.7050,1839.0851,639.8434,2056.6043,449.1033,445.8575,427.5062,1588.5219,201.9410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
273.0000,17.0000,1293.2471,1461.0843,601.4611,1415.0472,1853.5711,1341.9164,1209.0612,1143.1671,1762.0720,1147.9569,331.7898,1111.7092,1554.8668,1046.7472,169.6285,1083.5197,1887.8178,1058.9091,998.9313,1049.1721,969.9913,902.8686,533.4535,768.2470,1840.4393,716.0278,2054.1635,531.6407,442.9330,505.4500,1589.5427,280.0808,1271.0846,100.5815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
274.0000,17.0000,1295.7444,1537.2931,602.6130,1492.7668,1847.0388,1420.8994,1209.8765,1222.2891,1759.4236,1226.1015,332.1009,1190.3469,1555.2044,1124.0427,170.1028,1162.1631,1881.9096,1139.3709,999.3518,1129.1789,970.3480,982.4034,532.9725,846.9661,1840.9526,791.5129,2051.8978,614.1426,439.9755,583.4171,1590.4668,358.2393,1271.4616,179.3611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
275.0000,17.0000,1298.1390,1613.4004,602.9260,1571.7038,1840.0560,1499.3551,1210.4931,1302.4531,1757.0146,1305.8769,332.5668,1268.8201,171.0701,1241.7328,1555.4444,1202.1353,1876.5060,1220.5366,999.1787,1209.3412,970.7121,1062.3110,532.4643,925.9722,1841.9262,867.6581,2049.4765,697.8629,437.2508,662.4538,1591.5659,438.6212,1272.1257,258.9932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
276.0000,16.0000,1833.7608,1578.5280,1211.3778,1381.3752,1753.9307,1384.7994,333.1832,1347.0756,172.5691,1317.9748,1556.2176,1279.3903,1871.6536,1301.2988,999.8321,1288.6173,970.9037,1140.9104,532.4224,1003.9012,1843.6182,943.0407,2047.3972,780.8856,434.0990,740.7759,1592.9331,516.4290,1272.7202,337.8429,1125.1667,134.6709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
277.0000,15.0000,1212.8767,1460.6348,1750.9981,1463.3676,334.6765,1426.1885,173.7330,1394.9749,1556.1029,1356.9254,1865.8335,1382.2175,1000.4976,1367.9794,971.4469,1219.7723,532.2440,1082.2361,1843.7131,1018.9550,2044.3502,865.0042,431.7570,819.0010,1594.2955,595.3780,1273.0505,417.1019,1125.4328,213.4559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
278.0000,17.0000,1213.8601,1538.3449,1747.7729,1540.6475,336.9629,1503.3689,176.0927,1471.0387,1556.3565,1433.8340,1860.1733,1462.2404,1000.3917,1445.6296,972.1404,1297.6762,531.6457,1160.0703,1844.5807,1094.4466,2041.0678,947.7096,429.0054,897.1386,1595.5472,673.5252,1274.0001,495.7349,1125.4427,291.2234,1811.6627,105.9545,1156.3045,80.5894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
279.0000,17.0000,1214.2908,1617.4717,1745.0084,1619.9484,337.8794,1575.7379,178.6023,1547.7659,1556.4792,1511.4942,1854.3215,1543.0002,1000.7702,1523.9447,972.4368,1375.9392,531.5546,1237.8377,1844.9605,1170.7731,2038.2135,1031.2235,426.9441,975.2923,1596.5160,752.2170,1274.3691,575.2946,1125.8891,369.8567,1812.9028,184.1630,1155.7387,158.6499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
280.0000,15.0000,179.8848,1609.7515,1556.1302,1587.1033,1848.4986,1622.0521,1001.8181,1601.6555,972.5719,1452.7779,531.6635,1314.5687,1845.4328,1246.2982,2034.5341,1113.6750,425.2742,1052.2411,1597.7174,830.0709,1275.0436,653.8562,1126.4181,447.4083,1814.3825,261.6491,1155.6357,235.8337,1237.0308,114.2109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
281.0000,13.0000,1555.9776,1662.9120,973.2780,1530.4745,531.4551,1393.0340,1846.1063,1323.1013,2030.9598,1197.7086,423.6539,1131.4458,1598.9691,908.9536,1275.3676,734.1504,1126.7942,527.1410,1815.7437,340.5989,1155.7518,314.5595,1237.2070,192.7718,680.4899,98.5834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
282.0000,12.0000,973.2647,1607.3003,531.1652,1470.3642,1845.8997,1398.8338,2027.6049,1280.2370,422.1495,1208.6726,1600.2009,986.8167,1276.0874,812.8761,1126.8593,605.3008,1816.6441,418.8064,1155.7630,393.0001,1237.6493,270.3691,682.1167,174.1449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
283.0000,11.0000,531.3851,1547.5636,1846.4857,1475.1949,2024.2427,1363.3620,420.2814,1285.9746,1601.7702,1065.2931,1276.8025,892.4280,1127.0224,683.7753,1817.9623,496.9666,1155.9908,470.7936,1237.5038,348.6122,683.3955,250.3038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
284.0000,11.0000,531.3326,1622.3974,1846.2729,1550.5050,2021.3766,1445.7539,418.6916,1363.5237,1603.2159,1143.0801,1277.5770,971.2416,1127.3543,762.1449,1818.6393,575.0806,1156.4073,549.1392,1238.1701,426.4191,686.0312,326.9302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
285.0000,11.0000,1845.0728,1624.6008,2018.2562,1525.1905,416.8918,1441.7402,1604.3835,1222.2447,1278.0372,1051.3975,1127.4554,841.9194,1819.1776,654.9431,1156.8566,629.3988,1238.3962,505.8936,688.0111,404.5898,1409.7199,62.6889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
286.0000,10.0000,2017.3701,1605.9381,415.9776,1518.9896,1605.3879,1300.2540,1278.1945,1129.6862,1127.5652,920.1561,1819.6457,732.6086,1157.1820,707.4950,1238.6124,584.6162,690.1746,481.1185,1410.5227,141.5359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
287.0000,10.0000,417.4584,1593.3473,1605.9625,1379.8758,1278.5052,1209.2127,1128.2373,999.9642,1819.5158,812.5639,1157.7317,787.3830,1239.0650,664.7833,692.5179,558.6101,1411.8692,222.0627,505.0972,119.1938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
288.0000,10.0000,1606.4998,1457.3087,1278.2106,1287.6819,1128.7103,1078.2486,1819.8214,890.6102,1158.2839,865.4766,1239.2313,743.4880,694.9203,635.2976,1412.5002,301.4074,505.5337,197.4006,1843.5275,97.3108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
289.0000,10.0000,1606.8254,1535.5432,1278.9943,1366.0901,1128.9142,1156.6959,1819.4630,969.2071,1158.7584,944.4306,1239.2550,822.5900,697.3365,712.6007,1413.4945,381.4330,505.1099,276.2558,1842.2333,177.6460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
290.0000,11.0000,1606.9143,1612.9078,1279.0724,1443.7948,1129.3237,1236.0444,1819.2247,1047.8821,1159.2258,1023.4369,1239.9056,901.0853,699.9022,788.6854,1414.2950,461.4079,504.9928,354.9798,1840.9677,257.3549,1626.8625,72.1233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
291.0000,10.0000,1279.0563,1521.9358,1129.5391,1315.1909,1818.7891,1127.1908,1159.7302,1102.9571,1240.7378,980.1329,703.2789,866.0538,1414.9607,542.1621,505.4902,434.5561,1840.1062,337.8114,1628.1070,148.3858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
292.0000,11.0000,1278.7267,1598.9553,1130.0048,1393.7322,1818.2960,1204.5828,1160.1310,1181.6461,1241.1644,1058.7713,706.1318,942.0285,1416.2373,622.1818,504.7451,513.2471,1839.1607,417.0382,1629.6783,223.9526,614.4294,75.9800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
