FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y
1442.0000,7.0000,237.0610,1388.9700,1689.1943,1337.9303,1277.2885,589.6718,1584.0174,559.5022,613.3401,496.4790,735.1571,475.1982,1344.2760,218.8809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1443.0000,7.0000,238.9861,1465.6031,1689.1743,1417.1094,1277.5395,669.1741,1583.9578,638.8913,613.4549,576.3952,735.5403,555.3610,1344.4496,298.5670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1444.0000,7.0000,241.7124,1543.7889,1689.0116,1496.3787,1277.6673,748.9340,1583.6795,717.6840,614.0170,655.4168,734.9544,634.3074,1344.8109,377.4974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1445.0000,7.0000,244.8936,1623.8292,1689.3616,1576.0822,1277.8059,829.7395,1583.5740,797.7199,614.1090,735.4581,734.7428,715.0505,1345.0789,457.9415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1446.0000,5.0000,1277.7910,909.1047,1583.1790,876.5210,614.1092,814.4039,733.4907,794.3827,1345.2573,537.2136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1447.0000,5.0000,1278.2530,987.5944,1583.3495,954.7460,614.7351,892.8040,732.5041,872.7213,1346.0373,615.3885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1448.0000,6.0000,1278.5949,1065.9845,1583.1661,1033.4020,614.6707,971.3361,731.3854,951.0080,1346.2156,694.1470,843.3945,71.0878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1449.0000,6.0000,1279.0054,1144.7239,1583.2311,1112.1542,615.0213,1049.8841,730.7897,1030.6816,1346.4843,772.8893,843.2349,150.3910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1450.0000,6.0000,1279.1718,1222.9425,1583.3023,1189.8964,615.3304,1128.0275,731.0982,1108.6203,1346.6409,851.1899,843.1650,229.2123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1451.0000,6.0000,1279.2925,1301.0989,1583.8048,1267.9121,615.8780,1205.9080,731.7501,1186.5577,1346.9792,929.5908,842.8205,308.5320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1452.0000,6.0000,1279.5275,1378.9512,1583.9593,1346.2003,616.3999,1283.9926,732.8166,1264.9194,1347.3083,1007.6986,842.4465,387.9653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1453.0000,7.0000,1279.7335,1456.4518,1584.0216,1423.7156,617.2865,1361.5812,734.4513,1342.6291,1347.6410,1086.1570,842.4278,467.5336,1745.3282,126.5386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1454.0000,7.0000,1279.7051,1534.9782,1583.8613,1501.9788,617.8251,1440.1798,736.1001,1421.3023,1347.7185,1165.6887,842.0724,548.2280,1746.5663,205.7483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1455.0000,7.0000,1279.9728,1613.1607,1583.4514,1580.1953,618.4471,1519.1115,737.5731,1498.5969,1348.1206,1244.7478,842.2166,628.3599,1747.5599,283.6589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1456.0000,5.0000,619.0245,1598.3051,739.5373,1577.3897,1348.3356,1323.1216,842.0470,709.1629,1748.5031,361.8434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1457.0000,4.0000,1348.4091,1401.5754,841.4932,789.4402,1749.2080,440.7648,388.5106,114.7158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1458.0000,4.0000,1348.1492,1481.0996,841.5444,870.0629,1749.8845,520.3431,390.0992,192.1879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1459.0000,4.0000,1348.3396,1558.9828,842.0591,949.6611,1750.2818,598.0395,391.6587,268.8468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1460.0000,3.0000,842.2402,1029.8051,1750.5505,677.1365,392.5605,346.2103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1461.0000,3.0000,842.4010,1108.5571,1750.5343,755.5964,393.8504,423.3108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1462.0000,4.0000,842.9365,1187.4551,1750.4400,835.3110,395.3180,501.5718,1215.3057,89.3701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1463.0000,4.0000,844.2316,1265.2471,1750.2295,914.5836,396.8712,579.2046,1216.1245,164.5985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1464.0000,5.0000,844.7341,1343.5717,1749.9061,994.7364,398.2903,658.2274,1216.0477,241.2457,641.0678,114.1469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1465.0000,5.0000,845.9360,1420.4679,1749.9485,1072.6524,399.9284,735.8542,1217.1077,316.0434,641.2082,191.8082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1466.0000,5.0000,847.0902,1498.5584,1750.2628,1153.5063,401.7047,814.8255,1217.9876,393.3330,641.9318,272.1813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1467.0000,6.0000,848.7401,1575.7344,1750.6512,1231.9311,403.1506,892.7578,1218.5572,469.1734,642.7097,350.6112,263.9239,115.0603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1468.0000,6.0000,849.7365,1653.5243,1751.1736,1311.1342,404.6018,971.6315,1219.0862,546.2685,643.3603,430.1119,265.5444,194.0032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1469.0000,5.0000,1751.1053,1390.0594,405.4956,1050.0518,1219.4296,622.7976,643.8688,509.6814,267.0892,272.7706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1470.0000,5.0000,1750.9764,1470.0772,406.6982,1130.6894,1220.0370,700.8906,644.6523,590.4506,268.8280,352.4973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1471.0000,5.0000,1750.9010,1548.6033,407.1578,1209.3581,1220.2336,777.1349,645.7342,669.9388,271.3507,432.1003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1472.0000,5.0000,1750.0966,1628.3342,407.6167,1289.3099,1220.9058,854.6161,646.5917,749.7520,273.3191,512.0042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1473.0000,4.0000,408.3034,1368.8275,1221.3666,931.2734,647.3791,830.1286,275.3305,591.8323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1474.0000,4.0000,408.7959,1448.4633,1222.2139,1007.7339,647.8954,910.4573,276.7368,671.8967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1475.0000,4.0000,410.1888,1527.2872,1222.3460,1083.8579,648.0420,989.2933,278.3836,751.2557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1476.0000,5.0000,411.8152,1606.3252,1222.9142,1161.2805,648.1566,1070.4059,280.2955,831.3005,205.8099,113.7816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1477.0000,4.0000,1223.4157,1238.3564,648.3361,1150.9700,281.9713,912.0875,204.4003,193.4156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1478.0000,4.0000,1223.9199,1315.3742,648.8692,1230.8115,283.9167,991.9160,202.8433,272.0158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479.0000,6.0000,1224.8014,1392.3957,649.3960,1311.0448,285.7256,1071.9662,201.4369,351.7291,1353.2764,110.1088,1866.8923,86.7842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480.0000,6.0000,1225.2084,1468.1625,650.2755,1391.1794,288.0022,1152.1123,199.5317,431.3721,1355.2897,186.3059,1867.4936,166.2477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481.0000,6.0000,1225.7510,1543.5706,650.9041,1471.2293,290.5655,1232.6191,198.2456,509.9707,1357.1158,263.1184,1868.3734,246.0773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482.0000,6.0000,1226.1592,1618.6341,651.9497,1551.0733,293.8814,1311.2690,196.5513,589.0223,1358.9291,339.1447,1869.0216,325.2941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483.0000,5.0000,654.5174,1629.2035,297.0937,1390.0289,194.9497,666.7450,1360.7827,414.9564,1869.6548,403.4312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484.0000,6.0000,300.1434,1468.8559,193.4839,744.1350,1362.3058,490.6868,1869.8724,481.4057,2002.8064,91.8510,663.1183,72.7145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485.0000,6.0000,303.8001,1546.7846,191.2346,822.8544,1364.0035,566.7885,1870.5051,560.7360,1997.7968,167.7644,663.0329,151.7375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486.0000,6.0000,309.2297,1623.0479,189.9988,899.9427,1365.9759,642.3007,1871.2052,638.0831,1993.0286,242.1255,662.9282,229.3945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487.0000,6.0000,188.7763,978.5710,1366.8809,718.6092,1871.4340,717.5874,1988.0402,317.3602,662.3656,308.0573,1459.8332,68.6472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488.0000,6.0000,187.9202,1056.6422,1368.3286,793.7285,1871.2473,795.1942,1983.0948,392.4121,661.4889,385.6748,1461.3926,142.1665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489.0000,8.0000,187.6332,1135.0341,1370.3131,869.8867,1871.4579,874.6843,1978.5764,468.2525,660.8645,465.6325,1462.4871,216.3620,557.8875,132.4413,1048.5176,108.9532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490.0000,8.0000,187.8508,1213.3977,1372.1177,945.4494,1871.5153,953.4472,1974.2660,543.7194,660.0448,544.2302,1464.1545,290.3741,554.7964,209.5605,1047.9970,186.6262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491.0000,9.0000,187.7129,1293.4832,1373.7749,1022.2819,1871.6815,1033.2250,659.3541,624.5124,1969.4909,620.8679,1465.5340,365.5354,551.1511,288.1898,1048.6535,265.0401,1829.7487,121.2689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492.0000,10.0000,187.9691,1371.7075,1375.6699,1097.8405,1871.8851,1112.4277,658.7033,704.0838,1964.7731,696.1071,1467.5708,439.9899,547.7989,366.0345,1048.4668,342.7895,1830.5057,200.5796,397.1459,68.1632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493.0000,10.0000,188.6186,1451.1962,1377.6685,1174.6785,1871.8098,1192.5794,658.4327,785.4198,1959.1729,773.5338,1468.5587,515.8098,1048.5573,421.7525,544.6239,445.3211,1831.8203,281.8955,395.9603,148.9099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494.0000,10.0000,190.8153,1528.0621,1379.9343,1249.9452,1871.8333,1271.4384,658.4821,863.3431,1954.2315,849.0849,1470.5579,590.1626,1049.4234,498.8647,541.5489,522.9957,1833.1707,361.8466,394.7120,227.3727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495.0000,10.0000,198.2796,1591.3865,1871.3862,1351.2533,1381.7992,1326.6853,658.7540,944.0329,1948.4875,925.7457,1471.4892,665.7398,1049.9395,577.2628,538.2379,601.6509,1834.6395,443.1156,393.5873,306.9329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496.0000,10.0000,1871.1270,1429.3470,1383.6351,1401.7586,659.0349,1023.0184,1943.1549,1000.8244,1472.8474,740.4420,1049.6567,654.7277,535.8353,679.2110,1836.2339,523.2553,392.6992,386.5345,538.5617,103.1433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497.0000,11.0000,1870.9613,1508.9533,1384.6891,1477.3777,659.6076,1102.3701,1937.8157,1076.8972,1474.0360,816.3865,1112.8133,741.9818,987.4797,724.2591,532.8916,757.5520,1838.1280,604.5389,391.3323,465.4987,538.7042,181.3567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498.0000,11.0000,1870.1742,1586.3867,1386.2865,1552.3543,660.8222,1180.9893,1932.1537,1152.1082,1475.1227,891.1618,1113.3533,820.5809,987.7541,800.6200,530.4829,835.5453,1839.4326,684.7212,390.4753,544.2877,538.6848,260.0735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499.0000,11.0000,1387.7512,1627.7749,662.1066,1260.0269,1926.8071,1227.0417,1476.5454,967.2001,1113.7072,899.7236,987.8998,877.8481,528.0614,914.2175,1840.8908,765.9227,389.8096,623.5409,538.6247,339.1088,807.0904,98.0864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1500.0000,10.0000,662.8878,1338.9136,1920.4454,1301.6597,1477.5216,1042.5416,1113.6951,978.4223,525.6081,992.0603,988.3494,954.9959,1842.1756,846.3341,389.6766,702.5526,538.5655,417.3192,806.7094,176.1019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501.0000,11.0000,664.3630,1417.0651,1914.6731,1375.5516,1478.5985,1117.5974,1113.6456,1057.2453,523.9418,1069.3522,988.1663,1032.2430,1843.3952,926.3428,389.4194,780.8909,538.6684,495.7594,806.7833,254.1521,1548.5334,117.7556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1502.0000,11.0000,665.4671,1494.2520,1909.2539,1450.0087,1479.3457,1191.8367,1113.8084,1135.5905,522.1566,1146.6054,988.1224,1109.0951,1843.6771,1005.8235,389.9724,859.4966,538.5820,574.4912,806.9047,332.5144,1549.0647,195.4782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503.0000,11.0000,666.6484,1573.4208,1902.6714,1525.8070,1480.3382,1267.6702,1114.1026,1215.0906,520.3775,1225.3124,988.4851,1187.0563,1844.3987,1086.0940,390.5367,939.2462,538.4306,654.5527,807.2026,411.9298,1549.5212,274.9892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1504.0000,10.0000,1896.4387,1598.1649,1481.1497,1342.1940,1114.2068,1294.6145,518.6831,1304.1461,988.0936,1264.2828,1844.4123,1165.5132,391.9952,1018.7339,538.4944,734.1838,807.5448,491.3913,1549.9609,354.1142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1505.0000,11.0000,1483.2537,1417.0075,1114.2533,1374.0453,517.6320,1382.7544,988.4469,1341.7005,1844.2350,1244.7137,393.7526,1098.2904,539.0189,814.4680,807.7693,570.5758,1550.6861,434.2837,1988.3294,112.1100,1118.6761,80.5510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1506.0000,11.0000,1484.4365,1491.0810,1114.1339,1453.7895,515.9658,1461.5527,988.7291,1418.7934,1843.5124,1323.9268,394.9902,1177.5594,539.5557,894.2378,808.1422,650.0273,1550.5496,514.0535,1987.1059,192.2065,1118.0061,159.2609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1507.0000,11.0000,1485.9030,1565.4174,1114.1933,1533.2356,514.8686,1540.7097,989.0184,1495.6020,1843.0814,1402.2203,396.7634,1257.3469,539.7773,975.2590,808.6685,729.6313,1551.3312,594.8595,1985.6269,271.8567,1117.2593,238.8376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1508.0000,11.0000,1487.4141,1640.0165,1114.3968,1613.2452,513.9994,1619.9429,988.8048,1572.8150,1842.2212,1481.2490,398.4071,1337.8760,540.3347,1055.4889,809.3938,809.7974,1551.3840,676.1543,1984.9456,353.1667,1116.6352,319.1305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1509.0000,8.0000,989.2229,1649.7676,1841.1689,1558.8861,400.3877,1417.1977,541.0713,1135.1566,810.3036,889.0849,1551.1933,756.7610,1984.1399,432.8284,1116.9876,398.7504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1510.0000,8.0000,1838.4738,1634.5601,402.0621,1495.5847,541.7101,1214.7572,810.6349,968.3431,1551.3822,837.3696,1983.3895,512.8551,1117.4917,478.0894,259.6901,121.8376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1511.0000,8.0000,404.2722,1574.6072,542.2078,1293.3074,810.9560,1047.2996,1550.8359,917.4705,1982.5029,592.2670,1118.4637,558.0469,254.5607,199.3071,547.6349,80.9164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1512.0000,7.0000,542.5224,1372.0938,811.1916,1126.6748,1550.7868,998.4522,1981.9965,672.5423,1119.7771,638.2131,250.5037,276.0428,547.6382,160.4818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1513.0000,8.0000,543.5246,1450.6487,812.0059,1205.1049,1550.6111,1078.1763,1981.3273,751.1408,1121.2458,717.9429,245.7661,353.2856,547.1987,238.4739,1443.8714,132.7986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1514.0000,9.0000,544.1952,1530.1259,812.5427,1284.3250,1550.4807,1158.8622,1980.8666,830.9642,1122.3028,798.3515,241.5398,431.4678,547.1366,318.1672,1446.1432,212.8276,1596.1237,68.6700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1515.0000,9.0000,544.7567,1609.2173,812.8548,1362.9084,1549.9921,1238.1091,1980.4366,910.2969,1123.6766,877.0242,237.4128,507.9623,547.1713,396.8111,1447.9261,292.7416,1594.4846,144.0656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1516.0000,8.0000,812.9870,1441.3433,1549.6660,1318.7267,1980.3046,990.0316,1123.7009,957.1105,233.1117,586.2332,547.0765,476.4483,1449.8911,373.4471,1593.0958,220.3448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1517.0000,8.0000,813.6173,1520.2437,1549.0221,1398.3589,1980.0402,1068.9127,1124.2490,1036.4543,229.2212,663.3908,546.8142,555.2925,1452.6439,453.4029,1591.6381,296.4545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1518.0000,8.0000,814.4073,1599.5825,1548.9450,1479.1326,1979.9616,1149.0658,1124.5002,1116.8403,224.7812,742.1554,547.3569,636.1743,1454.3998,535.3926,1590.5042,373.9662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1519.0000,7.0000,1547.8360,1558.3954,1979.9218,1227.5254,1123.8882,1195.5502,220.1851,820.0351,547.3244,715.2415,1456.3209,615.5900,1588.9481,450.2456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1520.0000,7.0000,1548.1080,1639.0371,1980.0744,1307.1965,1123.2834,1274.7356,215.6384,898.0878,547.3780,795.2752,1458.2187,696.5948,1587.4847,527.3385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1521.0000,7.0000,1980.6064,1385.4280,1123.0667,1352.4105,211.5610,975.5029,547.5768,874.7500,1459.5897,777.1560,1585.6767,603.5685,599.5759,110.8144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1522.0000,7.0000,1980.8242,1465.3715,1122.5059,1431.1198,207.4667,1055.0150,547.7415,955.3999,1461.0563,858.1838,1583.9135,680.5738,597.5086,193.0305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1523.0000,7.0000,1981.2148,1543.9644,1122.5799,1508.4715,204.0804,1131.7474,547.9566,1034.3554,1463.0052,937.3963,1582.0631,755.8958,594.8419,272.7707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1524.0000,7.0000,1977.0031,1614.9248,1122.7858,1586.9223,200.5623,1209.6427,548.1524,1115.0313,1464.4755,1018.7731,1580.0625,833.0541,592.7080,354.2679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1525.0000,6.0000,197.0874,1287.0792,548.4696,1194.3792,1465.9746,1099.0326,1578.6883,908.7959,590.1851,434.6772,768.9284,103.1222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1526.0000,6.0000,193.9286,1365.2141,548.2748,1273.8616,1467.9601,1179.8527,1576.7730,985.4195,588.3805,516.2783,768.7533,182.2308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1527.0000,6.0000,190.1392,1442.5494,548.8268,1353.4915,1470.0434,1260.0072,1574.5212,1061.5268,586.2185,596.2700,769.3935,261.1457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1528.0000,6.0000,186.9626,1519.9214,549.0625,1431.9274,1472.1988,1339.6471,1572.7419,1137.3318,584.3949,676.1017,769.9380,339.6771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1529.0000,6.0000,189.4067,1583.3604,549.9654,1510.1654,1473.9943,1418.5590,1570.9365,1212.1856,583.0834,755.9416,770.4926,417.2396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530.0000,5.0000,550.5882,1588.3256,1475.3195,1499.8983,1569.2562,1288.8620,581.3745,837.6757,770.5793,497.6646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1531.0000,4.0000,1476.6347,1580.2716,1567.2439,1365.2197,579.6894,917.5105,770.6763,576.1450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
