FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y
372.0000,12.0000,239.0914,1585.9640,1303.3396,1553.6319,681.9132,1510.0613,241.5111,1142.7130,399.4760,1013.3603,929.7115,995.9903,1732.9179,847.1342,1261.0062,634.9545,1381.8360,372.5643,1110.2004,268.8444,496.6390,123.2297,1389.4836,119.5382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
373.0000,12.0000,1302.9994,1631.6396,683.0618,1589.2309,243.2404,1221.4715,399.2232,1089.9058,929.6785,1075.5648,1732.2635,926.2451,1261.4244,714.6335,1382.3365,451.9427,1110.0549,348.0752,498.1131,199.0030,1390.8372,196.7525,1669.1077,53.4322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
374.0000,10.0000,244.6885,1300.3426,398.1586,1167.2031,929.6662,1154.4528,1731.9169,1004.8727,1261.9394,794.0667,1382.9236,531.4014,1110.0629,426.8662,499.8748,275.4145,1392.2151,273.9591,1672.0960,128.9533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
375.0000,10.0000,245.8887,1379.1858,398.0449,1243.9335,929.9012,1233.5440,1731.6889,1083.6031,1262.4102,873.8401,1383.2022,610.7352,1109.9718,506.1106,501.3671,351.3222,1393.5493,350.5302,1675.0369,204.8423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
376.0000,10.0000,246.9828,1456.4606,397.4662,1321.9804,930.0610,1313.5718,1731.1256,1163.5819,1262.4730,954.6445,1383.5827,691.1280,1110.2251,586.1739,1395.3210,428.1025,503.5851,428.4617,1678.2917,281.8683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
377.0000,10.0000,249.5748,1535.5183,397.0163,1399.3303,930.5259,1393.1690,1730.6445,1242.9144,1262.7581,1034.6609,1383.9510,770.6880,1110.9997,666.1468,1397.2015,505.5563,505.5615,504.4898,1680.3362,357.9080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
378.0000,10.0000,252.2721,1613.5385,396.9761,1476.7917,931.3374,1471.9041,1730.1024,1322.4003,1263.5899,1114.8703,1384.4382,850.6936,1111.8266,746.6862,1398.7636,582.8861,507.2527,581.1334,1682.9807,435.1688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
379.0000,9.0000,397.8249,1551.0031,931.9262,1550.7343,1729.6657,1400.5276,1264.8125,1194.4551,1384.5652,930.0629,1112.3389,825.6857,1400.1280,659.8453,508.7256,657.8271,1685.3230,511.5023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
380.0000,9.0000,396.2043,1626.6212,932.4239,1631.3752,1728.6291,1479.8661,1265.3807,1275.3953,1384.7357,1010.5257,1112.3725,905.7049,1401.5540,737.9451,510.0457,735.6729,1687.3819,588.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
381.0000,7.0000,1728.2863,1557.6917,1266.8945,1354.7254,1385.2314,1089.6337,1112.5320,984.5730,1402.6954,814.3091,511.5375,812.4187,1689.9736,664.8216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
382.0000,8.0000,1726.5848,1633.8714,1267.8982,1435.4418,1385.4128,1169.5059,1112.5056,1064.6347,1404.4047,891.8141,512.9581,890.0316,1692.5647,741.3930,1913.6595,132.3522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
383.0000,7.0000,1269.0032,1514.2263,1385.6546,1248.2459,1112.6066,1142.4032,1405.3455,968.2338,514.2810,966.6102,1695.0650,816.9382,1914.3848,209.6678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
384.0000,7.0000,1270.0818,1593.9570,1386.1182,1327.7433,1112.6947,1221.9604,1406.2882,1046.2177,515.6042,1044.3525,1696.8894,893.4135,1914.7093,288.3188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
385.0000,6.0000,1386.7056,1405.6356,1113.7946,1299.6676,1406.8657,1122.7347,516.7573,1120.8251,1698.7120,968.6591,1915.0805,365.4071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
386.0000,6.0000,1386.9457,1484.7300,1114.0740,1378.3902,1407.3317,1200.7867,518.4414,1198.5180,1700.6527,1045.3199,1915.8676,444.2779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
387.0000,6.0000,1386.8762,1562.4908,1114.3715,1455.8461,1407.8718,1277.9412,519.7113,1274.8844,1703.1023,1120.8449,1916.2117,522.2340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
388.0000,7.0000,1386.2354,1641.2773,1114.2514,1535.3686,1408.2873,1356.6681,521.5939,1353.0170,1705.3256,1197.4851,1917.3410,602.1064,1854.0883,98.9021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
389.0000,6.0000,1114.1465,1613.7875,1409.0840,1434.2169,523.4189,1429.4078,1708.1311,1272.7871,1918.2285,680.6079,1854.7649,177.2696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
390.0000,5.0000,1409.5910,1512.4111,525.4250,1506.5528,1710.6156,1348.8288,1918.5593,759.6215,1854.7655,255.8902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
391.0000,5.0000,1410.5963,1590.3766,527.6083,1583.0384,1712.7685,1423.9204,1919.3821,838.5668,1854.8913,335.3813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
392.0000,3.0000,1715.8517,1500.1967,1920.4067,917.9483,1854.6303,415.3438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
393.0000,3.0000,1717.6473,1574.2456,1921.1694,996.1780,1853.6930,494.6080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
394.0000,5.0000,1720.7729,1646.2008,1921.3428,1075.0724,1853.0209,573.7517,1880.7727,110.6024,761.2513,40.6072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
395.0000,4.0000,1921.3318,1153.6058,1852.0132,652.9980,1880.0503,186.6722,761.3031,119.6406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
396.0000,5.0000,1921.3338,1232.5000,1851.6279,731.9949,1879.1065,263.0985,761.3435,198.9347,886.1311,66.9247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397.0000,6.0000,1920.9314,1310.8099,1851.3377,810.8821,1878.2442,339.3851,761.7425,277.5397,884.8035,147.9619,1990.9168,93.5717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
398.0000,6.0000,1920.8110,1389.1840,1851.3062,889.7424,1877.3178,415.4800,761.4597,356.5450,883.8419,228.9929,1984.9564,172.9599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
399.0000,6.0000,1921.1606,1467.7109,1851.2985,968.8535,1876.4344,491.4915,761.4953,435.7768,882.4365,309.9728,1978.0593,252.8043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
400.0000,6.0000,1921.7345,1546.1013,1851.8755,1047.3275,1874.5810,567.7863,761.4962,514.7154,881.4865,390.7516,1971.9738,332.6399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
401.0000,7.0000,1920.6797,1621.4372,1852.8427,1126.2613,1873.1857,644.7549,761.6109,594.3166,880.5707,471.6113,1965.7069,413.1694,1779.1694,118.4433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
402.0000,6.0000,1853.8970,1204.5601,1872.1258,721.4205,762.0090,673.2550,880.3598,552.6886,1959.1974,493.4019,1780.6212,197.6188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
403.0000,6.0000,1854.8925,1283.1026,1870.7253,798.5162,762.1729,753.5412,879.4308,634.2999,1952.7106,573.8635,1781.8963,276.9889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404.0000,6.0000,1856.4222,1361.2647,1868.4915,874.6167,762.6241,832.7602,878.8549,715.3316,1946.7463,653.8601,1782.7627,355.8114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
405.0000,7.0000,1857.6792,1440.2773,1866.8791,951.6622,762.5871,913.1466,878.2658,797.4702,1940.3239,735.1178,1782.8056,435.8506,745.8977,116.8865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
406.0000,8.0000,1859.0492,1519.1046,1864.9567,1027.8232,763.6481,992.7224,877.7941,878.2711,1934.4059,814.8915,1783.1969,514.1745,745.7379,195.5167,997.0316,100.3817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
407.0000,9.0000,1859.9285,1598.6451,1863.6113,1105.0180,763.9393,1073.3748,877.1070,960.5048,1928.5237,895.8039,1783.1664,593.2837,746.2135,275.1150,999.1695,176.4639,1852.8810,60.7327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
408.0000,8.0000,1861.9294,1180.6617,764.7725,1152.9371,876.5870,1041.5033,1922.6206,975.5041,1782.6779,671.7925,746.3841,353.5562,1001.0070,250.9555,1854.1352,137.3840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
409.0000,8.0000,764.5484,1233.3983,1859.8835,1257.1868,875.7667,1123.1914,1916.1318,1055.7343,1782.4816,750.7581,746.4713,432.6069,1002.8598,326.6785,1855.0622,215.4653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
410.0000,8.0000,765.2275,1312.4461,1858.4170,1331.7627,874.8810,1203.1534,1910.1343,1134.9288,1782.9947,828.3790,746.4579,510.1679,1004.6251,400.7819,1855.8690,291.5558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
411.0000,8.0000,766.3912,1393.3756,1856.4719,1408.7233,874.2465,1284.7977,1903.6141,1214.7692,1782.8700,908.4146,746.1938,589.8427,1006.6425,477.1391,1856.9921,369.6316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
412.0000,8.0000,766.4329,1472.3553,1853.4361,1483.6086,874.6321,1364.4236,1897.5150,1293.5274,1783.3792,986.5612,746.5364,668.0266,1008.6523,552.3479,1857.1576,445.6108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
413.0000,8.0000,767.5055,1552.0759,1850.6530,1558.8939,874.1684,1444.4101,1891.2542,1374.5617,1783.9384,1066.2952,747.2790,747.7156,1010.4210,629.3200,1857.8783,523.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
414.0000,8.0000,767.2561,1630.3494,1847.7691,1632.5108,872.9452,1523.7291,1884.9394,1453.2423,1784.4039,1144.3701,747.3004,826.8884,1012.1481,704.9140,1859.4714,600.0611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
415.0000,7.0000,872.8923,1604.2431,1878.8463,1533.7827,1784.1067,1224.4282,747.4285,907.2476,1014.2821,782.2916,1860.1067,678.3346,640.8584,142.9585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
416.0000,6.0000,1871.0677,1610.2663,1783.9802,1302.2121,748.3927,985.4680,1015.9680,857.7240,1861.1473,755.1937,640.8457,220.9035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
417.0000,5.0000,1783.9010,1381.2126,748.4838,1065.2249,1017.5131,935.3328,1861.5399,833.3564,641.0171,300.9156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
418.0000,5.0000,1783.6783,1459.7009,749.3942,1144.2974,1019.3912,1011.8470,1862.6704,910.5373,641.0014,379.4990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
419.0000,5.0000,1783.0514,1538.4658,749.7531,1224.3982,1020.6205,1088.9039,1863.0395,988.2370,641.2026,458.6887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
420.0000,5.0000,1781.4411,1614.9511,750.3131,1303.1721,1022.4247,1165.6522,1863.2066,1065.2030,641.3910,537.6131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
421.0000,4.0000,750.7954,1382.8754,1024.1752,1242.7112,1864.8432,1143.3222,641.4265,617.6672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
422.0000,4.0000,751.2154,1461.0783,1026.1562,1319.8316,1865.3552,1220.2819,641.6719,697.1331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
423.0000,4.0000,751.2043,1540.1319,1028.1932,1396.9096,1865.1441,1297.2373,642.1196,776.3794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
424.0000,4.0000,752.2734,1616.8375,1030.7908,1473.0843,1866.3015,1373.8736,642.1768,855.7650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
425.0000,4.0000,1032.6864,1550.5246,1865.9946,1449.2562,642.6176,934.4059,1472.6322,107.5276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
426.0000,4.0000,1034.4931,1626.5281,1865.8389,1523.9048,642.9474,1013.9021,1472.1863,184.6679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
427.0000,3.0000,1867.4221,1597.5291,643.5139,1092.7565,1471.6674,262.3053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
428.0000,3.0000,643.8483,1171.9053,1470.8656,340.6793,710.3930,121.1239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
429.0000,3.0000,644.2470,1250.8197,1470.0554,418.3785,707.7975,198.9979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
430.0000,4.0000,645.3607,1331.2066,1469.3484,496.9956,705.1638,277.7383,1109.8071,137.0316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
431.0000,5.0000,645.8455,1408.8605,1469.0728,574.2239,702.5994,354.8928,1110.1679,214.8877,1671.1052,106.2406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
432.0000,5.0000,646.1257,1487.0541,1468.1600,653.1801,700.7490,433.4842,1110.2666,294.5591,1668.2720,186.1197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
433.0000,5.0000,646.2614,1562.7646,1467.6934,731.4594,698.8366,512.0258,1110.4628,373.0557,1665.6443,265.5996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
434.0000,5.0000,622.0922,1596.7446,1467.4532,810.6608,696.8430,591.0632,1110.5851,452.8888,1663.1025,345.8526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
435.0000,4.0000,1467.4249,888.9487,695.1345,668.5163,1111.1374,531.5023,1660.7029,424.3304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
436.0000,4.0000,1467.1182,968.5525,693.5359,748.3289,1111.3653,611.4146,1658.2182,504.7850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
437.0000,5.0000,1467.0757,1046.6469,692.2418,826.2123,1111.7704,690.7522,1655.8162,584.3219,911.2713,167.5586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
438.0000,6.0000,1466.8457,1126.1869,691.3451,905.5222,1111.8879,770.5341,1653.2958,665.0032,911.1178,246.4469,1351.2950,204.7990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
439.0000,6.0000,1466.8635,1203.5807,690.9609,982.2865,1112.2076,848.0335,1650.9090,742.4457,911.2259,323.9110,1351.9163,281.3447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
440.0000,7.0000,1466.8562,1282.4618,690.3181,1061.9880,1112.3980,927.8743,1648.7863,823.2024,910.9291,449.5213,912.0326,357.8629,1352.1489,361.3069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
441.0000,7.0000,1466.6996,1360.5340,689.6453,1140.3739,1112.7923,1005.8664,1646.4429,902.1020,911.5418,528.1971,912.8560,434.9948,1352.3403,439.4250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
442.0000,7.0000,1467.1609,1439.7535,689.9732,1219.0242,1113.1898,1085.3642,1644.0696,982.2754,912.6857,607.2192,913.7141,512.8585,1352.7324,518.7176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
443.0000,10.0000,1467.9161,1517.0678,690.2350,1296.4312,1113.2792,1162.8733,1641.6117,1060.1808,914.1925,684.6718,914.7054,589.3548,1353.5523,595.8915,1333.5888,104.7071,822.4481,68.2640,1524.4860,46.7446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
444.0000,10.0000,1467.4860,1596.1628,690.4679,1376.4415,1113.5872,1242.0541,1639.3421,1139.7820,915.5094,764.2461,915.6186,668.0752,1353.5184,675.6927,1331.0811,181.6372,821.5733,146.2211,1524.8358,124.8257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
445.0000,9.0000,691.5573,1453.8458,1114.6163,1321.0462,1637.3912,1218.3935,916.4957,843.4511,916.1119,746.5671,1353.2336,754.3718,1327.9370,258.3285,820.7615,223.0228,1525.6418,202.2289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
